,X10_5S_H_C_0,X11_5S_H_C_0,X12_5S_H_C_0,X13_5S_H_C_0,X14_5S_H_C_0,X15_5S_H_C_0,X16_5S_H_C_0,X17_5S_H_C_0,X18_5S_H_C_0,X19_5S_H_C_0,X20_5S_H_C_0
Otu1514,0,0,0,0,0,0,0,0.00369685767097967,0.00184842883548983,0.00739371534195933,0
Otu53,0.055452865064695,0.022181146025878,0.00739371534195933,0.149722735674677,0,0.00924214417744917,0.0794824399260629,0.022181146025878,0.00184842883548983,0.0184842883548983,0.0240295748613678
Otu143,0.00184842883548983,0.0055452865064695,0.0166358595194085,0.0499075785582255,0.0314232902033272,0.0573012939001848,0.00369685767097967,0.00739371534195933,0,0.00184842883548983,0.00184842883548983
Otu52,0.0351201478743068,0.0295748613678373,0.00369685767097967,0.0295748613678373,0.0702402957486137,0.00924214417744917,0.0868761552680222,0.0369685767097967,0.0646950092421442,0.0240295748613678,0.0166358595194085
Otu440,0,0,0.00184842883548983,0,0,0,0.00184842883548983,0,0.00369685767097967,0,0
Otu9728,0.0129390018484288,0.00369685767097967,0.0388170055452865,0.0055452865064695,0.0462107208872458,0.00369685767097967,0.0055452865064695,0.00924214417744917,0.0314232902033272,0.125693160813309,0.140480591497227
Otu21,0.0831792975970425,0.11275415896488,0.0351201478743068,0.044362292051756,0.0720887245841035,0.0573012939001848,0.171903881700555,0.0757855822550832,0.0979667282809612,0.0942698706099815,0.203327171903882
Otu148,0.0184842883548983,0.00739371534195933,0.00369685767097967,0.0499075785582255,0.033271719038817,0.00924214417744917,0.0184842883548983,0.00369685767097967,0,0.00369685767097967,0
Otu1308,0.00184842883548983,0,0.00184842883548983,0,0,0,0,0,0.0055452865064695,0,0
Otu409,0,0,0,0.0129390018484288,0.00184842883548983,0,0,0,0,0.011090573012939,0
Otu146,0.173752310536044,0.0055452865064695,0,0,0,0,0,0.011090573012939,0.00184842883548983,0,0
Otu9266,0.00184842883548983,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0,0,0.00184842883548983,0,0.00184842883548983,0
Otu4782,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu640,0,0.00739371534195933,0.00369685767097967,0,0,0,0.0055452865064695,0,0,0,0
Otu34,0.00924214417744917,0,0,0,0,0,0,0,0.00739371534195933,0.0184842883548983,0.0184842883548983
Otu385,0.00184842883548983,0,0,0,0,0,0,0,0.00184842883548983,0.0129390018484288,0
Otu313,0.00184842883548983,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0
Otu105,0.00924214417744917,0.0203327171903882,0,0.0425138632162662,0.00184842883548983,0.0055452865064695,0,0.0055452865064695,0,0.00369685767097967,0
Otu14969,0.022181146025878,0,0,0.0184842883548983,0,0.011090573012939,0,0.00184842883548983,0.00184842883548983,0.0147874306839187,0.00369685767097967
Otu10360,0.0905730129390018,0.0351201478743068,0.0055452865064695,0.00369685767097967,0.00184842883548983,0,0,0.0757855822550832,0,0.00184842883548983,0.0055452865064695
