,X10_6S_N_C_1,X11_6S_N_C_1,X12_6S_N_C_1,X13_6S_N_C_1,X14_6S_N_C_1,X15_6S_N_C_1,X16_6S_N_C_1,X17_6S_N_C_1,X18_6S_N_C_1,X19_6S_N_C_1,X20_6S_N_C_1
Otu1514,0.00739371534195933,0.00184842883548983,0,0,0.0277264325323475,0.00184842883548983,0,0,0,0.00184842883548983,0.00184842883548983
Otu53,0.0720887245841035,0.033271719038817,0,0.0147874306839187,0.00369685767097967,0.011090573012939,0.0166358595194085,0.00924214417744917,0.0184842883548983,0.0129390018484288,0.0314232902033272
Otu5576,0.00184842883548983,0.0351201478743068,0,0.00184842883548983,0,0,0,0,0.00184842883548983,0.0055452865064695,0.00184842883548983
Otu143,0,0,0.0388170055452865,0.022181146025878,0.0055452865064695,0.0794824399260629,0.00739371534195933,0,0.00184842883548983,0,0
Otu52,0.00369685767097967,0.022181146025878,0.011090573012939,0.120147874306839,0.00739371534195933,0.00369685767097967,0.00369685767097967,0.0055452865064695,0.10720887245841,0.0184842883548983,0.0129390018484288
Otu440,0.00184842883548983,0,0,0.00184842883548983,0,0,0.00739371534195933,0,0.011090573012939,0,0
Otu9728,0.0277264325323475,0.0277264325323475,0.0406654343807763,0.0055452865064695,0,0,0.0314232902033272,0.00369685767097967,0.0573012939001848,0.0517560073937153,0.0683918669131238
Otu21,0.0406654343807763,0.0314232902033272,0.0055452865064695,0.0924214417744917,0.0184842883548983,0.022181146025878,0.044362292051756,0.0055452865064695,0.0720887245841035,0.099815157116451,0.0739371534195934
Otu148,0.0147874306839187,0.0462107208872458,0.0351201478743068,0.0258780036968577,0.0147874306839187,0.0184842883548983,0.0591497227356747,0,0.00739371534195933,0.00369685767097967,0.00184842883548983
Otu1308,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu409,0,0,0,0,0,0,0.00184842883548983,0,0.0055452865064695,0.00184842883548983,0
Otu146,0.0240295748613678,0.0203327171903882,0.0295748613678373,0.0794824399260629,0.00184842883548983,0,0,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.00184842883548983
Otu9266,0,0.0055452865064695,0,0,0,0,0,0,0.0055452865064695,0,0
Otu640,0.011090573012939,0.00184842883548983,0,0,0.00184842883548983,0,0.00369685767097967,0,0.0055452865064695,0,0
Otu34,0.00739371534195933,0,0.0831792975970425,0.0905730129390018,0.011090573012939,0.022181146025878,0.101663585951941,0.00184842883548983,0.0462107208872458,0.011090573012939,0
Otu325,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu385,0.00369685767097967,0.0055452865064695,0.00739371534195933,0,0,0,0,0,0.0055452865064695,0,0
Otu313,0.0055452865064695,0.011090573012939,0,0,0.0055452865064695,0,0.00184842883548983,0,0.00184842883548983,0.011090573012939,0
Otu105,0,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu14969,0,0,0,0.0055452865064695,0,0,0.00184842883548983,0,0,0.00184842883548983,0
Otu10360,0,0,0,0.00184842883548983,0,0.00739371534195933,0,0.00184842883548983,0,0,0.00184842883548983
Otu290,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983,0,0
Otu277,0.00739371534195933,0,0.0277264325323475,0.0147874306839187,0,0.0536044362292052,0.00184842883548983,0,0,0,0
Otu118,0.0646950092421442,0.168207024029575,0.00369685767097967,0.00184842883548983,0.00924214417744917,0.00184842883548983,0,0,0.00369685767097967,0.00924214417744917,0.00924214417744917
Otu180,0,0,0,0,0,0,0,0.00184842883548983,0.00369685767097967,0.0055452865064695,0.00369685767097967
Otu1169,0,0,0,0,0,0,0,0,0.00369685767097967,0,0
Otu7789,0.00369685767097967,0,0.00184842883548983,0,0,0,0.00184842883548983,0,0.00184842883548983,0.0055452865064695,0
Otu882,0.00184842883548983,0.00184842883548983,0,0,0,0,0.00369685767097967,0,0,0.00184842883548983,0
Otu808,0.00184842883548983,0,0,0.00369685767097967,0.00184842883548983,0,0,0,0.00739371534195933,0.00184842883548983,0
Otu1753,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu7964,0,0,0.00369685767097967,0,0,0,0,0,0,0,0
Otu823,0.00184842883548983,0,0.0055452865064695,0,0,0,0,0,0.00184842883548983,0,0
Otu11878,0.00184842883548983,0.0147874306839187,0.00184842883548983,0,0,0.00184842883548983,0.00184842883548983,0,0,0.00369685767097967,0
