,X10_23N_N_N_1,X11_23N_N_N_1,X12_23N_N_N_1,X13_23N_N_N_1,X14_23N_N_N_1,X15_23N_N_N_1,X16_23N_N_N_1,X17_23N_N_N_1,X18_23N_N_N_1,X19_23N_N_N_1,X20_23N_N_N_1
Otu1514,0,0.00924214417744917,0,0.00184842883548983,0,0.00369685767097967,0.00184842883548983,0,0.0055452865064695,0.00924214417744917,0.00184842883548983
Otu53,0.00184842883548983,0.173752310536044,0.0591497227356747,0.011090573012939,0.231053604436229,0.0831792975970425,0.207024029574861,0.0055452865064695,0.0055452865064695,0.0369685767097967,0.00369685767097967
Otu5576,0.0055452865064695,0,0.00924214417744917,0.00184842883548983,0,0.00184842883548983,0.0277264325323475,0.00184842883548983,0.00184842883548983,0.00369685767097967,0
Otu143,0,0.00184842883548983,0,0,0,0.0129390018484288,0.0055452865064695,0,0,0.00369685767097967,0.00184842883548983
Otu52,0.0184842883548983,0.103512014787431,0.155268022181146,0.0388170055452865,0.146025878003697,0.0462107208872458,0.0147874306839187,0.0166358595194085,0.0184842883548983,0.0425138632162662,0.00369685767097967
Otu9728,0.00184842883548983,0.0314232902033272,0.011090573012939,0.00924214417744917,0.0166358595194085,0.0240295748613678,0.0277264325323475,0.0646950092421442,0.0406654343807763,0.0480591497227357,0.214417744916821
Otu21,0.0203327171903882,0.195933456561922,0.0720887245841035,0.125693160813309,0.10720887245841,0.118299445471349,0.0351201478743068,0.142329020332717,0.142329020332717,0.0961182994454713,0.0369685767097967
Otu148,0.0055452865064695,0.011090573012939,0.00184842883548983,0.00369685767097967,0.00739371534195933,0.0388170055452865,0,0,0.00739371534195933,0.00924214417744917,0.0055452865064695
Otu1308,0,0,0,0,0,0,0.00184842883548983,0,0.00369685767097967,0,0.00184842883548983
Otu409,0,0,0,0,0,0,0.00184842883548983,0,0,0,0
Otu146,0,0.0055452865064695,0.0720887245841035,0.0147874306839187,0,0,0,0.00184842883548983,0.00184842883548983,0.011090573012939,0.00924214417744917
Otu640,0,0,0,0.00184842883548983,0,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00369685767097967,0.00184842883548983
Otu34,0.0166358595194085,0,0,0,0.0425138632162662,0.162661737523105,0,0.00739371534195933,0.00739371534195933,0.022181146025878,0
Otu325,0,0,0.00184842883548983,0,0,0,0,0,0,0.0055452865064695,0
Otu385,0,0,0,0,0,0,0,0.011090573012939,0.00184842883548983,0.00369685767097967,0.00184842883548983
Otu313,0,0,0,0,0,0,0.00369685767097967,0.00369685767097967,0.00184842883548983,0,0
Otu105,0,0,0.134935304990758,0,0,0,0,0,0,0.00184842883548983,0
Otu14969,0,0,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983,0
Otu10360,0,0.00739371534195933,0.0055452865064695,0.00184842883548983,0.00739371534195933,0.00369685767097967,0,0,0,0.0055452865064695,0
Otu290,0,0.011090573012939,0.0314232902033272,0.011090573012939,0.00184842883548983,0,0,0.00184842883548983,0,0.00369685767097967,0
Otu277,0.0055452865064695,0.011090573012939,0,0.0055452865064695,0.00184842883548983,0.00739371534195933,0,0.00369685767097967,0,0,0
Otu118,0,0.00739371534195933,0.0314232902033272,0.00184842883548983,0,0,0.00369685767097967,0.00184842883548983,0.00184842883548983,0.022181146025878,0.00184842883548983
Otu180,0,0,0,0,0,0.00184842883548983,0.011090573012939,0.0055452865064695,0,0.00369685767097967,0.0055452865064695
Otu1169,0,0,0,0,0.00369685767097967,0,0,0,0,0,0
Otu7789,0,0,0,0,0,0.00184842883548983,0,0,0,0.00184842883548983,0
Otu882,0,0,0,0,0,0,0,0,0,0.0055452865064695,0
Otu808,0,0.00739371534195933,0.00369685767097967,0.00184842883548983,0.00924214417744917,0.00369685767097967,0,0.00369685767097967,0.00369685767097967,0,0
Otu1753,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu7964,0,0,0,0,0.00184842883548983,0,0,0.0129390018484288,0,0,0
Otu570,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu823,0.00184842883548983,0.00369685767097967,0.00184842883548983,0,0,0,0,0,0.00369685767097967,0,0
Otu11878,0,0,0,0.00184842883548983,0.00184842883548983,0.00739371534195933,0,0,0,0.00184842883548983,0
Otu56,0.0147874306839187,0.00184842883548983,0,0.00739371534195933,0.0055452865064695,0.0369685767097967,0.0129390018484288,0.0499075785582255,0.0055452865064695,0.0314232902033272,0.0203327171903882
Otu9,0.0166358595194085,0.0055452865064695,0.0813308687615527,0.00369685767097967,0.0924214417744917,0.0850277264325323,0.11090573012939,0.133086876155268,0.214417744916821,0.0868761552680222,0.384473197781885
