,X10_22S_H_C_2,X11_22S_H_C_2,X12_22S_H_C_2,X13_22S_H_C_2,X14_22S_H_C_2,X15_22S_H_C_2,X16_22S_H_C_2,X17_22S_H_C_2,X18_22S_H_C_2,X19_22S_H_C_2,X20_22S_H_C_2
Otu1514,0.0184842883548983,0.033271719038817,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.00369685767097967,0.0055452865064695,0,0.00184842883548983,0.00739371534195933,0
Otu53,0.066543438077634,0.0184842883548983,0.0203327171903882,0.0166358595194085,0.0147874306839187,0.00184842883548983,0.033271719038817,0.011090573012939,0.00739371534195933,0.00369685767097967,0.0258780036968577
Otu5576,0.00184842883548983,0.011090573012939,0,0,0.00184842883548983,0,0,0,0,0,0
Otu143,0.00184842883548983,0.00739371534195933,0.0147874306839187,0.0406654343807763,0.0055452865064695,0.0166358595194085,0.00184842883548983,0.00369685767097967,0.00369685767097967,0,0.00369685767097967
Otu52,0.0055452865064695,0.10720887245841,0.0277264325323475,0.022181146025878,0.0351201478743068,0.0462107208872458,0.0813308687615527,0.0184842883548983,0.0055452865064695,0.0055452865064695,0.00739371534195933
Otu440,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu9728,0.0240295748613678,0,0.0295748613678373,0.0055452865064695,0.022181146025878,0.00924214417744917,0.0240295748613678,0.120147874306839,0.0757855822550832,0.0184842883548983,0.103512014787431
Otu21,0.11460258780037,0.22181146025878,0.011090573012939,0.0166358595194085,0.0258780036968577,0.10720887245841,0.173752310536044,0.120147874306839,0.129390018484288,0.0425138632162662,0.0739371534195934
Otu148,0.00739371534195933,0.011090573012939,0.011090573012939,0.033271719038817,0.0369685767097967,0.0147874306839187,0.0388170055452865,0.0055452865064695,0.0055452865064695,0.00184842883548983,0
Otu1308,0.00369685767097967,0,0,0,0.00184842883548983,0,0.00369685767097967,0.00184842883548983,0,0,0
Otu409,0,0,0.00184842883548983,0,0,0,0,0.00369685767097967,0,0,0
Otu146,0.011090573012939,0.011090573012939,0,0,0,0.0055452865064695,0.0406654343807763,0.0295748613678373,0,0,0
Otu640,0,0,0.0055452865064695,0.00739371534195933,0.00184842883548983,0,0,0.00184842883548983,0.011090573012939,0,0
Otu34,0,0,0,0.0369685767097967,0.00184842883548983,0.354898336414048,0.0240295748613678,0.00184842883548983,0,0.11645101663586,0
Otu325,0,0,0,0.00184842883548983,0,0,0.00739371534195933,0.00184842883548983,0.00369685767097967,0.00184842883548983,0
Otu385,0.0055452865064695,0,0.00369685767097967,0,0,0,0.0055452865064695,0,0,0,0.011090573012939
Otu313,0,0,0.00924214417744917,0,0.00184842883548983,0,0,0,0,0.00184842883548983,0
Otu105,0,0,0.00369685767097967,0,0,0,0.00739371534195933,0.00739371534195933,0,0,0.00369685767097967
Otu14969,0,0,0.00369685767097967,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0
Otu290,0.00184842883548983,0.0129390018484288,0,0,0,0,0.00739371534195933,0,0,0,0
Otu277,0.0055452865064695,0.0129390018484288,0.00369685767097967,0.0517560073937153,0.0129390018484288,0.00184842883548983,0,0.00184842883548983,0,0,0
