,X10_9S_N_C_2,X11_9S_N_C_2,X12_9S_N_C_2,X13_9S_N_C_2,X14_9S_N_C_2,X15_9S_N_C_2,X16_9S_N_C_2,X17_9S_N_C_2,X18_9S_N_C_2,X19_9S_N_C_2,X20_9S_N_C_2
Otu1514,0.0129390018484288,0.0147874306839187,0.00369685767097967,0.00184842883548983,0.00369685767097967,0.0147874306839187,0,0,0,0.0129390018484288,0
Otu53,0.00924214417744917,0.011090573012939,0,0.0203327171903882,0.0517560073937153,0.0351201478743068,0,0.0831792975970425,0.0129390018484288,0.0258780036968577,0.0055452865064695
Otu5576,0.011090573012939,0,0,0,0,0,0,0,0.00184842883548983,0,0.00369685767097967
Otu143,0.00369685767097967,0.00184842883548983,0,0.0609981515711645,0.00369685767097967,0.011090573012939,0.00924214417744917,0,0,0.00369685767097967,0.00184842883548983
Otu52,0.186691312384473,0.00739371534195933,0.00739371534195933,0.00184842883548983,0.0683918669131238,0.00924214417744917,0.00184842883548983,0.0166358595194085,0.00739371534195933,0.011090573012939,0.0184842883548983
Otu440,0,0.00924214417744917,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0,0.00369685767097967,0.00184842883548983,0,0.00184842883548983
Otu9728,0.00739371534195933,0.0388170055452865,0.0462107208872458,0.0129390018484288,0.00369685767097967,0.00184842883548983,0.0055452865064695,0.0813308687615527,0.0147874306839187,0.0277264325323475,0.0720887245841035
Otu21,0.0942698706099815,0.0147874306839187,0.0166358595194085,0.0147874306839187,0.0683918669131238,0.0462107208872458,0.0240295748613678,0.0406654343807763,0.0831792975970425,0.120147874306839,0.0979667282809612
Otu148,0,0.022181146025878,0.0147874306839187,0.0147874306839187,0.00369685767097967,0.0203327171903882,0.249537892791128,0.00184842883548983,0,0,0.0129390018484288
Otu1308,0,0,0,0,0.00184842883548983,0,0,0.00184842883548983,0,0,0
Otu409,0,0.0166358595194085,0,0,0.00184842883548983,0.0184842883548983,0,0,0,0,0
Otu146,0.0129390018484288,0,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983,0.0055452865064695
