,X10_1N_H_N_1,X11_1N_H_N_1,X12_1N_H_N_1,X13_1N_H_N_1,X14_1N_H_N_1,X15_1N_H_N_1,X16_1N_H_N_1,X17_1N_H_N_1,X18_1N_H_N_1,X19_1N_H_N_1,X20_1N_H_N_1
Otu1514,0,0.00369685767097967,0,0,0,0.00369685767097967,0,0.0055452865064695,0.0055452865064695,0.00369685767097967,0.00369685767097967
Otu53,0.022181146025878,0.0388170055452865,0.0702402957486137,0.0295748613678373,0.266173752310536,0.0055452865064695,0.0628465804066543,0.0055452865064695,0.0462107208872458,0.022181146025878,0.0536044362292052
Otu5576,0,0,0,0,0,0.00184842883548983,0.00739371534195933,0,0,0.0055452865064695,0
Otu143,0,0.00924214417744917,0,0.0055452865064695,0,0,0,0.00924214417744917,0,0.00369685767097967,0.00184842883548983
Otu52,0.00739371534195933,0.00924214417744917,0.0573012939001848,0.308687615526802,0.0258780036968577,0.0961182994454713,0.099815157116451,0.0757855822550832,0.0351201478743068,0.0499075785582255,0.044362292051756
Otu440,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu9728,0.00369685767097967,0.0166358595194085,0.0166358595194085,0.00369685767097967,0.00924214417744917,0.00184842883548983,0.0166358595194085,0.0203327171903882,0.0369685767097967,0.033271719038817,0.1090573012939
Otu21,0.715341959334566,0.203327171903882,0.142329020332717,0.103512014787431,0.0683918669131238,0.099815157116451,0.2181146025878,0.0591497227356747,0.133086876155268,0.0757855822550832,0.0850277264325323
Otu148,0,0,0,0,0,0,0,0.0147874306839187,0,0.00924214417744917,0
Otu1308,0.00184842883548983,0,0,0,0.00184842883548983,0,0.0055452865064695,0,0,0,0
Otu409,0,0,0,0,0,0,0,0,0,0.00369685767097967,0.00924214417744917
Otu146,0.033271719038817,0.0129390018484288,0,0.0369685767097967,0,0,0,0.134935304990758,0.0166358595194085,0.00369685767097967,0.00184842883548983
Otu640,0,0,0,0,0,0,0,0,0.00184842883548983,0,0
Otu34,0.00184842883548983,0,0,0,0,0,0,0.0942698706099815,0.0240295748613678,0.00184842883548983,0.00369685767097967
