,X10_12S_N_C_2,X11_12S_N_C_2,X12_12S_N_C_2,X13_12S_N_C_2,X14_12S_N_C_2,X15_12S_N_C_2,X16_12S_N_C_2,X17_12S_N_C_2,X18_12S_N_C_2,X19_12S_N_C_2,X20_12S_N_C_2
Otu1514,0,0.0055452865064695,0.0055452865064695,0.00739371534195933,0,0.0295748613678373,0.00739371534195933,0,0,0,0
Otu53,0.153419593345656,0.022181146025878,0.011090573012939,0.0055452865064695,0.0295748613678373,0,0.0055452865064695,0.00369685767097967,0.00369685767097967,0.011090573012939,0.00184842883548983
Otu5576,0.00184842883548983,0,0,0.0055452865064695,0,0,0.00369685767097967,0,0,0.00184842883548983,0
Otu143,0.011090573012939,0.0277264325323475,0.0258780036968577,0.044362292051756,0.0868761552680222,0,0.00739371534195933,0.00369685767097967,0,0.00184842883548983,0.00184842883548983
Otu52,0.033271719038817,0.00184842883548983,0.00184842883548983,0.00924214417744917,0.00184842883548983,0,0.0942698706099815,0.0147874306839187,0.00924214417744917,0.00369685767097967,0.0129390018484288
Otu440,0.00739371534195933,0.00369685767097967,0,0,0.00369685767097967,0,0,0.00184842883548983,0,0,0
Otu9728,0.0258780036968577,0.0203327171903882,0.0480591497227357,0.0258780036968577,0.0351201478743068,0.00369685767097967,0.011090573012939,0.0295748613678373,0.133086876155268,0.0240295748613678,0.0646950092421442
Otu21,0.177449168207024,0.0147874306839187,0.0203327171903882,0.0462107208872458,0.0314232902033272,0.155268022181146,0.234750462107209,0.0850277264325323,0.0609981515711645,0.088724584103512,0.131238447319778
Otu148,0.0277264325323475,0.0683918669131238,0.0369685767097967,0.00924214417744917,0.0240295748613678,0.0462107208872458,0.0295748613678373,0.0129390018484288,0.0055452865064695,0.00369685767097967,0.00924214417744917
Otu1308,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu409,0.00184842883548983,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0
Otu146,0,0.0055452865064695,0,0,0,0.00184842883548983,0.00369685767097967,0,0,0,0
Otu9266,0,0,0.00369685767097967,0,0,0,0,0,0,0,0.00184842883548983
Otu640,0,0.00924214417744917,0,0.00739371534195933,0,0.011090573012939,0.00369685767097967,0,0,0.00184842883548983,0
Otu34,0,0.0277264325323475,0,0,0.134935304990758,0.0166358595194085,0,0.0609981515711645,0.00369685767097967,0.00369685767097967,0.00369685767097967
Otu325,0,0,0,0,0,0,0.00184842883548983,0,0,0,0
Otu385,0,0.00924214417744917,0.00184842883548983,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0.00184842883548983
Otu313,0.00369685767097967,0,0,0,0,0,0,0,0.0184842883548983,0,0.00369685767097967
Otu105,0,0,0.00739371534195933,0.0055452865064695,0,0,0.0055452865064695,0,0.00184842883548983,0,0
Otu14969,0,0,0,0,0,0.00184842883548983,0,0,0,0,0.00184842883548983
Otu10360,0,0.00184842883548983,0.0055452865064695,0.0055452865064695,0,0,0,0,0,0,0
