,X10_2N_H_N_0,X11_2N_H_N_0,X12_2N_H_N_0,X13_2N_H_N_0,X14_2N_H_N_0,X15_2N_H_N_0,X16_2N_H_N_0,X17_2N_H_N_0,X18_2N_H_N_0,X19_2N_H_N_0,X20_2N_H_N_0
Otu1514,0,0.0480591497227357,0.0240295748613678,0.0055452865064695,0.00184842883548983,0.0295748613678373,0,0.133086876155268,0.00184842883548983,0.00369685767097967,0.011090573012939
Otu53,0.00369685767097967,0.033271719038817,0.0499075785582255,0.0129390018484288,0.0147874306839187,0.00184842883548983,0,0.0517560073937153,0.0129390018484288,0.011090573012939,0.0055452865064695
Otu5576,0.00739371534195933,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983,0,0
Otu143,0,0,0.0203327171903882,0.00369685767097967,0,0.011090573012939,0.203327171903882,0.00924214417744917,0,0,0
Otu52,0.0628465804066543,0.0628465804066543,0.120147874306839,0.0166358595194085,0.0351201478743068,0.055452865064695,0.0055452865064695,0.0739371534195934,0.249537892791128,0.00739371534195933,0.0258780036968577
Otu440,0,0,0,0,0,0,0,0,0.00184842883548983,0,0
Otu9728,0.0979667282809612,0.0184842883548983,0.0646950092421442,0.0166358595194085,0.00924214417744917,0.00184842883548983,0.0055452865064695,0.0166358595194085,0.0166358595194085,0.118299445471349,0.190388170055453
Otu21,0.0628465804066543,0.0979667282809612,0.0573012939001848,0.0646950092421442,0.0720887245841035,0.0646950092421442,0.0166358595194085,0.088724584103512,0.10720887245841,0.1090573012939,0.1090573012939
Otu148,0.0369685767097967,0.0129390018484288,0,0,0,0,0.0277264325323475,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.00184842883548983
Otu1308,0.0055452865064695,0.00184842883548983,0.00369685767097967,0,0.0055452865064695,0,0.011090573012939,0,0,0,0
Otu409,0.00739371534195933,0.00184842883548983,0.00739371534195933,0,0,0,0,0,0,0.0055452865064695,0.0055452865064695
Otu146,0.0184842883548983,0.0406654343807763,0.00184842883548983,0.00184842883548983,0.00739371534195933,0.00369685767097967,0.00184842883548983,0.00739371534195933,0,0,0
Otu9266,0.00184842883548983,0,0.00924214417744917,0,0,0,0,0,0,0,0
Otu34,0,0,0,0,0,0,0,0.0295748613678373,0.0147874306839187,0.0129390018484288,0.044362292051756
Otu385,0.0369685767097967,0,0,0,0,0,0,0,0,0.0166358595194085,0.00924214417744917
Otu313,0,0,0,0,0,0,0,0.00369685767097967,0,0,0
Otu105,0,0.00924214417744917,0.0055452865064695,0,0,0,0,0,0.0055452865064695,0.00369685767097967,0
Otu14969,0.00369685767097967,0.011090573012939,0.00369685767097967,0,0,0,0,0.00369685767097967,0.0184842883548983,0.0166358595194085,0
Otu10360,0,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0,0,0
Otu290,0.00369685767097967,0.0055452865064695,0,0,0.0720887245841035,0.00739371534195933,0.00184842883548983,0.00184842883548983,0.00184842883548983,0,0
Otu277,0.00739371534195933,0.00184842883548983,0,0,0,0,0.044362292051756,0,0,0,0
Otu118,0.0258780036968577,0.044362292051756,0,0.0129390018484288,0.0369685767097967,0.0055452865064695,0.00369685767097967,0.0314232902033272,0.0240295748613678,0.00184842883548983,0.00184842883548983
Otu4757,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu180,0,0,0,0,0,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00369685767097967,0.0055452865064695
Otu1169,0,0,0,0.00924214417744917,0,0,0.00184842883548983,0,0,0,0
Otu7789,0,0.00184842883548983,0.00739371534195933,0,0.00924214417744917,0,0,0.00184842883548983,0,0.00369685767097967,0.00184842883548983
Otu882,0.00369685767097967,0,0,0,0,0,0,0,0,0,0
Otu628,0.0055452865064695,0,0,0,0,0,0,0,0,0.00184842883548983,0.00369685767097967
Otu808,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00184842883548983,0.0055452865064695,0,0,0.0147874306839187,0.0055452865064695,0.00739371534195933,0.0055452865064695
Otu7964,0,0,0,0.00369685767097967,0,0,0,0,0,0,0
Otu570,0,0.0314232902033272,0.00739371534195933,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0
Otu823,0,0.00369685767097967,0.00184842883548983,0,0,0,0.00184842883548983,0,0,0,0
Otu11878,0,0.0055452865064695,0,0,0,0,0.0240295748613678,0,0,0.00369685767097967,0
Otu56,0.011090573012939,0,0,0,0,0,0,0.00739371534195933,0.0055452865064695,0.0536044362292052,0.0369685767097967
Otu9,0.0609981515711645,0.0517560073937153,0.0295748613678373,0.0573012939001848,0.0147874306839187,0.0055452865064695,0.088724584103512,0.0369685767097967,0.077634011090573,0.179297597042514,0.181146025878004
Otu141,0,0.0295748613678373,0.00369685767097967,0,0,0,0,0.00184842883548983,0,0.0055452865064695,0.0055452865064695
Otu661,0,0,0,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983
Otu327,0.00924214417744917,0,0.00184842883548983,0,0.0055452865064695,0,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.00369685767097967
Otu571,0.00184842883548983,0,0,0,0.0055452865064695,0,0,0,0,0,0
Otu1762,0.0055452865064695,0,0.0055452865064695,0,0.00369685767097967,0,0.00184842883548983,0,0.00369685767097967,0.0055452865064695,0.00184842883548983
