,X10_14N_N_N_2,X11_14N_N_N_2,X12_14N_N_N_2,X13_14N_N_N_2,X14_14N_N_N_2,X15_14N_N_N_2,X16_14N_N_N_2,X17_14N_N_N_2,X18_14N_N_N_2,X19_14N_N_N_2,X20_14N_N_N_2
Otu1514,0,0,0.0055452865064695,0.00184842883548983,0,0.00184842883548983,0,0.00184842883548983,0,0,0.00369685767097967
Otu53,0.00184842883548983,0.0166358595194085,0.0905730129390018,0.515711645101664,0.00924214417744917,0.0794824399260629,0.00369685767097967,0.00924214417744917,0,0.011090573012939,0.0277264325323475
Otu5576,0.00369685767097967,0.00369685767097967,0.00369685767097967,0,0.00184842883548983,0.0129390018484288,0.0147874306839187,0.00369685767097967,0.00369685767097967,0,0
Otu143,0,0,0,0.0536044362292052,0.00184842883548983,0.00184842883548983,0,0,0,0,0
Otu52,0.146025878003697,0.022181146025878,0.00739371534195933,0.0055452865064695,0.00369685767097967,0.0184842883548983,0.0351201478743068,0.044362292051756,0.0166358595194085,0.011090573012939,0.0055452865064695
Otu440,0.00369685767097967,0,0.0055452865064695,0,0,0,0,0.00184842883548983,0,0.0055452865064695,0
Otu9728,0.00369685767097967,0.0628465804066543,0.0147874306839187,0.00739371534195933,0.0203327171903882,0.0055452865064695,0.00924214417744917,0.0277264325323475,0.0129390018484288,0.0295748613678373,0.138632162661738
Otu21,0.199630314232902,0.216266173752311,0.0831792975970425,0.00739371534195933,0.0184842883548983,0.0720887245841035,0.184842883548983,0.0720887245841035,0.0628465804066543,0.0683918669131238,0.0388170055452865
Otu148,0.00184842883548983,0.0147874306839187,0.00924214417744917,0.00739371534195933,0.0831792975970425,0.0388170055452865,0.022181146025878,0,0.00184842883548983,0,0.00369685767097967
Otu1308,0,0.00369685767097967,0,0,0,0.00369685767097967,0.0055452865064695,0.00184842883548983,0,0,0
Otu146,0,0,0,0.0055452865064695,0.101663585951941,0.0129390018484288,0.0166358595194085,0,0,0.00739371534195933,0.0573012939001848
Otu9266,0,0.00184842883548983,0.00184842883548983,0,0,0,0.00369685767097967,0,0,0,0
Otu640,0,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu34,0,0,0,0,0,0,0.0573012939001848,0.00184842883548983,0.00369685767097967,0.00184842883548983,0
Otu325,0,0,0,0,0.0240295748613678,0,0.00184842883548983,0,0,0,0
Otu385,0,0,0,0,0.00369685767097967,0.00184842883548983,0,0.00369685767097967,0.00369685767097967,0.00184842883548983,0.00369685767097967
Otu313,0,0.00369685767097967,0,0,0,0,0,0.00369685767097967,0,0.00739371534195933,0.00184842883548983
Otu105,0,0,0.00369685767097967,0,0,0.00369685767097967,0,0,0,0,0.00184842883548983
Otu10360,0.00369685767097967,0.0184842883548983,0.00184842883548983,0,0,0.00184842883548983,0.00369685767097967,0,0,0,0
Otu290,0.00184842883548983,0,0,0,0,0.011090573012939,0,0,0.00184842883548983,0,0
Otu277,0.00184842883548983,0.0258780036968577,0,0.0147874306839187,0.011090573012939,0.00369685767097967,0,0.00184842883548983,0,0.00184842883548983,0
Otu118,0.0129390018484288,0.0942698706099815,0.0314232902033272,0,0.00184842883548983,0.0055452865064695,0,0,0,0.00369685767097967,0
Otu4757,0,0,0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0
Otu180,0.00369685767097967,0.00739371534195933,0.0147874306839187,0.044362292051756,0.011090573012939,0,0.0184842883548983,0.00369685767097967,0.0166358595194085,0.011090573012939,0.00739371534195933
Otu1169,0,0,0.00184842883548983,0,0,0,0,0,0,0.00369685767097967,0
Otu7789,0,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0
Otu882,0,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0,0.00369685767097967,0.00184842883548983
Otu628,0,0,0,0.00369685767097967,0,0,0,0,0,0,0
Otu808,0,0,0,0,0,0.0129390018484288,0.00369685767097967,0,0.0055452865064695,0.00924214417744917,0
Otu823,0,0,0,0.0055452865064695,0,0,0,0,0,0.00184842883548983,0
Otu11878,0,0.0129390018484288,0,0.0055452865064695,0.0055452865064695,0.00739371534195933,0.00924214417744917,0.00184842883548983,0,0.00369685767097967,0
Otu56,0.0129390018484288,0.0147874306839187,0,0.011090573012939,0.101663585951941,0.00369685767097967,0.00924214417744917,0.0813308687615527,0.0609981515711645,0.0480591497227357,0.0295748613678373
Otu9,0.0147874306839187,0.0720887245841035,0.022181146025878,0.0591497227356747,0.157116451016636,0.0425138632162662,0.121996303142329,0.11090573012939,0.188539741219963,0.0942698706099815,0.386321626617375
Otu141,0,0,0,0,0,0.0129390018484288,0.00369685767097967,0.00184842883548983,0,0,0
Otu661,0.00184842883548983,0.011090573012939,0,0.00184842883548983,0.033271719038817,0.00184842883548983,0.00184842883548983,0.011090573012939,0.00369685767097967,0.00184842883548983,0
Otu327,0,0,0.00184842883548983,0.00184842883548983,0.0055452865064695,0,0,0,0.00369685767097967,0.00184842883548983,0.00184842883548983
Otu1762,0,0,0.00369685767097967,0,0,0,0,0,0,0,0
Otu353,0,0.00369685767097967,0,0,0,0.00369685767097967,0.00739371534195933,0,0,0.00369685767097967,0
Otu380,0.00184842883548983,0.00369685767097967,0,0,0,0.00184842883548983,0,0.00184842883548983,0,0.00184842883548983,0.00184842883548983
Otu48,0.0055452865064695,0.0720887245841035,0.0388170055452865,0,0.00739371534195933,0.00739371534195933,0.011090573012939,0.0129390018484288,0.0166358595194085,0.0258780036968577,0.011090573012939
Otu322,0,0.00184842883548983,0,0,0,0.00184842883548983,0,0.00924214417744917,0.00739371534195933,0.00369685767097967,0.00184842883548983
Otu1112,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu25,0,0,0,0.00369685767097967,0.00369685767097967,0,0.00369685767097967,0.00184842883548983,0,0,0
Otu7198,0,0.00184842883548983,0.0591497227356747,0,0,0.0277264325323475,0,0,0,0,0
Otu169,0.0055452865064695,0,0.0055452865064695,0,0,0.0240295748613678,0.00184842883548983,0.0055452865064695,0,0,0.00369685767097967
Otu9033,0,0.011090573012939,0,0,0,0,0,0,0,0,0
Otu1629,0,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0
Otu2012,0,0.00369685767097967,0,0,0,0,0,0,0,0,0
Otu7609,0.00184842883548983,0,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983
Otu184,0,0.00369685767097967,0,0.00184842883548983,0,0.00184842883548983,0.0055452865064695,0.00184842883548983,0.00369685767097967,0.00924214417744917,0.00739371534195933
Otu9521,0,0,0.00369685767097967,0,0,0.00184842883548983,0,0,0,0,0
Otu945,0,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu2289,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu293,0,0.00369685767097967,0,0,0,0.00184842883548983,0,0.00739371534195933,0.00184842883548983,0,0
Otu106,0.00184842883548983,0.0203327171903882,0,0.00369685767097967,0.00739371534195933,0,0,0.0055452865064695,0.0055452865064695,0.00184842883548983,0
Otu2054,0,0.0055452865064695,0,0.0055452865064695,0.00739371534195933,0.00184842883548983,0,0,0.00184842883548983,0.00184842883548983,0
Otu1200,0,0.00184842883548983,0.00184842883548983,0,0.00184842883548983,0,0,0,0,0,0
Otu273,0.00184842883548983,0.00369685767097967,0,0,0,0.0609981515711645,0.00184842883548983,0,0,0,0
Otu165,0.00184842883548983,0,0.369685767097967,0,0.00369685767097967,0.011090573012939,0.00739371534195933,0.0314232902033272,0.00184842883548983,0,0
Otu383,0,0.00369685767097967,0.00369685767097967,0,0,0,0,0,0,0,0
Otu354,0,0.00184842883548983,0,0,0.011090573012939,0,0.00184842883548983,0,0,0.00369685767097967,0.00184842883548983
Otu391,0,0,0,0.00184842883548983,0,0,0,0,0.00369685767097967,0.00184842883548983,0
Otu13518,0,0,0,0.00184842883548983,0,0,0.00184842883548983,0,0.00369685767097967,0,0
Otu103,0,0,0,0,0,0,0.00369685767097967,0,0,0,0
Otu129,0,0,0,0,0,0.00184842883548983,0.0147874306839187,0.00369685767097967,0.0166358595194085,0.00369685767097967,0.00369685767097967
Otu2612,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu1923,0,0,0,0.00184842883548983,0,0,0,0,0.00184842883548983,0,0
Otu159,0.00369685767097967,0.0055452865064695,0,0.00184842883548983,0.011090573012939,0.00184842883548983,0.00739371534195933,0,0.00184842883548983,0.00184842883548983,0.0129390018484288
Otu1674,0,0,0,0,0,0,0.00369685767097967,0,0,0,0
Otu191,0.00184842883548983,0,0,0,0.00739371534195933,0.00924214417744917,0.022181146025878,0,0,0.00184842883548983,0
Otu407,0,0,0,0,0,0.00184842883548983,0,0.00369685767097967,0,0.00369685767097967,0
Otu192,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0.00184842883548983,0
Otu157,0.0369685767097967,0,0,0,0.00184842883548983,0.0277264325323475,0.00924214417744917,0.10720887245841,0.0055452865064695,0.00739371534195933,0.00369685767097967
Otu17,0,0,0,0.00184842883548983,0,0,0,0,0.00184842883548983,0.142329020332717,0
Otu791,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu763,0.0055452865064695,0.00184842883548983,0,0,0,0.0055452865064695,0,0,0,0,0
Otu359,0,0.00924214417744917,0,0,0,0,0,0,0,0,0
Otu730,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0,0,0.00369685767097967,0
Otu401,0,0.00184842883548983,0.00369685767097967,0,0,0,0,0,0,0,0
Otu12284,0,0,0,0,0,0,0.00184842883548983,0,0,0.00184842883548983,0
Otu794,0,0,0.00184842883548983,0,0,0,0.00184842883548983,0,0,0,0
Otu89,0.00369685767097967,0,0,0,0,0,0,0,0.00369685767097967,0.0203327171903882,0.0055452865064695
Otu181,0,0.0147874306839187,0,0,0,0.00184842883548983,0.0203327171903882,0.0129390018484288,0.00369685767097967,0,0.00184842883548983
Otu197,0,0.00184842883548983,0,0.0055452865064695,0.00739371534195933,0,0,0,0,0,0.00184842883548983
Otu817,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00184842883548983,0,0.00924214417744917,0.00184842883548983,0,0,0.0055452865064695,0
Otu781,0.00184842883548983,0,0,0,0,0.0277264325323475,0,0,0,0,0
Otu1218,0,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0
Otu813,0,0.0055452865064695,0,0,0,0.00184842883548983,0,0.00369685767097967,0,0.011090573012939,0
Otu1312,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0
Otu267,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00369685767097967,0,0,0,0,0,0
Otu404,0,0,0,0,0,0.00184842883548983,0,0,0,0,0
