,X10_19S_N_C_1,X11_19S_N_C_1,X12_19S_N_C_1,X13_19S_N_C_1,X14_19S_N_C_1,X15_19S_N_C_1,X16_19S_N_C_1,X17_19S_N_C_1,X18_19S_N_C_1,X19_19S_N_C_1,X20_19S_N_C_1
Otu1514,0,0,0.0147874306839187,0.00369685767097967,0.00369685767097967,0.00184842883548983,0,0,0.00184842883548983,0,0
Otu53,0.0055452865064695,0.722735674676525,0.00924214417744917,0.426987060998152,0.0961182994454713,0.0831792975970425,0,0.022181146025878,0.0055452865064695,0,0
Otu5576,0,0,0,0,0,0.00184842883548983,0,0.0055452865064695,0,0,0
Otu143,0,0.00369685767097967,0,0.0369685767097967,0,0.0203327171903882,0.11275415896488,0,0,0.00184842883548983,0
Otu52,0.0425138632162662,0.0314232902033272,0.0203327171903882,0,0.0166358595194085,0.00739371534195933,0.00184842883548983,0.0166358595194085,0.0240295748613678,0.00924214417744917,0.011090573012939
Otu440,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu9728,0.0295748613678373,0.0147874306839187,0.0055452865064695,0.022181146025878,0.00184842883548983,0.0055452865064695,0.00184842883548983,0,0.00739371534195933,0.0351201478743068,0.147874306839187
Otu21,0.105360443622921,0.0055452865064695,0.0295748613678373,0.00924214417744917,0.00739371534195933,0.0351201478743068,0.00184842883548983,0.022181146025878,0.0369685767097967,0.088724584103512,0.0147874306839187
Otu148,0,0.00369685767097967,0.00369685767097967,0.022181146025878,0.00739371534195933,0.0147874306839187,0.0979667282809612,0,0.0055452865064695,0.00739371534195933,0.00184842883548983
Otu1308,0,0.00184842883548983,0,0,0,0.00184842883548983,0,0,0,0,0
Otu409,0.0055452865064695,0,0,0,0,0,0,0,0,0,0
Otu146,0.0702402957486137,0.011090573012939,0.00184842883548983,0.00369685767097967,0,0,0,0,0.00184842883548983,0,0
Otu640,0.00369685767097967,0,0,0,0.00184842883548983,0.00369685767097967,0,0.00369685767097967,0.00369685767097967,0.00369685767097967,0
Otu34,0,0,0,0,0,0,0,0.0462107208872458,0.0979667282809612,0.0055452865064695,0
Otu325,0,0,0.0129390018484288,0,0.00739371534195933,0.0055452865064695,0.0055452865064695,0.00369685767097967,0.0277264325323475,0.00184842883548983,0
Otu385,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu313,0.00369685767097967,0,0,0,0.00739371534195933,0,0,0.00369685767097967,0,0,0
Otu105,0,0,0,0.011090573012939,0,0,0,0,0,0,0.00184842883548983
Otu14969,0,0,0,0.00184842883548983,0,0.00369685767097967,0,0,0,0,0
Otu10360,0,0,0,0,0.00184842883548983,0,0,0,0,0,0
Otu290,0.0055452865064695,0,0,0,0,0,0,0,0,0,0
Otu277,0.011090573012939,0.00184842883548983,0.00739371534195933,0.0203327171903882,0.0314232902033272,0.0240295748613678,0.0406654343807763,0,0.0055452865064695,0,0
Otu118,0.0702402957486137,0.00184842883548983,0.022181146025878,0.00184842883548983,0,0,0,0,0,0,0
Otu4757,0,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu7789,0,0,0,0,0,0,0,0,0,0,0.00184842883548983
Otu882,0.00369685767097967,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0
Otu628,0.00739371534195933,0,0,0,0,0,0.00184842883548983,0,0,0,0
Otu808,0.00924214417744917,0,0.011090573012939,0,0,0,0,0.00369685767097967,0,0.00369685767097967,0
Otu823,0,0.00369685767097967,0.0055452865064695,0.00184842883548983,0,0,0,0,0,0,0
