,X10_16S_H_C_1,X11_16S_H_C_1,X12_16S_H_C_1,X13_16S_H_C_1,X14_16S_H_C_1,X15_16S_H_C_1,X16_16S_H_C_1,X17_16S_H_C_1,X18_16S_H_C_1,X19_16S_H_C_1,X20_16S_H_C_1
Otu1514,0.0480591497227357,0.0609981515711645,0.0055452865064695,0.120147874306839,0.0203327171903882,0.022181146025878,0.00739371534195933,0.0055452865064695,0,0,0.00184842883548983
Otu53,0.0277264325323475,0,0.0425138632162662,0.011090573012939,0.0129390018484288,0.00369685767097967,0.0129390018484288,0.43992606284658,0.011090573012939,0.0591497227356747,0.0388170055452865
Otu5576,0,0.00184842883548983,0,0,0,0.00184842883548983,0.00184842883548983,0,0.00184842883548983,0,0
Otu143,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.101663585951941,0.0351201478743068,0.0739371534195934,0.0277264325323475,0.00369685767097967,0,0,0
Otu52,0.033271719038817,0.022181146025878,0.188539741219963,0.297597042513863,0.123844731977819,0.0166358595194085,0.11645101663586,0.0277264325323475,0.0184842883548983,0.00739371534195933,0.0129390018484288
Otu9728,0.0240295748613678,0.00369685767097967,0.0129390018484288,0,0.0628465804066543,0.0184842883548983,0.0184842883548983,0.00184842883548983,0.0591497227356747,0.0979667282809612,0.125693160813309
Otu21,0.136783733826248,0.0831792975970425,0.182994454713494,0.0517560073937153,0.129390018484288,0.0831792975970425,0.0573012939001848,0.0240295748613678,0.11275415896488,0.0388170055452865,0.0702402957486137
Otu148,0.00184842883548983,0,0.0147874306839187,0.0166358595194085,0.011090573012939,0.0295748613678373,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00369685767097967,0.00369685767097967
Otu1308,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu409,0.00184842883548983,0,0,0,0.0314232902033272,0,0,0,0,0,0
Otu146,0.0147874306839187,0,0,0.0240295748613678,0.00184842883548983,0,0,0,0,0,0.00369685767097967
Otu9266,0.00369685767097967,0,0,0,0,0,0,0,0,0,0.00184842883548983
Otu640,0,0,0.00184842883548983,0,0,0,0.00184842883548983,0.00184842883548983,0,0.00369685767097967,0
Otu34,0,0,0,0.00184842883548983,0,0,0,0.00369685767097967,0,0.147874306839187,0.181146025878004
Otu325,0,0,0,0,0,0,0.00369685767097967,0,0.00184842883548983,0,0
Otu385,0.00184842883548983,0,0,0,0,0.00184842883548983,0,0,0.0147874306839187,0,0.00369685767097967
Otu313,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0.00184842883548983,0.00369685767097967,0.00184842883548983
Otu105,0.0517560073937153,0.00184842883548983,0.066543438077634,0.0166358595194085,0.011090573012939,0,0,0,0,0,0
Otu14969,0,0,0,0,0.00739371534195933,0.0184842883548983,0,0,0.00184842883548983,0,0
Otu10360,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu290,0.022181146025878,0.0055452865064695,0,0,0,0.00369685767097967,0.00184842883548983,0,0,0,0
Otu277,0.0184842883548983,0,0,0.0277264325323475,0,0.00739371534195933,0.00739371534195933,0.00184842883548983,0,0,0.00184842883548983
Otu118,0.00739371534195933,0,0.00184842883548983,0,0,0.00924214417744917,0.00184842883548983,0.00184842883548983,0,0,0
Otu4757,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu180,0,0,0,0,0,0.0055452865064695,0.00184842883548983,0.00184842883548983,0.0055452865064695,0,0.00184842883548983
Otu1169,0,0,0,0.00184842883548983,0.00184842883548983,0.00369685767097967,0,0,0,0,0
Otu7789,0,0.00739371534195933,0.011090573012939,0.0055452865064695,0.00184842883548983,0,0.00184842883548983,0,0,0,0
Otu882,0.00369685767097967,0,0,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983
Otu628,0,0,0,0,0,0,0,0.00184842883548983,0.00369685767097967,0,0
Otu808,0,0,0.00739371534195933,0,0.00184842883548983,0,0.00184842883548983,0,0.0055452865064695,0.00184842883548983,0
Otu823,0,0.00184842883548983,0.00739371534195933,0,0.00924214417744917,0,0,0,0,0,0
Otu11878,0,0.00369685767097967,0.00369685767097967,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00369685767097967,0,0,0,0.00184842883548983
Otu56,0.0203327171903882,0,0,0,0,0.0129390018484288,0.138632162661738,0.033271719038817,0.1090573012939,0.142329020332717,0.0314232902033272
Otu9,0.0517560073937153,0.00739371534195933,0.0499075785582255,0.033271719038817,0.0203327171903882,0.0055452865064695,0.0055452865064695,0.0425138632162662,0.173752310536044,0.11645101663586,0.212569316081331
Otu141,0,0.310536044362292,0,0.00184842883548983,0,0,0.0129390018484288,0,0.00184842883548983,0,0
Otu661,0,0,0,0,0,0,0,0,0,0.0129390018484288,0.0055452865064695
Otu327,0,0,0.00739371534195933,0.00369685767097967,0.00739371534195933,0.00369685767097967,0.00369685767097967,0,0.00184842883548983,0.00184842883548983,0
Otu571,0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983
Otu1762,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0,0,0,0.00739371534195933,0,0.00739371534195933,0
Otu353,0,0,0,0,0,0,0,0,0,0,0.00184842883548983
Otu380,0.00184842883548983,0,0.0388170055452865,0.0166358595194085,0.0166358595194085,0.00924214417744917,0,0.00184842883548983,0.00184842883548983,0,0
Otu48,0.033271719038817,0.0295748613678373,0.0203327171903882,0.0258780036968577,0.0166358595194085,0.022181146025878,0.00184842883548983,0.00369685767097967,0.0055452865064695,0,0.00369685767097967
Otu322,0,0,0,0,0,0,0,0,0.0055452865064695,0.00184842883548983,0.00369685767097967
Otu1112,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu25,0,0,0,0.00369685767097967,0,0.022181146025878,0.00369685767097967,0,0,0,0
Otu169,0.0480591497227357,0.00184842883548983,0.00369685767097967,0.00369685767097967,0.0147874306839187,0.00924214417744917,0.00739371534195933,0,0.00369685767097967,0,0.0129390018484288
Otu1629,0,0,0.00184842883548983,0,0.0055452865064695,0,0,0,0,0,0
Otu7609,0.00184842883548983,0,0,0,0,0,0.00369685767097967,0.0831792975970425,0,0.00369685767097967,0.00184842883548983
Otu1146,0.00184842883548983,0,0.00184842883548983,0,0.00184842883548983,0,0,0,0.00369685767097967,0,0
Otu184,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00369685767097967,0.0184842883548983
Otu945,0,0,0,0,0,0,0,0,0.00184842883548983,0,0
Otu293,0.0055452865064695,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0.0055452865064695,0,0
Otu106,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0.00369685767097967,0,0
Otu2054,0.011090573012939,0,0,0.00184842883548983,0,0.0055452865064695,0.00184842883548983,0,0,0,0
Otu273,0.00184842883548983,0,0.00739371534195933,0.00739371534195933,0.0517560073937153,0.00739371534195933,0.00369685767097967,0.00369685767097967,0.00924214417744917,0.00369685767097967,0
Otu165,0.0055452865064695,0,0,0,0,0.0055452865064695,0.0166358595194085,0,0.0055452865064695,0,0
Otu383,0,0.0055452865064695,0.00184842883548983,0.00369685767097967,0.00739371534195933,0,0,0,0,0.00369685767097967,0
Otu354,0.0055452865064695,0,0,0,0,0,0,0,0,0,0
Otu391,0,0.00184842883548983,0.00739371534195933,0,0,0.00369685767097967,0,0.00184842883548983,0,0,0
Otu13518,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0
Otu103,0,0,0,0,0,0,0,0.0351201478743068,0.0388170055452865,0,0.00739371534195933
Otu129,0,0,0,0,0,0,0.00369685767097967,0.00739371534195933,0.0277264325323475,0,0.00184842883548983
Otu2612,0,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0,0,0,0,0,0
Otu1923,0,0,0,0,0,0,0,0,0,0.00369685767097967,0
Otu159,0,0,0,0,0.011090573012939,0,0,0,0,0,0
Otu265,0.0055452865064695,0,0,0,0,0,0.033271719038817,0,0,0,0
Otu1674,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0,0,0,0
Otu191,0.00369685767097967,0,0,0,0,0,0,0.00184842883548983,0.00369685767097967,0,0
Otu407,0,0,0.00184842883548983,0,0.00369685767097967,0,0.00184842883548983,0.00739371534195933,0.00184842883548983,0,0.00369685767097967
