,X10_8N_N_N_0,X11_8N_N_N_0,X12_8N_N_N_0,X13_8N_N_N_0,X14_8N_N_N_0,X15_8N_N_N_0,X16_8N_N_N_0,X17_8N_N_N_0,X18_8N_N_N_0,X19_8N_N_N_0,X20_8N_N_N_0
Otu1514,0,0,0,0,0,0,0.0055452865064695,0,0,0.00184842883548983,0
Otu53,0.295748613678373,0.0129390018484288,0.0258780036968577,0.162661737523105,0.726432532347505,0.0499075785582255,0.00739371534195933,0.0277264325323475,0.00739371534195933,0.0979667282809612,0.00184842883548983
Otu5576,0.00369685767097967,0.00184842883548983,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0.00369685767097967,0
Otu143,0.011090573012939,0.0351201478743068,0.00184842883548983,0.00369685767097967,0.00184842883548983,0,0.0203327171903882,0.00184842883548983,0.00369685767097967,0,0.00369685767097967
Otu52,0.0055452865064695,0.0591497227356747,0.00369685767097967,0.33826247689464,0.00369685767097967,0.0184842883548983,0.0129390018484288,0.0166358595194085,0.011090573012939,0.044362292051756,0.00369685767097967
Otu440,0.00369685767097967,0,0,0,0,0.0129390018484288,0,0,0.0055452865064695,0,0
Otu9728,0.033271719038817,0.0388170055452865,0.0757855822550832,0.0351201478743068,0.0055452865064695,0.0961182994454713,0.0351201478743068,0.0406654343807763,0.0628465804066543,0.044362292051756,0.406654343807763
Otu21,0.0720887245841035,0.077634011090573,0.0536044362292052,0.0536044362292052,0.0055452865064695,0.11090573012939,0.1090573012939,0.142329020332717,0.0905730129390018,0.099815157116451,0.0314232902033272
Otu148,0.0129390018484288,0.0147874306839187,0.011090573012939,0.0203327171903882,0.0055452865064695,0.00739371534195933,0.011090573012939,0.00369685767097967,0.00184842883548983,0.00184842883548983,0
Otu1308,0,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0
Otu409,0.00184842883548983,0,0.00369685767097967,0,0,0,0.0055452865064695,0,0,0,0
Otu146,0.022181146025878,0.0258780036968577,0.00369685767097967,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00924214417744917,0.00184842883548983,0.0129390018484288,0
Otu9266,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu640,0,0,0,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0
Otu34,0.00924214417744917,0,0.00184842883548983,0.011090573012939,0.00184842883548983,0.0203327171903882,0.0203327171903882,0.0905730129390018,0.0351201478743068,0.0055452865064695,0.00184842883548983
Otu325,0,0.0055452865064695,0.00184842883548983,0,0,0,0,0,0,0,0
Otu385,0.00924214417744917,0,0,0.00184842883548983,0,0,0,0.00739371534195933,0.00184842883548983,0.00739371534195933,0
Otu313,0.011090573012939,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0.00924214417744917,0
Otu105,0,0.0129390018484288,0,0,0,0.00369685767097967,0,0,0,0,0
Otu14969,0,0,0.0184842883548983,0,0,0,0.00184842883548983,0.00369685767097967,0,0.00184842883548983,0
Otu10360,0,0,0,0,0.00184842883548983,0,0,0,0,0,0
Otu290,0,0.00924214417744917,0.0055452865064695,0,0,0.00184842883548983,0,0.00184842883548983,0,0.00184842883548983,0
Otu277,0.00739371534195933,0.0166358595194085,0,0.00369685767097967,0,0,0.00184842883548983,0,0,0,0
Otu118,0.0480591497227357,0.144177449168207,0.00739371534195933,0.0295748613678373,0.011090573012939,0.00369685767097967,0.0055452865064695,0,0.00184842883548983,0,0
Otu4757,0,0,0,0,0,0,0.00369685767097967,0.00739371534195933,0,0,0
Otu180,0,0,0,0,0,0.022181146025878,0.00184842883548983,0.00924214417744917,0.00739371534195933,0.00184842883548983,0.00184842883548983
Otu1169,0,0,0.0055452865064695,0,0,0.00184842883548983,0,0,0,0,0
Otu7789,0,0,0,0,0,0,0,0,0,0.00739371534195933,0
Otu882,0.00184842883548983,0.00184842883548983,0,0.0055452865064695,0,0.00184842883548983,0.0055452865064695,0,0,0.00369685767097967,0.00184842883548983
Otu628,0.00184842883548983,0,0.00184842883548983,0.0055452865064695,0,0,0,0,0,0.00184842883548983,0
Otu808,0.00739371534195933,0.0129390018484288,0.00924214417744917,0,0,0.00739371534195933,0,0.0055452865064695,0.00924214417744917,0.00184842883548983,0
Otu7964,0,0,0,0.00184842883548983,0,0.00184842883548983,0,0,0.00184842883548983,0,0
Otu823,0.00184842883548983,0.00369685767097967,0.00924214417744917,0,0.00184842883548983,0.00369685767097967,0,0.00184842883548983,0,0,0
Otu11878,0,0.00369685767097967,0,0,0.00184842883548983,0.022181146025878,0.00369685767097967,0,0.00739371534195933,0,0.00184842883548983
Otu56,0.0499075785582255,0.011090573012939,0.011090573012939,0.00739371534195933,0.00184842883548983,0.0499075785582255,0.00739371534195933,0.044362292051756,0.0462107208872458,0.0147874306839187,0.0055452865064695
Otu9,0.0240295748613678,0.0961182994454713,0.133086876155268,0.077634011090573,0.0147874306839187,0.0979667282809612,0.0850277264325323,0.0979667282809612,0.182994454713494,0.0868761552680222,0.367837338262477
Otu141,0,0.0055452865064695,0,0,0,0,0,0.00369685767097967,0.00184842883548983,0.00739371534195933,0.00739371534195933
Otu661,0.0166358595194085,0,0,0,0,0,0.0240295748613678,0.00739371534195933,0.00184842883548983,0.00924214417744917,0
Otu327,0,0,0,0,0,0,0.00184842883548983,0,0.00184842883548983,0,0
Otu571,0,0,0.0055452865064695,0,0.00184842883548983,0,0,0,0,0,0.00184842883548983
Otu1762,0.0166358595194085,0.00184842883548983,0.022181146025878,0.00369685767097967,0,0.00924214417744917,0.00184842883548983,0.00369685767097967,0.00369685767097967,0.00184842883548983,0
Otu353,0,0.00184842883548983,0.00184842883548983,0,0,0,0.00369685767097967,0.00369685767097967,0.00369685767097967,0,0
Otu380,0.00369685767097967,0,0.00369685767097967,0.00184842883548983,0,0,0,0.00184842883548983,0.00739371534195933,0,0.00184842883548983
