,X10_23S_N_C_1,X11_23S_N_C_1,X12_23S_N_C_1,X13_23S_N_C_1,X14_23S_N_C_1,X15_23S_N_C_1,X16_23S_N_C_1,X17_23S_N_C_1,X18_23S_N_C_1,X19_23S_N_C_1,X20_23S_N_C_1
Otu1514,0.0203327171903882,0.00369685767097967,0.00369685767097967,0,0.00184842883548983,0.0055452865064695,0.0129390018484288,0.00184842883548983,0,0,0
Otu53,0.0351201478743068,0.205175600739372,0.0055452865064695,0.0499075785582255,0.813308687615527,0.00739371534195933,0.00739371534195933,0.0240295748613678,0,0.120147874306839,0.0277264325323475
Otu5576,0.0462107208872458,0,0,0,0,0,0,0,0,0.00369685767097967,0
Otu143,0,0.00369685767097967,0,0.00924214417744917,0.00924214417744917,0.00739371534195933,0.00739371534195933,0,0,0,0.00184842883548983
Otu52,0.0055452865064695,0.00924214417744917,0.0055452865064695,0.0314232902033272,0.0184842883548983,0.0517560073937153,0.00739371534195933,0.011090573012939,0,0.011090573012939,0.00739371534195933
Otu9728,0.0055452865064695,0.0388170055452865,0.0240295748613678,0.0683918669131238,0.00184842883548983,0.0406654343807763,0.0462107208872458,0.011090573012939,0.0129390018484288,0.0166358595194085,0.0702402957486137
Otu21,0.0924214417744917,0.0184842883548983,0.00369685767097967,0.0203327171903882,0.00369685767097967,0.0517560073937153,0.0314232902033272,0.0277264325323475,0.0314232902033272,0.118299445471349,0.0905730129390018
Otu148,0.00184842883548983,0.088724584103512,0.033271719038817,0.0184842883548983,0.00369685767097967,0.0295748613678373,0.0166358595194085,0,0,0,0.00369685767097967
Otu409,0,0,0,0.0425138632162662,0,0.011090573012939,0,0,0,0,0
Otu146,0.011090573012939,0.0462107208872458,0,0.00369685767097967,0.00369685767097967,0.00924214417744917,0.00369685767097967,0,0,0,0.00184842883548983
Otu640,0,0.00369685767097967,0.0055452865064695,0,0,0,0,0,0,0,0
Otu34,0,0,0.011090573012939,0.00739371534195933,0,0,0,0,0,0.00184842883548983,0.00739371534195933
Otu325,0,0,0.00184842883548983,0,0.0055452865064695,0.011090573012939,0,0,0,0,0
