,X10_13S_N_C_0,X11_13S_N_C_0,X12_13S_N_C_0,X13_13S_N_C_0,X14_13S_N_C_0,X15_13S_N_C_0,X16_13S_N_C_0,X17_13S_N_C_0,X18_13S_N_C_0,X19_13S_N_C_0,X20_13S_N_C_0
Otu1514,0.0055452865064695,0,0,0,0,0.00924214417744917,0,0,0,0.00184842883548983,0.0868761552680222
Otu53,0.00369685767097967,0.166358595194085,0.044362292051756,0.0055452865064695,0.0480591497227357,0.00739371534195933,0,0.00924214417744917,0.00924214417744917,0.0258780036968577,0.00924214417744917
Otu5576,0,0.00369685767097967,0,0,0.00184842883548983,0,0,0,0.00369685767097967,0.0055452865064695,0
Otu143,0,0.022181146025878,0,0.0369685767097967,0,0.00184842883548983,0.0425138632162662,0,0,0.00369685767097967,0.00184842883548983
Otu52,0.0258780036968577,0.022181146025878,0.0055452865064695,0.00369685767097967,0.00924214417744917,0.00924214417744917,0.0055452865064695,0.00924214417744917,0.0258780036968577,0.022181146025878,0.00369685767097967
Otu440,0,0,0,0.00369685767097967,0,0.00369685767097967,0.00184842883548983,0,0,0,0.00184842883548983
Otu9728,0.0055452865064695,0.011090573012939,0.0406654343807763,0.0258780036968577,0.0295748613678373,0.011090573012939,0.0147874306839187,0.0369685767097967,0.0979667282809612,0.0277264325323475,0.0351201478743068
Otu21,0.103512014787431,0.2181146025878,0.0979667282809612,0.0462107208872458,0.134935304990758,0.140480591497227,0.055452865064695,0.0905730129390018,0.192236598890943,0.0868761552680222,0.099815157116451
Otu148,0.00739371534195933,0.00184842883548983,0.00184842883548983,0.00739371534195933,0.0203327171903882,0.0388170055452865,0.077634011090573,0.00184842883548983,0,0.0129390018484288,0.00369685767097967
Otu1308,0.0314232902033272,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu409,0,0,0,0,0,0,0,0,0,0,0.00184842883548983
Otu146,0.00184842883548983,0.00369685767097967,0,0.0055452865064695,0.0166358595194085,0.0147874306839187,0.00184842883548983,0.00184842883548983,0.00924214417744917,0.00184842883548983,0
Otu9266,0,0,0,0,0,0,0,0,0,0,0.00739371534195933
Otu640,0,0,0.00369685767097967,0,0,0.00369685767097967,0,0,0,0,0
Otu34,0.022181146025878,0,0,0,0,0.0055452865064695,0,0.00739371534195933,0,0.00184842883548983,0.00184842883548983
