,X10_21N_H_N_2,X11_21N_H_N_2,X12_21N_H_N_2,X13_21N_H_N_2,X14_21N_H_N_2,X15_21N_H_N_2,X16_21N_H_N_2,X17_21N_H_N_2,X18_21N_H_N_2,X19_21N_H_N_2,X20_21N_H_N_2
Otu1514,0,0.00184842883548983,0.00369685767097967,0.00369685767097967,0.00739371534195933,0,0.00924214417744917,0.00369685767097967,0,0.00184842883548983,0
Otu53,0.00184842883548983,0.0868761552680222,0,0.10720887245841,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0.0129390018484288,0.0147874306839187,0.0129390018484288
Otu5576,0.0203327171903882,0,0,0,0,0.0203327171903882,0,0,0,0.00184842883548983,0
Otu143,0,0.00924214417744917,0.0055452865064695,0.00369685767097967,0.0184842883548983,0.0425138632162662,0.0129390018484288,0.00369685767097967,0,0,0.00184842883548983
Otu52,0.011090573012939,0.00924214417744917,0.0240295748613678,0.00924214417744917,0.0147874306839187,0.00924214417744917,0.0573012939001848,0.022181146025878,0.0240295748613678,0.066543438077634,0.0129390018484288
Otu440,0,0,0,0,0,0,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0
Otu9728,0,0.0258780036968577,0.0166358595194085,0.022181146025878,0.00184842883548983,0.00184842883548983,0.00924214417744917,0.0277264325323475,0.0536044362292052,0.0203327171903882,0.0462107208872458
Otu21,0.0314232902033272,0.171903881700555,0.00369685767097967,0.0129390018484288,0.11090573012939,0.055452865064695,0.0351201478743068,0.0499075785582255,0.0961182994454713,0.0406654343807763,0.0277264325323475
Otu148,0.00184842883548983,0,0.0147874306839187,0,0.00924214417744917,0.0129390018484288,0.0720887245841035,0.00184842883548983,0,0.00369685767097967,0.0277264325323475
Otu1308,0,0,0,0,0,0.00924214417744917,0,0,0.0055452865064695,0,0
Otu409,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu146,0,0.0203327171903882,0.00184842883548983,0.00184842883548983,0,0.00369685767097967,0,0.00369685767097967,0.00739371534195933,0.00184842883548983,0
Otu9266,0,0.00184842883548983,0,0,0,0,0,0.00369685767097967,0.00184842883548983,0,0
Otu640,0.00369685767097967,0,0.00739371534195933,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00739371534195933,0.00369685767097967,0,0,0
Otu34,0,0,0,0,0,0,0.00184842883548983,0,0,0,0.00369685767097967
Otu325,0,0,0,0,0,0,0.00184842883548983,0,0,0.011090573012939,0
Otu385,0,0,0,0.00184842883548983,0,0.00184842883548983,0,0.00184842883548983,0,0,0.00184842883548983
Otu313,0,0,0.00184842883548983,0,0,0,0.00369685767097967,0.00184842883548983,0.00924214417744917,0,0.00184842883548983
Otu14969,0,0.0055452865064695,0,0.00184842883548983,0,0,0,0,0,0,0
Otu290,0.0055452865064695,0.0055452865064695,0,0,0,0.00184842883548983,0,0,0,0,0
Otu277,0,0.00924214417744917,0,0.00924214417744917,0,0,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.00369685767097967
Otu118,0.00184842883548983,0.0147874306839187,0,0.00739371534195933,0.0055452865064695,0,0,0,0,0.00184842883548983,0.00184842883548983
Otu4757,0,0.0055452865064695,0,0,0,0,0,0,0,0,0
Otu180,0,0,0,0,0,0,0,0.00924214417744917,0,0,0.00369685767097967
Otu1169,0,0,0,0.00369685767097967,0,0,0.00184842883548983,0,0.00184842883548983,0,0
Otu7789,0.00184842883548983,0.00184842883548983,0.00369685767097967,0,0,0,0,0.0055452865064695,0,0.00739371534195933,0.00924214417744917
Otu882,0,0,0,0,0,0,0,0,0.00739371534195933,0,0
Otu808,0,0.00184842883548983,0,0,0,0.00184842883548983,0.0055452865064695,0.0129390018484288,0.00739371534195933,0.0055452865064695,0.00184842883548983
Otu570,0,0.00184842883548983,0,0,0.00369685767097967,0,0,0,0,0,0
Otu11878,0,0.0166358595194085,0.011090573012939,0.00924214417744917,0,0,0.00369685767097967,0,0.00184842883548983,0,0.0055452865064695
