,X10_7N_H_N_2,X11_7N_H_N_2,X12_7N_H_N_2,X13_7N_H_N_2,X14_7N_H_N_2,X15_7N_H_N_2,X16_7N_H_N_2,X17_7N_H_N_2,X18_7N_H_N_2,X19_7N_H_N_2,X20_7N_H_N_2
Otu1514,0,0,0,0,0,0,0,0,0,0.00369685767097967,0
Otu53,0.00369685767097967,0.0203327171903882,0.011090573012939,0.0369685767097967,0.0166358595194085,0.0129390018484288,0.022181146025878,0.011090573012939,0,0.155268022181146,0.00184842883548983
Otu5576,0,0,0.00184842883548983,0,0,0,0,0.00369685767097967,0,0,0.00184842883548983
Otu143,0.0055452865064695,0,0,0.0055452865064695,0,0.0388170055452865,0.0406654343807763,0,0,0,0
Otu52,0.0240295748613678,0.0166358595194085,0.066543438077634,0.0258780036968577,0.055452865064695,0.0147874306839187,0,0.0184842883548983,0.00184842883548983,0.0462107208872458,0.00369685767097967
Otu440,0,0,0,0,0,0,0.00184842883548983,0,0,0,0.0055452865064695
Otu9728,0.0055452865064695,0.00924214417744917,0.0055452865064695,0.0129390018484288,0.00924214417744917,0.0406654343807763,0.00739371534195933,0.0295748613678373,0.00184842883548983,0.0609981515711645,0.121996303142329
Otu21,0.033271719038817,0.0388170055452865,0.325323475046211,0.131238447319778,0.0295748613678373,0.088724584103512,0.011090573012939,0.088724584103512,0.00739371534195933,0.055452865064695,0.0757855822550832
Otu148,0,0.011090573012939,0,0.0203327171903882,0,0.0591497227356747,0.297597042513863,0,0,0.00924214417744917,0
Otu1308,0,0,0,0,0,0.00184842883548983,0,0,0,0,0.00184842883548983
Otu409,0.00369685767097967,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu146,0,0.0055452865064695,0.0147874306839187,0.0406654343807763,0.011090573012939,0.00369685767097967,0,0.00184842883548983,0,0.00924214417744917,0
Otu9266,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu640,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu34,0,0,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0
Otu385,0,0,0,0,0,0.0055452865064695,0,0,0,0,0.0055452865064695
Otu313,0.00184842883548983,0,0,0.00184842883548983,0,0.00369685767097967,0,0,0,0.00924214417744917,0.00924214417744917
Otu105,0,0,0,0.00369685767097967,0.00369685767097967,0,0,0,0,0,0
Otu14969,0,0,0,0.00184842883548983,0,0.00184842883548983,0.055452865064695,0,0,0,0
Otu290,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0,0,0.00184842883548983,0.00184842883548983,0,0,0
Otu277,0,0,0,0,0,0.0646950092421442,0.00739371534195933,0,0,0.00924214417744917,0.00184842883548983
Otu118,0.00184842883548983,0.066543438077634,0.11460258780037,0.0129390018484288,0.00369685767097967,0.0203327171903882,0,0,0,0.00184842883548983,0
Otu180,0,0,0,0.0240295748613678,0,0,0,0.00369685767097967,0,0,0
Otu1169,0,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu7789,0,0,0.00369685767097967,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0.00184842883548983
Otu628,0.00184842883548983,0,0,0,0,0.00184842883548983,0,0,0,0.00369685767097967,0.00184842883548983
Otu808,0.00184842883548983,0,0.00369685767097967,0.011090573012939,0,0.0184842883548983,0,0.0055452865064695,0,0.00739371534195933,0
Otu1753,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu823,0,0.00739371534195933,0,0,0,0,0,0,0,0,0
Otu11878,0,0.00184842883548983,0,0,0,0.00739371534195933,0.120147874306839,0.00184842883548983,0,0,0.00184842883548983
Otu56,0.00739371534195933,0,0,0.0314232902033272,0.00369685767097967,0.022181146025878,0.0055452865064695,0.0388170055452865,0.00184842883548983,0.0536044362292052,0.0295748613678373
Otu9,0.0129390018484288,0.0258780036968577,0.0388170055452865,0.0240295748613678,0.0129390018484288,0.0739371534195934,0.0591497227356747,0.0794824399260629,0.00924214417744917,0.118299445471349,0.375231053604436
Otu141,0,0.0850277264325323,0.0942698706099815,0.0702402957486137,0.00184842883548983,0.00369685767097967,0,0.00739371534195933,0,0.00184842883548983,0.00184842883548983
Otu661,0,0.00184842883548983,0,0,0,0,0.0055452865064695,0.00369685767097967,0,0,0
Otu1762,0,0,0.00184842883548983,0,0.00184842883548983,0,0,0,0,0,0.00924214417744917
Otu353,0,0,0,0,0,0,0,0,0,0.00369685767097967,0
Otu380,0.00184842883548983,0.00184842883548983,0,0.00369685767097967,0.00184842883548983,0.00369685767097967,0,0.00184842883548983,0,0,0
Otu48,0.00739371534195933,0.10720887245841,0.0314232902033272,0.0129390018484288,0,0.0277264325323475,0,0.00739371534195933,0,0.00184842883548983,0.0055452865064695
Otu322,0.00184842883548983,0,0,0,0,0,0,0.00369685767097967,0.00184842883548983,0.00369685767097967,0.00184842883548983
Otu1112,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu25,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu169,0,0.00369685767097967,0.00924214417744917,0.00184842883548983,0.00184842883548983,0.00369685767097967,0.00369685767097967,0.00184842883548983,0,0,0.00184842883548983
Otu1629,0,0,0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0
Otu2012,0,0,0,0,0.00739371534195933,0,0,0,0,0,0
Otu7609,0,0,0,0,0,0,0.00184842883548983,0,0,0,0
Otu1146,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
Otu184,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0.0055452865064695
Otu9521,0,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu293,0,0,0,0,0,0.0314232902033272,0,0,0,0,0
Otu106,0.0166358595194085,0.0295748613678373,0.0055452865064695,0.11090573012939,0.00369685767097967,0.0240295748613678,0,0.0129390018484288,0,0.011090573012939,0.0055452865064695
Otu2054,0,0,0,0,0,0.0184842883548983,0.00184842883548983,0,0,0.0055452865064695,0.00184842883548983
Otu1200,0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu273,0,0,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0,0.00184842883548983,0,0,0
Otu165,0,0,0.00369685767097967,0.00184842883548983,0,0.00924214417744917,0,0.00739371534195933,0,0,0
Otu383,0.00369685767097967,0.033271719038817,0,0.0369685767097967,0.00184842883548983,0,0,0,0,0.00369685767097967,0
Otu354,0.0055452865064695,0,0,0,0,0.00369685767097967,0,0.00184842883548983,0,0.00184842883548983,0
Otu391,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0,0.0147874306839187,0,0,0,0,0.00369685767097967
Otu13518,0,0,0,0,0,0,0,0.00369685767097967,0,0,0
Otu103,0,0,0,0,0,0.00369685767097967,0,0,0,0,0
Otu129,0,0,0,0,0,0,0,0.00369685767097967,0,0,0.00184842883548983
Otu2612,0,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu1923,0,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu10902,0,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu159,0.00369685767097967,0.395563770794824,0,0.00184842883548983,0,0,0,0,0,0,0
Otu265,0,0,0,0,0.00369685767097967,0,0,0,0,0,0
