,X10_20N_H_N_1,X11_20N_H_N_1,X12_20N_H_N_1,X13_20N_H_N_1,X14_20N_H_N_1,X15_20N_H_N_1,X16_20N_H_N_1,X17_20N_H_N_1,X18_20N_H_N_1,X19_20N_H_N_1,X20_20N_H_N_1
Otu1514,0,0,0.00924214417744917,0.0055452865064695,0.00369685767097967,0,0,0,0,0.00739371534195933,0
Otu53,0.066543438077634,0.00184842883548983,0.0147874306839187,0.1090573012939,0.55083179297597,0.00184842883548983,0.0277264325323475,0.0240295748613678,0.0184842883548983,0.055452865064695,0
Otu5576,0.033271719038817,0,0,0.00184842883548983,0,0.00739371534195933,0.136783733826248,0,0,0,0
Otu143,0,0,0,0.0258780036968577,0,0.0129390018484288,0.00369685767097967,0.033271719038817,0,0,0
Otu52,0.131238447319778,0.0462107208872458,0.0184842883548983,0.0739371534195934,0.0517560073937153,0.00184842883548983,0.175600739371534,0.0388170055452865,0.0129390018484288,0.0055452865064695,0.0129390018484288
Otu440,0,0,0,0,0,0,0.00369685767097967,0,0,0,0
Otu9728,0,0.00184842883548983,0.0499075785582255,0.00924214417744917,0,0,0.0166358595194085,0.0129390018484288,0.0166358595194085,0.022181146025878,0.10720887245841
Otu21,0.190388170055453,0.186691312384473,0.188539741219963,0.22550831792976,0.157116451016636,0.0831792975970425,0.0979667282809612,0.0406654343807763,0.0739371534195934,0.0628465804066543,0.0425138632162662
Otu148,0,0.00184842883548983,0.00739371534195933,0.00184842883548983,0,0.00369685767097967,0,0.0055452865064695,0.00184842883548983,0.00184842883548983,0.00184842883548983
Otu1308,0.00184842883548983,0,0,0,0.0055452865064695,0,0.0055452865064695,0.00184842883548983,0,0,0
Otu146,0.044362292051756,0,0,0,0,0,0.0203327171903882,0.00184842883548983,0,0.00369685767097967,0.00369685767097967
Otu640,0,0,0,0,0,0,0.00924214417744917,0.00184842883548983,0.00184842883548983,0.00369685767097967,0
Otu34,0,0,0,0,0,0,0.00184842883548983,0,0.00924214417744917,0,0.00184842883548983
Otu325,0,0,0,0,0,0,0.0055452865064695,0.00184842883548983,0.011090573012939,0.0055452865064695,0
Otu385,0,0,0,0,0,0,0.00184842883548983,0,0.00369685767097967,0.00184842883548983,0.00184842883548983
Otu313,0,0,0.00184842883548983,0,0,0,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00739371534195933,0.00184842883548983
Otu105,0,0.00184842883548983,0,0,0,0,0.00369685767097967,0,0,0,0.00369685767097967
Otu14969,0,0.00184842883548983,0.00184842883548983,0,0,0,0.00739371534195933,0.00184842883548983,0,0.00369685767097967,0
Otu10360,0.0055452865064695,0,0,0.0055452865064695,0,0.0129390018484288,0,0.0055452865064695,0.00369685767097967,0,0
Otu290,0.0147874306839187,0.0314232902033272,0.011090573012939,0.0166358595194085,0.00924214417744917,0,0,0,0.00184842883548983,0,0
Otu277,0,0.00184842883548983,0,0,0,0.00369685767097967,0,0.0147874306839187,0,0.0055452865064695,0
Otu118,0.0277264325323475,0.0055452865064695,0.011090573012939,0,0,0,0,0.00184842883548983,0.00184842883548983,0.00924214417744917,0
Otu4757,0.044362292051756,0,0,0,0,0,0,0,0,0.00184842883548983,0
Otu1169,0,0,0,0.00184842883548983,0,0,0,0,0.0055452865064695,0,0
Otu7789,0,0,0,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00369685767097967,0,0
Otu882,0,0,0,0,0,0,0,0.00369685767097967,0,0.00184842883548983,0
Otu808,0.00184842883548983,0.00184842883548983,0.0055452865064695,0.00369685767097967,0.00369685767097967,0.0055452865064695,0.00184842883548983,0.0129390018484288,0,0.0166358595194085,0
Otu823,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu11878,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0,0.00184842883548983,0,0,0,0,0.00184842883548983
Otu56,0.00184842883548983,0,0.00369685767097967,0.00184842883548983,0.00369685767097967,0,0.0258780036968577,0.0203327171903882,0.0166358595194085,0.0314232902033272,0.033271719038817
Otu9,0.0166358595194085,0.011090573012939,0.118299445471349,0.0351201478743068,0.0055452865064695,0,0.055452865064695,0.0609981515711645,0.127541589648799,0.0609981515711645,0.44362292051756
Otu141,0.00924214417744917,0.0258780036968577,0.00369685767097967,0,0.00924214417744917,0,0.00184842883548983,0,0,0,0
Otu661,0,0,0,0,0,0,0,0,0,0.00184842883548983,0.011090573012939
Otu327,0.00184842883548983,0,0,0,0,0,0.00369685767097967,0,0.011090573012939,0,0
Otu1762,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu380,0.00369685767097967,0.00739371534195933,0.011090573012939,0.0147874306839187,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00739371534195933,0.00369685767097967,0,0.00184842883548983
Otu48,0.0147874306839187,0.118299445471349,0.0184842883548983,0.0295748613678373,0.0166358595194085,0,0,0.011090573012939,0,0.00184842883548983,0.00739371534195933
Otu322,0,0,0,0,0,0,0,0.00184842883548983,0.0055452865064695,0,0.00184842883548983
Otu25,0,0,0,0.00184842883548983,0,0.00369685767097967,0,0.00739371534195933,0,0.00184842883548983,0
Otu7198,0,0,0,0,0,0,0,0,0,0,0.00184842883548983
Otu4037,0,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu169,0.0720887245841035,0.0905730129390018,0.0147874306839187,0.0184842883548983,0.0129390018484288,0.00184842883548983,0.00924214417744917,0.00184842883548983,0.00184842883548983,0.0258780036968577,0
Otu1629,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0.00184842883548983,0.00184842883548983
Otu7609,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00924214417744917,0,0,0.00369685767097967,0,0,0.00184842883548983,0
Otu1146,0,0,0.00184842883548983,0,0.00184842883548983,0,0,0,0.00924214417744917,0,0
Otu184,0.0166358595194085,0,0,0.00924214417744917,0,0,0.00184842883548983,0.00369685767097967,0,0.022181146025878,0.00739371534195933
Otu9521,0.00369685767097967,0,0,0,0,0,0,0,0,0,0
Otu2289,0,0,0,0,0,0,0,0,0,0.00739371534195933,0
Otu293,0.0055452865064695,0,0,0.00369685767097967,0,0,0.00369685767097967,0.0055452865064695,0.00184842883548983,0,0
Otu106,0,0.00369685767097967,0.00739371534195933,0.011090573012939,0,0.00184842883548983,0,0,0.00369685767097967,0.00184842883548983,0.00184842883548983
Otu2054,0,0,0,0,0,0.00369685767097967,0.00184842883548983,0.00739371534195933,0.00184842883548983,0.00184842883548983,0
Otu1200,0,0,0,0,0,0,0,0.00184842883548983,0,0,0.00184842883548983
Otu273,0.0184842883548983,0.00369685767097967,0,0.0055452865064695,0,0,0.00739371534195933,0.00184842883548983,0.00369685767097967,0.0055452865064695,0
Otu165,0,0,0.00184842883548983,0.00184842883548983,0,0,0.0258780036968577,0,0,0,0
Otu383,0,0,0.00924214417744917,0.00184842883548983,0,0,0,0,0,0,0
