,X10_10S_H_C_1,X11_10S_H_C_1,X12_10S_H_C_1,X13_10S_H_C_1,X14_10S_H_C_1,X15_10S_H_C_1,X16_10S_H_C_1,X17_10S_H_C_1,X18_10S_H_C_1,X19_10S_H_C_1,X20_10S_H_C_1
Otu1514,0.0055452865064695,0.0462107208872458,0.0388170055452865,0.011090573012939,0.0406654343807763,0.00369685767097967,0.00184842883548983,0.00369685767097967,0.0166358595194085,0.00924214417744917,0
Otu53,0.136783733826248,0.123844731977819,0.00739371534195933,0.00184842883548983,0.00369685767097967,0.00369685767097967,0.0055452865064695,0.258780036968577,0.0129390018484288,0.011090573012939,0.0240295748613678
Otu5576,0.0295748613678373,0,0,0,0.0166358595194085,0,0,0.00924214417744917,0.0055452865064695,0,0
Otu143,0,0.0240295748613678,0.00184842883548983,0.0240295748613678,0,0.0628465804066543,0.00369685767097967,0.0055452865064695,0,0,0
Otu52,0.0277264325323475,0.0055452865064695,0.00739371534195933,0.0055452865064695,0.00924214417744917,0.00924214417744917,0.0166358595194085,0.011090573012939,0.11275415896488,0.0240295748613678,0.0147874306839187
Otu440,0.00184842883548983,0,0.022181146025878,0.00184842883548983,0,0,0.0055452865064695,0,0.00369685767097967,0,0.00184842883548983
Otu9728,0.0388170055452865,0.0147874306839187,0.0739371534195934,0.00369685767097967,0.00184842883548983,0.0295748613678373,0.0406654343807763,0.0203327171903882,0.0351201478743068,0.0184842883548983,0.0905730129390018
Otu21,0.0314232902033272,0.0203327171903882,0.0314232902033272,0.0794824399260629,0.0462107208872458,0.11275415896488,0.0683918669131238,0.118299445471349,0.229205175600739,0.118299445471349,0.11460258780037
Otu148,0.0314232902033272,0.099815157116451,0.0499075785582255,0.0258780036968577,0.0258780036968577,0.0517560073937153,0.0277264325323475,0.00184842883548983,0.0055452865064695,0.0055452865064695,0.00184842883548983
Otu1308,0,0,0,0,0.0129390018484288,0,0,0.00369685767097967,0,0.00184842883548983,0
Otu409,0.011090573012939,0,0,0,0,0,0,0,0,0,0.00369685767097967
Otu146,0.044362292051756,0,0,0,0.0517560073937153,0,0.00739371534195933,0.00369685767097967,0,0,0
Otu9266,0.00184842883548983,0,0,0,0,0,0,0.00369685767097967,0,0,0.00369685767097967
