,X10_19N_N_N_1,X11_19N_N_N_1,X12_19N_N_N_1,X13_19N_N_N_1,X14_19N_N_N_1,X15_19N_N_N_1,X16_19N_N_N_1,X17_19N_N_N_1,X18_19N_N_N_1,X19_19N_N_N_1,X20_19N_N_N_1
Otu1514,0.0055452865064695,0.00369685767097967,0.0147874306839187,0.00739371534195933,0,0.00184842883548983,0.0129390018484288,0.00184842883548983,0.00184842883548983,0,0
Otu53,0.022181146025878,0.033271719038817,0.00369685767097967,0.56007393715342,0.00739371534195933,0.131238447319778,0.044362292051756,0.00369685767097967,0.0055452865064695,0.0184842883548983,0.0055452865064695
Otu5576,0.00369685767097967,0.10720887245841,0,0,0.00369685767097967,0,0,0.00184842883548983,0,0,0
Otu143,0.00184842883548983,0,0.0055452865064695,0.0055452865064695,0.00739371534195933,0.00369685767097967,0.0055452865064695,0.0129390018484288,0,0.00184842883548983,0
Otu52,0.055452865064695,0.0203327171903882,0.0166358595194085,0.00924214417744917,0.0351201478743068,0.00924214417744917,0.0147874306839187,0.0351201478743068,0.0055452865064695,0.0184842883548983,0.0573012939001848
Otu9728,0.0055452865064695,0.0720887245841035,0.0388170055452865,0.00184842883548983,0.0240295748613678,0.00924214417744917,0.0369685767097967,0.00739371534195933,0.0184842883548983,0.022181146025878,0.022181146025878
Otu21,0.236598890942699,0.273567467652495,0.247689463955638,0.0905730129390018,0.22365988909427,0.055452865064695,0.0683918669131238,0.0868761552680222,0.0462107208872458,0.0517560073937153,0.0240295748613678
Otu148,0.00184842883548983,0.0147874306839187,0.00924214417744917,0.00184842883548983,0.00924214417744917,0.0055452865064695,0,0,0.0055452865064695,0,0.00369685767097967
Otu1308,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu146,0.00184842883548983,0.00924214417744917,0,0.00184842883548983,0.00184842883548983,0,0.0055452865064695,0.0147874306839187,0.00184842883548983,0,0
Otu9266,0,0,0,0.00184842883548983,0,0,0,0,0,0,0
Otu640,0,0.00369685767097967,0.00369685767097967,0,0,0.0055452865064695,0,0,0.00184842883548983,0,0
Otu34,0,0,0,0,0.0831792975970425,0,0,0.0295748613678373,0.0351201478743068,0,0.00924214417744917
Otu325,0.00184842883548983,0.0055452865064695,0,0.0055452865064695,0,0.00184842883548983,0.00739371534195933,0,0.00739371534195933,0.0055452865064695,0.0055452865064695
Otu385,0.011090573012939,0,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0.00739371534195933,0.00184842883548983
Otu313,0,0.00369685767097967,0.00184842883548983,0,0.00369685767097967,0,0.00184842883548983,0.00369685767097967,0,0,0
Otu105,0.00739371534195933,0,0,0,0,0,0,0,0,0,0
Otu14969,0,0,0,0.0055452865064695,0,0.00184842883548983,0.0295748613678373,0.00369685767097967,0,0,0
Otu10360,0,0,0,0,0,0.00369685767097967,0,0,0,0,0
Otu290,0.00184842883548983,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0,0.00184842883548983,0
Otu277,0.00184842883548983,0.00369685767097967,0,0,0.0184842883548983,0.00369685767097967,0,0.00184842883548983,0.00924214417744917,0,0.00184842883548983
Otu118,0.00369685767097967,0.00184842883548983,0,0,0,0,0.00184842883548983,0,0,0.00739371534195933,0
Otu4757,0.00184842883548983,0.00369685767097967,0,0.00369685767097967,0.00184842883548983,0.00184842883548983,0,0,0,0,0
Otu1169,0,0,0,0,0,0,0,0,0.00739371534195933,0,0
Otu7789,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu882,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu808,0,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00369685767097967,0,0.00184842883548983,0.00369685767097967,0.00184842883548983
Otu7964,0,0,0.00184842883548983,0,0,0,0,0,0,0,0
Otu823,0,0.0055452865064695,0,0.00184842883548983,0,0,0,0,0,0,0
Otu11878,0.00184842883548983,0.00184842883548983,0.00369685767097967,0.00184842883548983,0,0.00369685767097967,0.00739371534195933,0.00184842883548983,0.00184842883548983,0.0055452865064695,0
Otu56,0.00924214417744917,0.00369685767097967,0,0.00369685767097967,0.0369685767097967,0.0055452865064695,0.149722735674677,0.022181146025878,0.0277264325323475,0.011090573012939,0.00924214417744917
Otu9,0.0129390018484288,0.0314232902033272,0.0739371534195934,0.0258780036968577,0.11090573012939,0.0203327171903882,0.188539741219963,0.10720887245841,0.0425138632162662,0.123844731977819,0.659889094269871
Otu141,0,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0,0,0,0,0.00184842883548983,0
Otu661,0,0,0,0,0,0,0.0129390018484288,0,0.00369685767097967,0,0.00184842883548983
Otu327,0.00369685767097967,0.00184842883548983,0.00739371534195933,0.00184842883548983,0,0,0,0.00739371534195933,0.011090573012939,0.00924214417744917,0.0055452865064695
Otu1762,0,0.00184842883548983,0.00184842883548983,0,0.00369685767097967,0,0,0,0,0.00184842883548983,0
Otu353,0,0.00184842883548983,0,0,0,0,0.0055452865064695,0.00184842883548983,0,0.00184842883548983,0
Otu380,0.00369685767097967,0.0055452865064695,0.00739371534195933,0.00924214417744917,0.0055452865064695,0.00184842883548983,0,0,0.00184842883548983,0,0
Otu48,0.0203327171903882,0.0351201478743068,0.00369685767097967,0.00369685767097967,0.00369685767097967,0,0.00739371534195933,0.0055452865064695,0.0147874306839187,0.00924214417744917,0.00184842883548983
Otu322,0,0.00369685767097967,0,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983
Otu25,0,0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0.0055452865064695,0
Otu7198,0.00184842883548983,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu4037,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu169,0.0739371534195934,0.0055452865064695,0,0.0055452865064695,0.0184842883548983,0.0184842883548983,0.00369685767097967,0.00184842883548983,0.00184842883548983,0.0147874306839187,0.00184842883548983
Otu9033,0.00369685767097967,0,0,0,0,0,0,0,0,0,0
Otu1629,0.00924214417744917,0.00184842883548983,0.00184842883548983,0.00369685767097967,0.00184842883548983,0.00184842883548983,0,0.00184842883548983,0,0,0
Otu2012,0.00369685767097967,0.00369685767097967,0,0,0,0,0,0,0,0,0
Otu7609,0,0,0,0,0.00184842883548983,0,0,0,0,0.00184842883548983,0.00184842883548983
Otu1146,0,0.00184842883548983,0,0.00369685767097967,0,0,0,0,0,0,0
Otu184,0.0129390018484288,0.00369685767097967,0.0147874306839187,0.00924214417744917,0.00369685767097967,0,0.00184842883548983,0.0166358595194085,0.00369685767097967,0.00369685767097967,0.0055452865064695
Otu945,0,0,0,0,0,0.00369685767097967,0,0.00184842883548983,0,0,0
Otu2289,0,0,0,0,0,0.00184842883548983,0,0,0,0,0
Otu293,0.0055452865064695,0,0,0,0.00739371534195933,0,0,0.0129390018484288,0.00184842883548983,0.0055452865064695,0
Otu106,0.00184842883548983,0.0055452865064695,0.0147874306839187,0.00739371534195933,0.00184842883548983,0.0203327171903882,0.0258780036968577,0.00369685767097967,0.00369685767097967,0,0
Otu2054,0.00369685767097967,0,0,0,0.00184842883548983,0,0.00184842883548983,0.00369685767097967,0,0,0.00184842883548983
Otu1200,0,0,0,0,0,0,0,0,0,0,0.00184842883548983
Otu273,0.00369685767097967,0.0147874306839187,0.00184842883548983,0.00184842883548983,0.00369685767097967,0.011090573012939,0.00184842883548983,0.00369685767097967,0.00369685767097967,0.0055452865064695,0
Otu165,0,0,0,0,0,0,0.0203327171903882,0.00184842883548983,0,0.00369685767097967,0
Otu383,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu354,0,0,0.00184842883548983,0,0,0,0,0,0.00184842883548983,0,0
Otu391,0,0,0,0,0.00184842883548983,0,0,0,0,0,0
Otu13518,0,0.00184842883548983,0.00184842883548983,0.00184842883548983,0.0055452865064695,0,0,0,0,0.00369685767097967,0.00184842883548983
Otu103,0,0,0,0,0,0,0.0055452865064695,0,0,0,0
Otu129,0,0,0.011090573012939,0,0,0,0.011090573012939,0,0.0480591497227357,0.00924214417744917,0.00739371534195933
Otu1923,0,0,0,0,0,0,0,0,0.00184842883548983,0,0
Otu159,0.00184842883548983,0,0,0,0,0,0,0,0,0,0
Otu265,0,0,0,0.00184842883548983,0,0,0,0.00184842883548983,0,0,0
Otu2247,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu191,0,0,0,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0
Otu407,0.00739371534195933,0.0055452865064695,0.00184842883548983,0.00184842883548983,0.00184842883548983,0,0,0.0055452865064695,0.00739371534195933,0.0055452865064695,0
Otu192,0.00924214417744917,0,0,0,0,0,0.0055452865064695,0.00369685767097967,0.00184842883548983,0.00369685767097967,0
Otu157,0.0184842883548983,0,0.00184842883548983,0.055452865064695,0.0240295748613678,0.00369685767097967,0.00924214417744917,0.011090573012939,0.00739371534195933,0.0055452865064695,0
Otu17,0.00184842883548983,0.00739371534195933,0,0.00369685767097967,0,0,0,0.00184842883548983,0.229205175600739,0.0055452865064695,0.00184842883548983
Otu791,0,0.00369685767097967,0,0,0,0,0,0,0,0,0
Otu763,0,0,0,0,0.00184842883548983,0,0,0,0,0,0
Otu359,0.00184842883548983,0.00184842883548983,0.00369685767097967,0,0,0,0,0,0,0,0
Otu8378,0,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0,0
Otu730,0,0,0.00184842883548983,0,0,0.0055452865064695,0.00184842883548983,0,0,0,0
Otu401,0,0,0,0,0.00184842883548983,0,0,0,0,0,0
Otu12284,0,0,0.00369685767097967,0,0,0,0,0,0.00184842883548983,0,0
Otu4998,0,0.00184842883548983,0,0,0,0,0,0,0,0,0
Otu89,0.00369685767097967,0.00739371534195933,0.0055452865064695,0.00369685767097967,0.00184842883548983,0,0,0.0055452865064695,0.00369685767097967,0.00924214417744917,0.011090573012939
Otu181,0,0.00369685767097967,0.00184842883548983,0,0,0,0.00739371534195933,0.0166358595194085,0.0166358595194085,0.0055452865064695,0
Otu197,0,0,0.00924214417744917,0.00739371534195933,0.00924214417744917,0.0055452865064695,0,0,0.00369685767097967,0,0
Otu817,0,0,0,0,0,0,0,0.00184842883548983,0,0,0
