,X10_24N_N_N_0,X11_24N_N_N_0,X12_24N_N_N_0,X13_24N_N_N_0,X14_24N_N_N_0,X15_24N_N_N_0,X16_24N_N_N_0,X17_24N_N_N_0,X18_24N_N_N_0,X19_24N_N_N_0,X20_24N_N_N_0
Otu234,0.0150375939849624,0.00469924812030075,0.0150375939849624,0.00469924812030075,0.0018796992481203,0.00281954887218045,0,0,0.0037593984962406,0.0018796992481203,0
Otu411,0,0.00469924812030075,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu47,0.0460526315789474,0.153195488721805,0.075187969924812,0.0836466165413534,0.00845864661654135,0.00657894736842105,0.0394736842105263,0.0328947368421053,0.0385338345864662,0.031015037593985,0.0394736842105263
Otu285,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00657894736842105,0.00093984962406015
Otu402,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu1915,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0
Otu195,0.0112781954887218,0.0234962406015038,0.049812030075188,0.0150375939849624,0.00657894736842105,0.0103383458646617,0.0216165413533835,0.0131578947368421,0.018796992481203,0.0319548872180451,0.0234962406015038
Otu13013,0,0.0037593984962406,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0
Otu433,0,0,0.00281954887218045,0.0037593984962406,0,0,0,0,0,0,0
Otu11910,0.00469924812030075,0,0,0.0018796992481203,0.00093984962406015,0,0.0037593984962406,0,0,0.0018796992481203,0.0037593984962406
Otu13759,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu284,0,0.0018796992481203,0,0.00093984962406015,0.0056390977443609,0.0075187969924812,0.00281954887218045,0.00469924812030075,0.0018796992481203,0.0037593984962406,0.0037593984962406
Otu677,0.00469924812030075,0,0,0,0,0,0,0.00093984962406015,0,0.00657894736842105,0
Otu3222,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu1395,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1605,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0,0,0,0.0018796992481203
Otu569,0.00281954887218045,0.00281954887218045,0.0103383458646617,0.00093984962406015,0,0.0037593984962406,0.00281954887218045,0.0037593984962406,0.00093984962406015,0,0
Otu1682,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0.00093984962406015
Otu1000,0.0018796992481203,0,0,0,0,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.00093984962406015
Otu323,0.00469924812030075,0.0018796992481203,0.0018796992481203,0.00281954887218045,0.0263157894736842,0.00657894736842105,0.0093984962406015,0.0131578947368421,0.00281954887218045,0.00469924812030075,0.00657894736842105
Otu136,0.0592105263157895,0.0140977443609023,0.0300751879699248,0.0093984962406015,0.00657894736842105,0.00281954887218045,0.0131578947368421,0.0140977443609023,0.0112781954887218,0.0112781954887218,0.0037593984962406
Otu8517,0.00093984962406015,0.00093984962406015,0,0.0037593984962406,0.00657894736842105,0,0,0,0,0,0
Otu1088,0,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu108,0,0.0178571428571429,0.0018796992481203,0.0075187969924812,0.0159774436090226,0,0.00093984962406015,0.00281954887218045,0,0.00281954887218045,0.0018796992481203
Otu38,0.0253759398496241,0.00469924812030075,0,0.00281954887218045,0,0,0,0.00093984962406015,0,0.0018796992481203,0.00093984962406015
Otu79,0.0272556390977444,0.0610902255639098,0.0347744360902256,0.00469924812030075,0.00469924812030075,0.00657894736842105,0.0056390977443609,0.0112781954887218,0.0037593984962406,0.0093984962406015,0.0197368421052632
Otu140,0.0225563909774436,0,0.00845864661654135,0.0075187969924812,0.0056390977443609,0.0112781954887218,0.0018796992481203,0.00845864661654135,0.00093984962406015,0.0037593984962406,0.0037593984962406
Otu221,0.0225563909774436,0.00093984962406015,0,0.0056390977443609,0.00281954887218045,0.00281954887218045,0,0.00469924812030075,0.0075187969924812,0.0056390977443609,0.00845864661654135
Otu12631,0.0018796992481203,0,0,0.00093984962406015,0.00469924812030075,0.00093984962406015,0,0.00281954887218045,0,0,0
Otu219,0,0.0037593984962406,0,0.0056390977443609,0,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.00281954887218045,0
Otu10247,0,0.00093984962406015,0,0.00469924812030075,0,0,0,0,0,0.0018796992481203,0
Otu240,0.0018796992481203,0.00281954887218045,0,0.0056390977443609,0.00469924812030075,0.00657894736842105,0.0112781954887218,0.0075187969924812,0.0093984962406015,0.0093984962406015,0.0056390977443609
Otu5352,0,0,0,0.0018796992481203,0,0,0,0,0,0,0
Otu1490,0,0,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu2370,0,0,0,0,0,0,0,0.0018796992481203,0,0,0
Otu2500,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu160,0.0197368421052632,0.0197368421052632,0.0263157894736842,0.00845864661654135,0.0018796992481203,0.00845864661654135,0.0103383458646617,0.0131578947368421,0.0150375939849624,0.00093984962406015,0.0075187969924812
Otu2271,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu86,0.0018796992481203,0,0.00093984962406015,0,0,0.00093984962406015,0.0075187969924812,0.0178571428571429,0.0140977443609023,0.00093984962406015,0.00093984962406015
Otu1378,0,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0,0,0.0018796992481203,0
Otu9158,0,0,0.00093984962406015,0.00281954887218045,0,0.00281954887218045,0,0.00093984962406015,0.0018796992481203,0.0037593984962406,0
Otu12670,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu1787,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0,0.00093984962406015
Otu589,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015,0
Otu431,0.00093984962406015,0.0056390977443609,0.00093984962406015,0.00657894736842105,0.0018796992481203,0.0206766917293233,0.0216165413533835,0.0103383458646617,0.0112781954887218,0.0197368421052632,0.00657894736842105
Otu437,0.0018796992481203,0,0,0.00093984962406015,0,0.0037593984962406,0.00093984962406015,0,0.0018796992481203,0.0037593984962406,0.0037593984962406
Otu2850,0,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0.00093984962406015,0.00469924812030075
Otu14465,0.00093984962406015,0,0,0.0037593984962406,0.00093984962406015,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu652,0,0,0,0,0,0,0.00093984962406015,0,0,0.00469924812030075,0
Otu81,0.00281954887218045,0,0.00093984962406015,0,0,0.0018796992481203,0,0.00281954887218045,0,0.00657894736842105,0.0018796992481203
Otu4381,0.00281954887218045,0.00093984962406015,0.0037593984962406,0,0.00093984962406015,0,0,0,0,0,0
Otu145,0.0075187969924812,0.018796992481203,0.00845864661654135,0,0.00093984962406015,0.0037593984962406,0.00281954887218045,0.00469924812030075,0.00093984962406015,0.0018796992481203,0.0056390977443609
Otu119,0.0075187969924812,0.012218045112782,0.0056390977443609,0.00657894736842105,0.00281954887218045,0.0075187969924812,0.0056390977443609,0.00657894736842105,0.0206766917293233,0.012218045112782,0.00657894736842105
Otu3312,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu3447,0.00093984962406015,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0,0.0018796992481203,0
Otu10284,0,0,0.0131578947368421,0,0,0,0,0,0,0,0
Otu168,0.00845864661654135,0.018796992481203,0.0018796992481203,0.012218045112782,0.00281954887218045,0.018796992481203,0.0366541353383459,0.0216165413533835,0.0206766917293233,0.0216165413533835,0.0272556390977444
Otu4481,0,0.00093984962406015,0,0,0,0.0103383458646617,0.00657894736842105,0,0.0018796992481203,0,0
Otu1241,0,0,0,0.00093984962406015,0,0,0.0018796992481203,0,0,0,0
Otu1111,0,0.0037593984962406,0.00093984962406015,0.0018796992481203,0.0037593984962406,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.00469924812030075,0.00093984962406015
Otu347,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu2090,0.00093984962406015,0.0093984962406015,0.0140977443609023,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0.0018796992481203
Otu4375,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu8397,0.00093984962406015,0,0,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0
Otu499,0.0018796992481203,0.00281954887218045,0,0.0093984962406015,0.00093984962406015,0.00845864661654135,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0
Otu3421,0,0,0,0,0,0.0018796992481203,0,0,0,0,0
Otu666,0,0.00093984962406015,0,0,0.0037593984962406,0.00093984962406015,0,0,0.00093984962406015,0.0037593984962406,0
Otu206,0,0.0018796992481203,0.00281954887218045,0,0.00093984962406015,0,0,0,0,0.0018796992481203,0.0018796992481203
Otu1591,0.00469924812030075,0.00093984962406015,0.0037593984962406,0.00281954887218045,0.0178571428571429,0.0018796992481203,0,0.00469924812030075,0.00093984962406015,0.0018796992481203,0.00093984962406015
Otu161,0.00469924812030075,0.0112781954887218,0.0093984962406015,0.0056390977443609,0.0112781954887218,0.012218045112782,0.0112781954887218,0.0018796992481203,0.0056390977443609,0.00281954887218045,0.00093984962406015
Otu11896,0.0018796992481203,0,0,0,0,0,0,0.00281954887218045,0.00093984962406015,0.0018796992481203,0.0018796992481203
Otu204,0.00093984962406015,0,0,0,0,0.0037593984962406,0,0.0037593984962406,0.0037593984962406,0.00469924812030075,0.00093984962406015
Otu911,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
