,X10_14N_N_N_2,X11_14N_N_N_2,X12_14N_N_N_2,X13_14N_N_N_2,X14_14N_N_N_2,X15_14N_N_N_2,X16_14N_N_N_2,X17_14N_N_N_2,X18_14N_N_N_2,X19_14N_N_N_2,X20_14N_N_N_2
Otu234,0.0554511278195489,0.0112781954887218,0.0272556390977444,0.00469924812030075,0.0018796992481203,0,0.0075187969924812,0.00093984962406015,0.00281954887218045,0.0018796992481203,0.00281954887218045
Otu411,0,0,0,0.00093984962406015,0,0,0,0,0.0018796992481203,0,0.00093984962406015
Otu47,0.0441729323308271,0.0836466165413534,0.0836466165413534,0.0300751879699248,0.165413533834586,0.0263157894736842,0.0545112781954887,0.0328947368421053,0.0488721804511278,0.0150375939849624,0.0234962406015038
Otu2383,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0
Otu285,0,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0.0037593984962406,0.00093984962406015,0.00093984962406015,0.0018796992481203
Otu402,0.00093984962406015,0,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0,0
Otu1915,0,0,0,0,0.00093984962406015,0,0.00281954887218045,0,0,0,0.00093984962406015
Otu195,0.00845864661654135,0.0093984962406015,0.0131578947368421,0.0253759398496241,0.0131578947368421,0.0093984962406015,0.012218045112782,0.0150375939849624,0.0103383458646617,0.0197368421052632,0.0150375939849624
Otu1019,0,0,0,0,0,0,0,0.00281954887218045,0.00281954887218045,0,0.00281954887218045
Otu433,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu11910,0,0.0018796992481203,0,0.0018796992481203,0,0,0.00281954887218045,0.00093984962406015,0,0,0.0018796992481203
Otu13759,0,0,0,0,0,0.00281954887218045,0,0,0,0,0
Otu284,0.00093984962406015,0.0037593984962406,0.00281954887218045,0.0037593984962406,0.0018796992481203,0,0,0.00093984962406015,0.00281954887218045,0.0037593984962406,0.00281954887218045
Otu677,0,0,0.00093984962406015,0.00281954887218045,0,0,0,0,0,0.00093984962406015,0.0018796992481203
Otu3222,0,0,0,0,0.00093984962406015,0,0,0.0018796992481203,0,0.00281954887218045,0
Otu1605,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu569,0,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00281954887218045,0,0,0
Otu1000,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0,0,0.0018796992481203
Otu323,0.00281954887218045,0.00469924812030075,0.00093984962406015,0.0037593984962406,0.0075187969924812,0.0093984962406015,0.0037593984962406,0.012218045112782,0.0169172932330827,0.00845864661654135,0.00281954887218045
Otu136,0.037593984962406,0.0244360902255639,0.037593984962406,0.00845864661654135,0.00281954887218045,0.0169172932330827,0.0075187969924812,0.0056390977443609,0.018796992481203,0.018796992481203,0.00469924812030075
Otu108,0.0018796992481203,0.00093984962406015,0.00845864661654135,0.00469924812030075,0.0018796992481203,0,0.0018796992481203,0.00657894736842105,0.00469924812030075,0.00093984962406015,0.0037593984962406
Otu38,0.00281954887218045,0.0037593984962406,0,0.00093984962406015,0,0,0,0,0,0.00281954887218045,0.0075187969924812
Otu79,0.0601503759398496,0.0225563909774436,0.0112781954887218,0.0093984962406015,0.00845864661654135,0.0159774436090226,0.0159774436090226,0.0159774436090226,0.0140977443609023,0.0103383458646617,0.018796992481203
Otu140,0.00469924812030075,0.00093984962406015,0.0131578947368421,0.00845864661654135,0.0178571428571429,0.0037593984962406,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.00093984962406015
Otu221,0.0103383458646617,0.00281954887218045,0.00657894736842105,0.0112781954887218,0.00469924812030075,0.0075187969924812,0.00657894736842105,0.0093984962406015,0.0140977443609023,0.0234962406015038,0.0112781954887218
Otu12631,0.00093984962406015,0.0103383458646617,0.0037593984962406,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu219,0.018796992481203,0,0.00657894736842105,0.00281954887218045,0.00281954887218045,0.00093984962406015,0,0.00845864661654135,0,0.00093984962406015,0.00093984962406015
Otu10247,0.00093984962406015,0.0018796992481203,0.00281954887218045,0.0131578947368421,0.00845864661654135,0.00093984962406015,0,0.00093984962406015,0,0,0.0018796992481203
Otu240,0.0018796992481203,0.0056390977443609,0,0.0093984962406015,0.00845864661654135,0.0037593984962406,0.0018796992481203,0.0056390977443609,0.0112781954887218,0.00845864661654135,0.00281954887218045
Otu5352,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu1490,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu2370,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu2500,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu160,0.0366541353383459,0.0093984962406015,0.0169172932330827,0.00469924812030075,0.0093984962406015,0.0093984962406015,0.0018796992481203,0.0112781954887218,0.00845864661654135,0.00845864661654135,0.00657894736842105
Otu2271,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu86,0,0,0.00093984962406015,0,0,0.0169172932330827,0.0150375939849624,0.0244360902255639,0.0018796992481203,0.0037593984962406,0.00281954887218045
Otu1378,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203,0.00281954887218045,0.00093984962406015,0
Otu9158,0.00093984962406015,0.0018796992481203,0.0037593984962406,0.0075187969924812,0.00093984962406015,0.00281954887218045,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu1787,0.00093984962406015,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0,0,0
Otu589,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0,0
Otu431,0.00469924812030075,0.00657894736842105,0.0037593984962406,0.0093984962406015,0.00469924812030075,0.0103383458646617,0.0056390977443609,0.0112781954887218,0.0037593984962406,0.0018796992481203,0.0056390977443609
Otu437,0,0.0018796992481203,0,0.0018796992481203,0.00093984962406015,0,0.0037593984962406,0.00469924812030075,0.00281954887218045,0.0037593984962406,0
Otu1713,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu2850,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0.0018796992481203,0,0.00281954887218045,0.00093984962406015,0.00281954887218045
Otu14465,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0075187969924812,0,0.00093984962406015,0.0018796992481203,0
Otu81,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu4381,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu145,0.0159774436090226,0.0037593984962406,0.0103383458646617,0.0056390977443609,0.00469924812030075,0.0112781954887218,0.0093984962406015,0.00093984962406015,0.00281954887218045,0.00845864661654135,0.00281954887218045
Otu119,0.00281954887218045,0.0103383458646617,0.0338345864661654,0.0169172932330827,0.0037593984962406,0.012218045112782,0.0037593984962406,0.0056390977443609,0.0056390977443609,0.0140977443609023,0.0150375939849624
Otu3312,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu3447,0,0.00093984962406015,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0
Otu10284,0,0.00281954887218045,0.0244360902255639,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015
Otu168,0.0093984962406015,0.0112781954887218,0.0140977443609023,0.0197368421052632,0.0131578947368421,0.0103383458646617,0.0234962406015038,0.0169172932330827,0.0140977443609023,0.0159774436090226,0.0300751879699248
Otu1111,0.0018796992481203,0.00657894736842105,0.0018796992481203,0.0037593984962406,0.00093984962406015,0.00093984962406015,0.00281954887218045,0,0.00093984962406015,0.0056390977443609,0.0018796992481203
Otu347,0.00093984962406015,0.00093984962406015,0.0093984962406015,0.00845864661654135,0,0.00093984962406015,0,0,0,0.00281954887218045,0
Otu2090,0,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.00469924812030075,0,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.0018796992481203
Otu4375,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0,0,0
Otu8397,0,0,0,0,0.0018796992481203,0,0.00093984962406015,0,0,0,0
Otu1006,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu499,0.00093984962406015,0,0,0.0037593984962406,0,0,0,0.0018796992481203,0,0,0
Otu3421,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
