,X10_2S_H_C_0,X11_2S_H_C_0,X12_2S_H_C_0,X13_2S_H_C_0,X14_2S_H_C_0,X15_2S_H_C_0,X16_2S_H_C_0,X17_2S_H_C_0,X18_2S_H_C_0,X19_2S_H_C_0,X20_2S_H_C_0
Otu234,0.012218045112782,0.00845864661654135,0.00093984962406015,0.00469924812030075,0.00845864661654135,0.0037593984962406,0.00469924812030075,0.0056390977443609,0.0037593984962406,0.00093984962406015,0.00093984962406015
Otu411,0.0037593984962406,0,0,0,0,0.00093984962406015,0,0.00281954887218045,0.00093984962406015,0.00281954887218045,0.0056390977443609
Otu47,0.0817669172932331,0.163533834586466,0.0225563909774436,0.152255639097744,0.075187969924812,0.0432330827067669,0.0385338345864662,0.0404135338345865,0.0733082706766917,0.068609022556391,0.0808270676691729
Otu2383,0,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0
Otu285,0.00093984962406015,0.0018796992481203,0,0,0,0.00093984962406015,0,0,0,0,0
Otu402,0,0,0,0,0,0.00281954887218045,0,0,0,0.00281954887218045,0
Otu1101,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu1915,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu195,0.0103383458646617,0.0140977443609023,0.0253759398496241,0.0206766917293233,0.0112781954887218,0.018796992481203,0.0112781954887218,0.031015037593985,0.037593984962406,0.0357142857142857,0.0112781954887218
Otu1019,0.0018796992481203,0,0,0,0,0,0,0,0,0.0018796992481203,0
Otu433,0,0,0,0,0,0.0253759398496241,0.0018796992481203,0,0,0,0.00093984962406015
Otu11910,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu284,0.0037593984962406,0,0.0018796992481203,0.0037593984962406,0.00093984962406015,0,0.0018796992481203,0,0,0.0018796992481203,0.00281954887218045
Otu677,0.00093984962406015,0.00093984962406015,0,0,0,0,0.0018796992481203,0.0018796992481203,0.0093984962406015,0.00093984962406015,0.0018796992481203
Otu3222,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu1395,0,0,0,0.00093984962406015,0,0.0018796992481203,0,0,0,0,0
Otu1605,0,0,0.0018796992481203,0,0.00093984962406015,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu569,0.0018796992481203,0,0.00093984962406015,0.00093984962406015,0,0,0,0.00093984962406015,0,0.0018796992481203,0
Otu323,0.0037593984962406,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00281954887218045,0.0056390977443609,0.00093984962406015,0.00281954887218045,0,0.00281954887218045,0.0056390977443609
Otu136,0.0394736842105263,0.0037593984962406,0.0263157894736842,0.0366541353383459,0.031015037593985,0.0150375939849624,0.0140977443609023,0.0056390977443609,0.0103383458646617,0.0347744360902256,0.0197368421052632
Otu108,0.00093984962406015,0.00469924812030075,0.00093984962406015,0.0178571428571429,0.0056390977443609,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.00093984962406015,0,0.0037593984962406
Otu79,0.0394736842105263,0.0112781954887218,0.0112781954887218,0.031015037593985,0.0328947368421053,0.0263157894736842,0.0169172932330827,0.0131578947368421,0.00657894736842105,0.00657894736842105,0.0159774436090226
Otu140,0.0075187969924812,0,0,0.00469924812030075,0,0.012218045112782,0.00469924812030075,0.0234962406015038,0.00093984962406015,0.00093984962406015,0.0018796992481203
Otu221,0.0150375939849624,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00657894736842105,0.0037593984962406,0.0093984962406015,0.012218045112782
Otu12631,0,0,0.00093984962406015,0.012218045112782,0.00093984962406015,0.00281954887218045,0,0,0,0,0
Otu219,0.00469924812030075,0.0018796992481203,0,0,0.00093984962406015,0,0,0,0.00281954887218045,0.00093984962406015,0
Otu10247,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu240,0.0018796992481203,0.0037593984962406,0.00281954887218045,0.0037593984962406,0.0159774436090226,0.00093984962406015,0.0037593984962406,0.0075187969924812,0.0075187969924812,0.0056390977443609,0.00093984962406015
Otu5352,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0
Otu2370,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu160,0.0093984962406015,0.0056390977443609,0.0338345864661654,0.0131578947368421,0.0206766917293233,0.00845864661654135,0.0169172932330827,0.0018796992481203,0.012218045112782,0.00845864661654135,0.00469924812030075
Otu2271,0,0,0,0,0,0.00281954887218045,0,0,0,0,0
Otu86,0,0,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015
Otu1378,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0.0018796992481203,0,0,0,0.0018796992481203,0
Otu9158,0,0,0.00281954887218045,0,0,0,0,0,0.00093984962406015,0,0.00281954887218045
Otu1787,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0
Otu589,0,0,0,0,0,0,0,0.00281954887218045,0,0,0
Otu431,0.0075187969924812,0.0018796992481203,0.0093984962406015,0.0018796992481203,0.0018796992481203,0.0075187969924812,0.0159774436090226,0.0037593984962406,0.00281954887218045,0.0018796992481203,0.00657894736842105
Otu437,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0018796992481203
Otu1713,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu2850,0.0018796992481203,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0.00093984962406015
Otu14465,0.0018796992481203,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu652,0.00093984962406015,0,0,0,0,0,0.0018796992481203,0.00281954887218045,0,0.00093984962406015,0
Otu81,0,0,0,0,0,0.00657894736842105,0,0,0.18796992481203,0.00281954887218045,0.00845864661654135
Otu4381,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0.0075187969924812,0.00093984962406015
Otu145,0.0150375939849624,0.00657894736842105,0.00281954887218045,0.0075187969924812,0.00281954887218045,0.0056390977443609,0,0.0037593984962406,0.00469924812030075,0.0131578947368421,0.0093984962406015
Otu119,0.00845864661654135,0.0018796992481203,0,0.00281954887218045,0,0.0018796992481203,0,0,0,0.00845864661654135,0.0056390977443609
Otu3312,0,0,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu3447,0.00281954887218045,0.0018796992481203,0.00093984962406015,0,0,0.0018796992481203,0,0,0.00093984962406015,0,0
Otu168,0.00469924812030075,0.00281954887218045,0.00845864661654135,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.00845864661654135,0.00657894736842105,0.00469924812030075,0.0037593984962406,0.00845864661654135
Otu4481,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu1111,0.0018796992481203,0.0140977443609023,0.0093984962406015,0.0093984962406015,0.00845864661654135,0.0056390977443609,0.00657894736842105,0.00093984962406015,0.0018796992481203,0.0216165413533835,0.0018796992481203
Otu347,0,0.00469924812030075,0.00093984962406015,0.00281954887218045,0.0037593984962406,0.0018796992481203,0,0.0018796992481203,0,0,0.00281954887218045
Otu2090,0,0.00281954887218045,0,0.00093984962406015,0,0,0,0.0018796992481203,0.0103383458646617,0.0037593984962406,0.0037593984962406
Otu4375,0,0,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu8397,0.00093984962406015,0,0,0,0,0.0037593984962406,0.0018796992481203,0.0018796992481203,0,0,0.00093984962406015
Otu1006,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu499,0.00093984962406015,0,0.00281954887218045,0.0037593984962406,0.0018796992481203,0.0018796992481203,0,0.00093984962406015,0.0018796992481203,0,0.00281954887218045
Otu3421,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu666,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0.0018796992481203
Otu206,0.00469924812030075,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00281954887218045,0,0.00093984962406015
Otu1591,0.00093984962406015,0,0,0.0037593984962406,0,0,0.0018796992481203,0,0,0,0.00093984962406015
Otu161,0.0103383458646617,0.0385338345864662,0.0394736842105263,0.0169172932330827,0.0281954887218045,0.00657894736842105,0.0112781954887218,0.0056390977443609,0.00845864661654135,0.0225563909774436,0.0103383458646617
Otu11896,0,0.00093984962406015,0,0,0,0,0,0,0.0018796992481203,0,0
Otu204,0.0018796992481203,0,0,0.00093984962406015,0,0.0018796992481203,0.0056390977443609,0.0018796992481203,0.00093984962406015,0.00281954887218045,0
Otu911,0,0.00093984962406015,0,0.00093984962406015,0,0.0018796992481203,0.0037593984962406,0,0,0,0
Otu68,0.0150375939849624,0.00469924812030075,0.0075187969924812,0.0150375939849624,0.0056390977443609,0.0075187969924812,0.0150375939849624,0.0404135338345865,0.0075187969924812,0.00281954887218045,0.018796992481203
Otu115,0.0018796992481203,0.00281954887218045,0,0,0,0.0056390977443609,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.0037593984962406
Otu924,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0.00093984962406015
Otu4221,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0.00093984962406015
Otu1457,0,0,0,0,0,0,0,0,0,0.00281954887218045,0.00093984962406015
