,X10_7N_H_N_2,X11_7N_H_N_2,X12_7N_H_N_2,X13_7N_H_N_2,X14_7N_H_N_2,X15_7N_H_N_2,X16_7N_H_N_2,X17_7N_H_N_2,X18_7N_H_N_2,X19_7N_H_N_2,X20_7N_H_N_2
Otu234,0.0093984962406015,0.0347744360902256,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.0075187969924812,0.00093984962406015
Otu411,0,0,0,0,0.00093984962406015,0,0.00845864661654135,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu47,0.0817669172932331,0.144736842105263,0.0958646616541353,0.219924812030075,0.0629699248120301,0.00657894736842105,0.0112781954887218,0.0319548872180451,0.0422932330827068,0.0272556390977444,0.0469924812030075
Otu285,0,0,0,0.00093984962406015,0,0,0.0018796992481203,0,0,0,0
Otu402,0,0,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0,0,0.0018796992481203,0,0
Otu1915,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu195,0.0178571428571429,0.0140977443609023,0.0075187969924812,0.0150375939849624,0.0281954887218045,0.0093984962406015,0.00469924812030075,0.018796992481203,0.031015037593985,0.0131578947368421,0.0178571428571429
Otu13013,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu1019,0,0,0,0,0,0,0,0.0018796992481203,0,0.00093984962406015,0
Otu433,0,0,0,0.0037593984962406,0,0,0,0,0,0,0
Otu11910,0.0018796992481203,0,0,0,0,0,0.0018796992481203,0,0,0.00281954887218045,0.00093984962406015
Otu13759,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu284,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0056390977443609,0,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.0018796992481203
Otu677,0.0018796992481203,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0
Otu3222,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu1395,0,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0
Otu1605,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0
Otu569,0.00281954887218045,0.0037593984962406,0.00093984962406015,0.00093984962406015,0.0206766917293233,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0
Otu1682,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu323,0.00093984962406015,0,0,0.0018796992481203,0.0018796992481203,0.00281954887218045,0.0018796992481203,0.0131578947368421,0.0056390977443609,0.00093984962406015,0.0103383458646617
Otu136,0.00469924812030075,0.0206766917293233,0.0554511278195489,0.0432330827067669,0.012218045112782,0.0056390977443609,0.00281954887218045,0.0206766917293233,0.0328947368421053,0.0056390977443609,0.0244360902255639
Otu8517,0.00093984962406015,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu108,0.0018796992481203,0,0.00657894736842105,0.0018796992481203,0.0056390977443609,0.0056390977443609,0.00093984962406015,0,0,0.00093984962406015,0
Otu38,0.0253759398496241,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0,0.0413533834586466,0.00093984962406015
