,X10_16N_H_N_1,X11_16N_H_N_1,X12_16N_H_N_1,X13_16N_H_N_1,X14_16N_H_N_1,X15_16N_H_N_1,X16_16N_H_N_1,X17_16N_H_N_1,X18_16N_H_N_1,X19_16N_H_N_1,X20_16N_H_N_1
Otu234,0.00845864661654135,0.012218045112782,0.0169172932330827,0.0037593984962406,0.00657894736842105,0.0075187969924812,0,0.00281954887218045,0,0.0018796992481203,0.0037593984962406
Otu411,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0.00657894736842105,0.0018796992481203,0.00093984962406015,0.0037593984962406,0.00657894736842105,0,0.00281954887218045
Otu47,0.0554511278195489,0.235902255639098,0.213345864661654,0.164473684210526,0.0620300751879699,0.0516917293233083,0.0789473684210526,0.0413533834586466,0.0300751879699248,0.068609022556391,0.0469924812030075
Otu2383,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu285,0.0037593984962406,0,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015,0
Otu402,0.0037593984962406,0,0,0.00093984962406015,0.00281954887218045,0,0.0018796992481203,0.00093984962406015,0,0.0018796992481203,0
Otu195,0.0573308270676692,0.0103383458646617,0.0056390977443609,0.0216165413533835,0.0394736842105263,0.0178571428571429,0.0159774436090226,0.0451127819548872,0.0394736842105263,0.0244360902255639,0.0338345864661654
Otu433,0,0,0,0,0.0018796992481203,0.0629699248120301,0,0.0018796992481203,0,0,0
Otu11910,0,0,0,0.0018796992481203,0,0,0,0,0,0,0.00093984962406015
Otu13759,0,0.00281954887218045,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0
Otu284,0.00281954887218045,0,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.0037593984962406,0.00093984962406015,0,0.00093984962406015,0.00281954887218045
Otu677,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015
Otu3222,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu1395,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu1605,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015
Otu569,0.00093984962406015,0.0056390977443609,0,0.0018796992481203,0.00281954887218045,0.00093984962406015,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu1000,0,0,0,0,0,0,0.00093984962406015,0.0018796992481203,0,0,0.00093984962406015
Otu323,0.0018796992481203,0.0018796992481203,0,0,0.0037593984962406,0.00093984962406015,0.00657894736842105,0.00093984962406015,0.00657894736842105,0.0056390977443609,0.00469924812030075
Otu136,0.012218045112782,0.0366541353383459,0.0056390977443609,0.0169172932330827,0.0432330827067669,0.0535714285714286,0.00845864661654135,0.0159774436090226,0.0178571428571429,0.00469924812030075,0.0093984962406015
Otu108,0.00093984962406015,0,0.0018796992481203,0.0150375939849624,0.0037593984962406,0.00093984962406015,0.0037593984962406,0.0018796992481203,0.00469924812030075,0.00093984962406015,0.0103383458646617
Otu38,0.0639097744360902,0.0103383458646617,0,0,0,0,0,0,0,0,0
Otu79,0.0197368421052632,0.0422932330827068,0.00469924812030075,0.0272556390977444,0.0093984962406015,0.0150375939849624,0.0075187969924812,0.0178571428571429,0.0093984962406015,0.0075187969924812,0.00281954887218045
Otu140,0.0037593984962406,0,0,0,0,0.0075187969924812,0.00657894736842105,0.00845864661654135,0.00281954887218045,0.00281954887218045,0.0037593984962406
Otu221,0.00093984962406015,0,0,0.0103383458646617,0.00093984962406015,0.00281954887218045,0.0281954887218045,0.0018796992481203,0,0.0056390977443609,0.0159774436090226
Otu12631,0,0,0.0140977443609023,0.0093984962406015,0.0103383458646617,0.00093984962406015,0.00093984962406015,0,0,0,0
Otu219,0.00093984962406015,0,0.0253759398496241,0.0037593984962406,0.0018796992481203,0.0103383458646617,0.00093984962406015,0,0.00281954887218045,0.0385338345864662,0.00281954887218045
Otu10247,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu240,0.00657894736842105,0,0.00093984962406015,0.0037593984962406,0,0.0018796992481203,0.0037593984962406,0.0018796992481203,0.00093984962406015,0.00657894736842105,0.0093984962406015
Otu5352,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu2370,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu160,0.0037593984962406,0.0178571428571429,0.00845864661654135,0.0037593984962406,0.0150375939849624,0.00657894736842105,0.0103383458646617,0.0272556390977444,0.0037593984962406,0.00281954887218045,0.0056390977443609
Otu2271,0,0,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015
Otu86,0.00093984962406015,0,0,0,0,0,0,0.0037593984962406,0.0018796992481203,0,0.00093984962406015
Otu1378,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0,0,0
Otu9158,0,0,0.0037593984962406,0,0.0018796992481203,0.0018796992481203,0,0.00093984962406015,0,0,0.0018796992481203
Otu12670,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1787,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0,0,0
Otu589,0,0,0,0,0,0.00281954887218045,0.00093984962406015,0.00093984962406015,0.0037593984962406,0,0
Otu431,0.0075187969924812,0,0,0.00281954887218045,0.00093984962406015,0.0103383458646617,0.0056390977443609,0.0056390977443609,0.00845864661654135,0.00281954887218045,0.00281954887218045
Otu437,0.0018796992481203,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.0037593984962406,0.0037593984962406
Otu1713,0,0,0,0,0,0,0,0,0.0018796992481203,0,0
Otu2850,0,0,0,0.00093984962406015,0,0.0018796992481203,0,0,0.00281954887218045,0.0056390977443609,0.00093984962406015
Otu14465,0.00093984962406015,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0.0018796992481203,0
Otu652,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0
Otu81,0.0056390977443609,0,0,0,0,0,0,0,0,0,0
Otu4381,0.0018796992481203,0,0,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0,0
Otu145,0,0.0169172932330827,0.00657894736842105,0.0056390977443609,0.00093984962406015,0.0112781954887218,0.0037593984962406,0.0159774436090226,0.0018796992481203,0.00093984962406015,0
Otu119,0.0093984962406015,0.0018796992481203,0.0216165413533835,0.0103383458646617,0.00093984962406015,0.00657894736842105,0.0037593984962406,0.0037593984962406,0.00281954887218045,0.00281954887218045,0.0112781954887218
Otu4106,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu3447,0,0.00093984962406015,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu168,0.0075187969924812,0.0037593984962406,0.0018796992481203,0.0169172932330827,0.0037593984962406,0.0037593984962406,0.00845864661654135,0.0112781954887218,0.00845864661654135,0.00657894736842105,0.0225563909774436
Otu4481,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0,0,0
Otu1111,0.00093984962406015,0.00469924812030075,0.0263157894736842,0.0093984962406015,0.00093984962406015,0.00093984962406015,0.00469924812030075,0.0018796992481203,0.00093984962406015,0.0018796992481203,0.00281954887218045
Otu347,0.00281954887218045,0.00281954887218045,0.0075187969924812,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203
Otu2090,0.0056390977443609,0,0.0037593984962406,0.00281954887218045,0.0056390977443609,0.0018796992481203,0.00281954887218045,0.00281954887218045,0.0018796992481203,0.00281954887218045,0.00281954887218045
Otu4375,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
