,X10_1S_H_C_1,X11_1S_H_C_1,X12_1S_H_C_1,X13_1S_H_C_1,X14_1S_H_C_1,X15_1S_H_C_1,X16_1S_H_C_1,X17_1S_H_C_1,X18_1S_H_C_1,X19_1S_H_C_1,X20_1S_H_C_1
Otu234,0.0112781954887218,0.0131578947368421,0.00845864661654135,0.00469924812030075,0.0037593984962406,0.0018796992481203,0,0.0018796992481203,0.0018796992481203,0.0018796992481203,0
Otu411,0.0018796992481203,0.031015037593985,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.0018796992481203,0,0.00469924812030075,0.0075187969924812,0.00281954887218045,0.00281954887218045
Otu47,0.0460526315789474,0.111842105263158,0.144736842105263,0.120300751879699,0.129699248120301,0.0253759398496241,0.0573308270676692,0.037593984962406,0.0761278195488722,0.0441729323308271,0.0328947368421053
Otu2383,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu285,0.00093984962406015,0,0,0,0.00281954887218045,0.00469924812030075,0.0103383458646617,0.00093984962406015,0,0,0
Otu402,0.0037593984962406,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0
Otu1101,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu1915,0,0,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015
Otu195,0.0150375939849624,0.0150375939849624,0.018796992481203,0.0234962406015038,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.0178571428571429,0.0281954887218045,0.00845864661654135,0.0112781954887218
Otu433,0,0,0,0,0,0.0178571428571429,0.0037593984962406,0,0,0.00093984962406015,0
Otu11910,0.0037593984962406,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu284,0.00093984962406015,0.0018796992481203,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.0056390977443609,0,0.0037593984962406,0.00093984962406015
Otu677,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0.00469924812030075,0.00093984962406015,0.00093984962406015,0.0037593984962406
Otu1395,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0.00093984962406015,0
Otu1605,0,0,0,0,0.00093984962406015,0,0,0.0018796992481203,0.00093984962406015,0,0
Otu569,0.0018796992481203,0,0.00093984962406015,0,0,0.00093984962406015,0,0.0018796992481203,0,0,0
Otu1682,0,0.00093984962406015,0,0,0,0,0,0.0018796992481203,0,0,0
Otu1000,0.0018796992481203,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu323,0.012218045112782,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.00093984962406015,0.00281954887218045,0.0093984962406015,0.0056390977443609,0.0075187969924812,0.00657894736842105,0
