,X10_6N_N_N_1,X11_6N_N_N_1,X12_6N_N_N_1,X13_6N_N_N_1,X14_6N_N_N_1,X15_6N_N_N_1,X16_6N_N_N_1,X17_6N_N_N_1,X18_6N_N_N_1,X19_6N_N_N_1,X20_6N_N_N_1
Otu234,0.0253759398496241,0.0159774436090226,0.0413533834586466,0.0112781954887218,0.0112781954887218,0.0075187969924812,0,0.00093984962406015,0.0093984962406015,0.00845864661654135,0.00093984962406015
Otu411,0.00093984962406015,0,0.0140977443609023,0.0366541353383459,0,0,0,0.0131578947368421,0.00281954887218045,0,0.0018796992481203
Otu47,0.0582706766917293,0.140977443609023,0.0460526315789474,0.075187969924812,0.0911654135338346,0.0620300751879699,0.0319548872180451,0.0112781954887218,0.0291353383458647,0.0291353383458647,0.0103383458646617
Otu2383,0,0,0.0018796992481203,0,0,0,0,0.00281954887218045,0.00093984962406015,0,0
Otu285,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0.0037593984962406,0,0.00281954887218045,0,0
Otu402,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0.00281954887218045,0.00093984962406015,0,0
Otu1101,0,0,0,0.00093984962406015,0,0,0,0.00281954887218045,0,0,0
Otu195,0.0216165413533835,0.00845864661654135,0.0150375939849624,0.0178571428571429,0.012218045112782,0.00845864661654135,0.0075187969924812,0.0263157894736842,0.0244360902255639,0.0159774436090226,0.0150375939849624
Otu13013,0,0,0,0,0,0.0018796992481203,0,0.00093984962406015,0.0018796992481203,0,0
Otu1019,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu433,0,0.0103383458646617,0,0.00281954887218045,0,0,0,0,0,0,0
Otu11910,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.0150375939849624,0,0,0,0,0,0,0.00093984962406015
Otu13759,0,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015
Otu284,0.0018796992481203,0,0,0.00093984962406015,0,0.00093984962406015,0,0.00281954887218045,0.00281954887218045,0,0.0018796992481203
Otu677,0.00657894736842105,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0.00469924812030075,0.00093984962406015,0.0056390977443609
Otu1605,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0,0,0,0.0018796992481203,0.00093984962406015,0,0
Otu569,0,0.00093984962406015,0.00281954887218045,0,0,0,0.00093984962406015,0.00469924812030075,0,0.00093984962406015,0.0018796992481203
Otu1682,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1000,0,0,0,0,0,0,0,0.00093984962406015,0,0,0.0018796992481203
Otu323,0.0075187969924812,0.00093984962406015,0.00093984962406015,0,0.0075187969924812,0.00093984962406015,0.0169172932330827,0.0018796992481203,0.0056390977443609,0.00657894736842105,0.0093984962406015
Otu136,0.0037593984962406,0.0253759398496241,0.0178571428571429,0.00469924812030075,0.0140977443609023,0.0056390977443609,0.0056390977443609,0.00469924812030075,0.0140977443609023,0.0093984962406015,0.00281954887218045
Otu8517,0,0,0,0.0150375939849624,0,0,0.00469924812030075,0,0.00093984962406015,0,0
Otu1088,0,0,0.00469924812030075,0,0,0,0,0,0,0,0
Otu108,0.0159774436090226,0,0.0018796992481203,0.0056390977443609,0.0056390977443609,0.00093984962406015,0.00281954887218045,0.00469924812030075,0.00657894736842105,0.00469924812030075,0
Otu38,0,0.00093984962406015,0.00469924812030075,0,0,0,0,0,0,0.0037593984962406,0.00093984962406015
Otu79,0.0103383458646617,0.0479323308270677,0.0234962406015038,0.0056390977443609,0.0169172932330827,0.0093984962406015,0.0263157894736842,0.0037593984962406,0.00657894736842105,0.0093984962406015,0.00281954887218045
Otu140,0.0159774436090226,0.0018796992481203,0.0075187969924812,0.0140977443609023,0.00469924812030075,0.0103383458646617,0.0018796992481203,0.0131578947368421,0.00281954887218045,0.00845864661654135,0.0018796992481203
Otu221,0.018796992481203,0.00281954887218045,0.012218045112782,0.00469924812030075,0.0037593984962406,0.0056390977443609,0.0056390977443609,0,0.0075187969924812,0.0075187969924812,0.00281954887218045
Otu12631,0,0.00093984962406015,0.0056390977443609,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00281954887218045,0,0,0.00093984962406015,0
Otu219,0.0018796992481203,0.0056390977443609,0.0150375939849624,0.00281954887218045,0.0103383458646617,0.00657894736842105,0,0.0018796992481203,0,0,0
Otu10247,0.00281954887218045,0,0,0,0,0.0018796992481203,0,0,0,0.00093984962406015,0
Otu240,0.0037593984962406,0.00469924812030075,0.00281954887218045,0.00469924812030075,0.0037593984962406,0.00281954887218045,0,0.0056390977443609,0.00469924812030075,0.00469924812030075,0.00469924812030075
Otu5352,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu2370,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015
Otu160,0,0.0225563909774436,0.00845864661654135,0.00281954887218045,0.00845864661654135,0.0018796992481203,0.107142857142857,0.00469924812030075,0.00469924812030075,0.00469924812030075,0.00845864661654135
Otu2271,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu86,0,0.00281954887218045,0,0,0,0,0,0,0.0037593984962406,0.00469924812030075,0.0300751879699248
Otu1378,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0,0
Otu9158,0,0.0018796992481203,0.0018796992481203,0.0037593984962406,0,0.0018796992481203,0,0.00093984962406015,0,0.0018796992481203,0.0018796992481203
Otu12670,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu589,0,0,0.00093984962406015,0.0075187969924812,0,0,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0.00093984962406015
Otu431,0.0075187969924812,0.00469924812030075,0.00093984962406015,0,0.00281954887218045,0.0103383458646617,0.0093984962406015,0.0093984962406015,0.012218045112782,0.0140977443609023,0.00845864661654135
Otu437,0.00469924812030075,0.00281954887218045,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.00657894736842105,0.00093984962406015,0.00281954887218045,0.0018796992481203
Otu1713,0,0,0,0.00093984962406015,0,0,0,0.00281954887218045,0.00093984962406015,0,0.00093984962406015
Otu2850,0,0.00093984962406015,0,0,0.0018796992481203,0.00093984962406015,0.00469924812030075,0.0018796992481203,0,0.00093984962406015,0.00093984962406015
Otu14465,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0,0.00469924812030075,0.00093984962406015,0.00093984962406015,0
Otu652,0,0.0018796992481203,0,0.00093984962406015,0,0,0,0,0,0,0
Otu81,0.00657894736842105,0.00281954887218045,0,0,0,0,0,0,0,0.0018796992481203,0.353383458646617
Otu4381,0.00093984962406015,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu145,0.0018796992481203,0.012218045112782,0.00281954887218045,0.0037593984962406,0.018796992481203,0.0018796992481203,0.156015037593985,0.00093984962406015,0.0018796992481203,0.00281954887218045,0.0018796992481203
Otu119,0.0178571428571429,0.0018796992481203,0.0300751879699248,0.0169172932330827,0.0056390977443609,0.00657894736842105,0.0018796992481203,0.0075187969924812,0.0075187969924812,0.0056390977443609,0.0093984962406015
Otu4106,0,0,0,0,0,0,0.0018796992481203,0,0,0,0
Otu3447,0,0,0.0018796992481203,0,0,0.00093984962406015,0,0,0.00281954887218045,0,0
Otu10284,0,0,0.0225563909774436,0,0,0.0103383458646617,0,0,0,0,0
Otu168,0.018796992481203,0.00657894736842105,0.0159774436090226,0.0150375939849624,0.012218045112782,0.00469924812030075,0.0272556390977444,0.0206766917293233,0.0150375939849624,0.0225563909774436,0.0244360902255639
Otu4481,0,0,0.0131578947368421,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0
Otu1111,0.00281954887218045,0.00657894736842105,0.0037593984962406,0.0018796992481203,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0.0075187969924812,0.0056390977443609,0
Otu347,0.00093984962406015,0.00281954887218045,0,0.0018796992481203,0.00093984962406015,0,0.00281954887218045,0.0018796992481203,0.0093984962406015,0.00281954887218045,0
Otu2090,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00281954887218045,0,0,0.00281954887218045,0.00093984962406015,0.00657894736842105,0.00281954887218045,0.0018796992481203
Otu4375,0,0,0,0,0,0,0,0,0,0.00093984962406015,0.0018796992481203
Otu8397,0,0.0037593984962406,0.00281954887218045,0,0,0,0,0,0,0.00093984962406015,0
Otu1006,0,0,0,0.0018796992481203,0,0,0,0.00657894736842105,0.00093984962406015,0,0
Otu499,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0,0,0
Otu3421,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu666,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015
Otu206,0,0.00093984962406015,0,0.00093984962406015,0,0.0018796992481203,0,0,0,0.00093984962406015,0
Otu1591,0.0056390977443609,0,0.0018796992481203,0.0018796992481203,0.00469924812030075,0.00281954887218045,0.0018796992481203,0.0018796992481203,0.00281954887218045,0.00469924812030075,0.00093984962406015
Otu161,0.0093984962406015,0.0263157894736842,0.0103383458646617,0.0075187969924812,0.0225563909774436,0.00657894736842105,0.00093984962406015,0.00469924812030075,0.0037593984962406,0.00469924812030075,0.00093984962406015
Otu11896,0.0018796992481203,0.00281954887218045,0,0,0,0,0,0,0.00093984962406015,0,0.0018796992481203
Otu204,0.00657894736842105,0,0,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0.0037593984962406,0.00657894736842105,0.00093984962406015,0.0018796992481203
Otu911,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu13917,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu970,0,0,0,0,0.00281954887218045,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu1867,0,0,0.0018796992481203,0,0,0,0,0,0,0,0
Otu68,0.018796992481203,0.0093984962406015,0.0056390977443609,0.0131578947368421,0.0093984962406015,0.0018796992481203,0.00845864661654135,0.0281954887218045,0.0093984962406015,0.018796992481203,0.0169172932330827
Otu115,0.00845864661654135,0.00093984962406015,0,0.00469924812030075,0.0037593984962406,0.0056390977443609,0.0037593984962406,0.0093984962406015,0.0037593984962406,0.0093984962406015,0.00657894736842105
Otu924,0,0,0.00093984962406015,0.0037593984962406,0,0,0,0.0018796992481203,0,0,0
Otu4221,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0,0.0018796992481203,0.0018796992481203
