,X10_12S_N_C_2,X11_12S_N_C_2,X12_12S_N_C_2,X13_12S_N_C_2,X14_12S_N_C_2,X15_12S_N_C_2,X16_12S_N_C_2,X17_12S_N_C_2,X18_12S_N_C_2,X19_12S_N_C_2,X20_12S_N_C_2
Otu234,0.0075187969924812,0.0216165413533835,0.0526315789473684,0.0131578947368421,0,0.0037593984962406,0.0169172932330827,0.0018796992481203,0.0037593984962406,0.00093984962406015,0
Otu411,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0.0159774436090226,0.00093984962406015
Otu47,0.037593984962406,0.140037593984962,0.125,0.0714285714285714,0.0479323308270677,0.0385338345864662,0.0526315789473684,0.0263157894736842,0.0225563909774436,0.0328947368421053,0.012218045112782
Otu285,0.00281954887218045,0.00657894736842105,0.00281954887218045,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0
Otu402,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu1915,0,0,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0
Otu195,0.0112781954887218,0.00845864661654135,0.0197368421052632,0.0140977443609023,0.0103383458646617,0.0225563909774436,0.0112781954887218,0.0197368421052632,0.0225563909774436,0.0216165413533835,0.0216165413533835
Otu13013,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0
Otu1019,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0,0,0.00093984962406015,0.00093984962406015,0
Otu433,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu11910,0.00093984962406015,0.00469924812030075,0.0037593984962406,0,0.0018796992481203,0,0.0037593984962406,0.00093984962406015,0.0018796992481203,0,0
Otu13759,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu284,0.0037593984962406,0.0018796992481203,0.0018796992481203,0.00281954887218045,0.00281954887218045,0.0018796992481203,0.0037593984962406,0.0037593984962406,0.0018796992481203,0.0018796992481203,0.0018796992481203
Otu677,0.00093984962406015,0,0,0,0,0,0,0.00281954887218045,0.0037593984962406,0.0159774436090226,0.00469924812030075
Otu1395,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu1605,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
