,X10_11S_N_C_0,X11_11S_N_C_0,X12_11S_N_C_0,X13_11S_N_C_0,X14_11S_N_C_0,X15_11S_N_C_0,X16_11S_N_C_0,X17_11S_N_C_0,X18_11S_N_C_0,X19_11S_N_C_0,X20_11S_N_C_0
Otu234,0.0131578947368421,0.0037593984962406,0.0037593984962406,0.012218045112782,0.00657894736842105,0.0018796992481203,0,0.0018796992481203,0.0131578947368421,0.00845864661654135,0.00093984962406015
Otu411,0.0018796992481203,0.00093984962406015,0,0,0,0,0,0,0.00281954887218045,0.00093984962406015,0.0037593984962406
Otu47,0.0573308270676692,0.170112781954887,0.0996240601503759,0.0761278195488722,0.104323308270677,0.0422932330827068,0.0093984962406015,0.0272556390977444,0.0451127819548872,0.0281954887218045,0.0253759398496241
Otu2383,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu285,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0,0.00093984962406015,0.00281954887218045
Otu402,0,0,0,0.0037593984962406,0.00093984962406015,0,0,0.00281954887218045,0.00281954887218045,0,0
Otu195,0.0291353383458647,0.0385338345864662,0.0131578947368421,0.0140977443609023,0.0075187969924812,0.0093984962406015,0.00093984962406015,0.0263157894736842,0.018796992481203,0.0206766917293233,0.0394736842105263
Otu13013,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0
Otu433,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu11910,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0.0056390977443609,0.00093984962406015,0.0018796992481203
Otu13759,0.00093984962406015,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu284,0.0056390977443609,0.0018796992481203,0,0.0018796992481203,0.00281954887218045,0.00281954887218045,0,0.00281954887218045,0.00093984962406015,0.00657894736842105,0
Otu677,0.0037593984962406,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015,0.0093984962406015,0.00281954887218045,0.0037593984962406
Otu3222,0,0,0,0,0,0.00093984962406015,0,0,0,0.00281954887218045,0
Otu1395,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0
Otu1605,0,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0
Otu569,0.00093984962406015,0.0037593984962406,0,0,0.00093984962406015,0,0,0,0.0018796992481203,0.00281954887218045,0
Otu1682,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0
Otu1000,0,0,0,0,0,0,0,0,0,0.0018796992481203,0
Otu323,0.00281954887218045,0.0018796992481203,0.00469924812030075,0.0037593984962406,0.00469924812030075,0.0018796992481203,0,0.0056390977443609,0.00093984962406015,0.0037593984962406,0.0037593984962406
Otu136,0.0075187969924812,0.0140977443609023,0.0037593984962406,0.0422932330827068,0.00281954887218045,0.0103383458646617,0.0225563909774436,0.0244360902255639,0.0140977443609023,0.0103383458646617,0.0244360902255639
Otu8517,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu108,0.0056390977443609,0.012218045112782,0.0037593984962406,0.0037593984962406,0.0103383458646617,0.00281954887218045,0,0,0.00845864661654135,0.00093984962406015,0.0018796992481203
Otu5992,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu38,0.0197368421052632,0.00281954887218045,0,0.0037593984962406,0,0,0,0,0,0,0
Otu79,0.0075187969924812,0.0140977443609023,0.00845864661654135,0.0150375939849624,0.0056390977443609,0.0357142857142857,0.0216165413533835,0.0319548872180451,0.00469924812030075,0.0075187969924812,0.00469924812030075
Otu140,0.0075187969924812,0.00093984962406015,0.0169172932330827,0.012218045112782,0.0112781954887218,0.012218045112782,0,0.0103383458646617,0.0037593984962406,0.0018796992481203,0.00281954887218045
Otu221,0.0093984962406015,0,0.0131578947368421,0.012218045112782,0.0469924812030075,0.012218045112782,0,0.00469924812030075,0.0112781954887218,0.0112781954887218,0.0159774436090226
Otu12631,0.0018796992481203,0,0,0.00281954887218045,0.00093984962406015,0,0,0,0.00093984962406015,0.0018796992481203,0
Otu219,0.00657894736842105,0.00093984962406015,0.00845864661654135,0.0169172932330827,0,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.0018796992481203,0.0056390977443609,0.00469924812030075
Otu10247,0.00093984962406015,0.0018796992481203,0.0018796992481203,0,0,0,0,0.0018796992481203,0,0,0
Otu240,0.00469924812030075,0.0093984962406015,0.0037593984962406,0.00281954887218045,0.00657894736842105,0.00657894736842105,0,0.0075187969924812,0.0140977443609023,0.0075187969924812,0.00469924812030075
Otu1490,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu2370,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu160,0.00281954887218045,0.00657894736842105,0.00281954887218045,0.031015037593985,0.0131578947368421,0.0075187969924812,0.0056390977443609,0.0169172932330827,0.00657894736842105,0.00845864661654135,0.0103383458646617
Otu2271,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu86,0.0056390977443609,0,0,0,0,0,0,0.00093984962406015,0,0.0018796992481203,0.0150375939849624
Otu1378,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0,0.00093984962406015,0,0.00093984962406015
Otu9158,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0.0018796992481203,0,0.0037593984962406
Otu1787,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0
Otu589,0,0,0.00281954887218045,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu431,0.012218045112782,0.0103383458646617,0.0169172932330827,0.0206766917293233,0.012218045112782,0.0150375939849624,0,0.00469924812030075,0.00281954887218045,0.0075187969924812,0.0112781954887218
Otu437,0.0037593984962406,0.0018796992481203,0.0018796992481203,0.0018796992481203,0,0.00281954887218045,0,0.00093984962406015,0.0018796992481203,0.00469924812030075,0.0037593984962406
Otu1713,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0.00093984962406015,0
Otu2850,0.00093984962406015,0,0.0018796992481203,0,0,0,0,0,0,0,0
Otu14465,0.00281954887218045,0,0,0.00093984962406015,0.0075187969924812,0.0037593984962406,0,0.00093984962406015,0,0.00093984962406015,0
Otu652,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu81,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu4381,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu145,0.0018796992481203,0.0056390977443609,0.00281954887218045,0.0093984962406015,0.00657894736842105,0.0075187969924812,0.0131578947368421,0.00469924812030075,0.00469924812030075,0.00093984962406015,0.0018796992481203
Otu119,0.0075187969924812,0.0103383458646617,0.0140977443609023,0.0056390977443609,0.0037593984962406,0.0056390977443609,0,0.0018796992481203,0.00657894736842105,0.00845864661654135,0.0093984962406015
Otu4106,0,0,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0
Otu3447,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0
Otu10284,0,0,0,0,0,0,0,0,0,0,0.0037593984962406
Otu168,0.0197368421052632,0.00469924812030075,0.0093984962406015,0.0103383458646617,0.0112781954887218,0.0178571428571429,0,0.0159774436090226,0.018796992481203,0.0178571428571429,0.0263157894736842
Otu1241,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0,0,0
Otu1111,0.0056390977443609,0.00281954887218045,0.00281954887218045,0.00093984962406015,0.0075187969924812,0.00657894736842105,0,0.0112781954887218,0.0093984962406015,0.00469924812030075,0.0037593984962406
Otu347,0.0018796992481203,0,0,0,0.00281954887218045,0,0,0.0093984962406015,0,0,0
Otu2090,0,0.00845864661654135,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu8397,0,0.0018796992481203,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0
Otu499,0,0.0018796992481203,0.00281954887218045,0.00281954887218045,0.00093984962406015,0.0037593984962406,0,0,0,0.00093984962406015,0
Otu3421,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu666,0,0.0018796992481203,0,0,0,0.00093984962406015,0,0,0.0018796992481203,0.0018796992481203,0
Otu206,0.00281954887218045,0,0,0.0018796992481203,0,0.00093984962406015,0,0,0,0.00093984962406015,0.00093984962406015
Otu1591,0.00281954887218045,0.00093984962406015,0.00281954887218045,0.00281954887218045,0.0178571428571429,0.00093984962406015,0,0.0037593984962406,0.00281954887218045,0.00093984962406015,0.00281954887218045
Otu161,0.00845864661654135,0.0140977443609023,0.00469924812030075,0.0056390977443609,0.00281954887218045,0.0056390977443609,0.0018796992481203,0.00093984962406015,0.00281954887218045,0,0.0018796992481203
Otu11896,0,0.00093984962406015,0,0.00093984962406015,0.00281954887218045,0.00093984962406015,0,0.0037593984962406,0,0.0037593984962406,0
Otu204,0.00657894736842105,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0.00281954887218045
Otu911,0,0,0,0,0,0,0.0056390977443609,0,0,0,0
Otu970,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015
Otu1867,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu68,0.018796992481203,0.0103383458646617,0.0103383458646617,0.00845864661654135,0.0093984962406015,0.0103383458646617,0.00093984962406015,0.0169172932330827,0.0159774436090226,0.0075187969924812,0.0131578947368421
Otu115,0.0037593984962406,0.00281954887218045,0.0037593984962406,0.0056390977443609,0.0075187969924812,0.00657894736842105,0,0.0056390977443609,0.0056390977443609,0.00469924812030075,0.00469924812030075
Otu924,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0.0018796992481203,0
Otu4221,0.00093984962406015,0,0,0.00093984962406015,0.0018796992481203,0.00281954887218045,0,0.0018796992481203,0,0.0037593984962406,0.00093984962406015
Otu1457,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu636,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0,0.00093984962406015,0.00093984962406015,0
Otu162,0.0018796992481203,0.0037593984962406,0.00469924812030075,0.00281954887218045,0.00281954887218045,0.0037593984962406,0.00281954887218045,0,0.0103383458646617,0.00093984962406015,0
Otu828,0,0,0,0.00093984962406015,0,0.0018796992481203,0,0,0,0.00093984962406015,0
Otu1053,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0,0.00093984962406015,0,0.00093984962406015,0.00281954887218045
Otu1129,0,0,0,0.0018796992481203,0.0056390977443609,0.0018796992481203,0,0.00093984962406015,0,0.0018796992481203,0
Otu2634,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015
Otu941,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0.0018796992481203,0
Otu1063,0.00093984962406015,0,0.0037593984962406,0.00093984962406015,0,0.00093984962406015,0,0,0.0018796992481203,0.0018796992481203,0
Otu872,0.0018796992481203,0,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0,0.00281954887218045,0
Otu7873,0.0018796992481203,0.00093984962406015,0.0056390977443609,0.00093984962406015,0.00093984962406015,0,0.0037593984962406,0.00469924812030075,0.0037593984962406,0.0018796992481203,0.00093984962406015
Otu605,0.0056390977443609,0.00281954887218045,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0,0.0018796992481203,0.0018796992481203,0.00657894736842105,0.0037593984962406
Otu756,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0.00281954887218045
Otu540,0.00093984962406015,0.00469924812030075,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00281954887218045,0,0.0075187969924812,0.0018796992481203,0.00093984962406015,0
Otu575,0,0,0.0018796992481203,0.00281954887218045,0.00093984962406015,0.00281954887218045,0.0018796992481203,0.00281954887218045,0.0037593984962406,0.0037593984962406,0.0018796992481203
Otu247,0,0.00093984962406015,0.0018796992481203,0,0,0.0018796992481203,0,0.0018796992481203,0.00281954887218045,0.00093984962406015,0
Otu142,0.0037593984962406,0.0056390977443609,0.00469924812030075,0.0037593984962406,0.00657894736842105,0.0018796992481203,0,0.00469924812030075,0.00469924812030075,0.00657894736842105,0.0075187969924812
Otu373,0.00469924812030075,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu4789,0.00093984962406015,0,0.0018796992481203,0,0.00093984962406015,0,0,0,0,0,0
Otu320,0,0.00093984962406015,0,0,0.0018796992481203,0,0,0.00281954887218045,0,0.0018796992481203,0
Otu3273,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu926,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015,0
