,X10_5N_H_N_0,X11_5N_H_N_0,X12_5N_H_N_0,X13_5N_H_N_0,X14_5N_H_N_0,X15_5N_H_N_0,X16_5N_H_N_0,X17_5N_H_N_0,X18_5N_H_N_0,X19_5N_H_N_0,X20_5N_H_N_0
Otu234,0.00281954887218045,0.0093984962406015,0.00845864661654135,0,0,0,0.0037593984962406,0.0018796992481203,0.00657894736842105,0.00093984962406015,0
Otu411,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0.00093984962406015
Otu47,0.0469924812030075,0.140977443609023,0.0338345864661654,0.109962406015038,0.169172932330827,0.0075187969924812,0.0159774436090226,0.0366541353383459,0.056390977443609,0.0704887218045113,0.0366541353383459
Otu402,0,0,0,0,0,0,0,0.0018796992481203,0,0.00657894736842105,0.0018796992481203
Otu1915,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu195,0.0140977443609023,0.0103383458646617,0.0112781954887218,0.018796992481203,0.0140977443609023,0.00281954887218045,0.00469924812030075,0.0319548872180451,0.0460526315789474,0.0197368421052632,0.0159774436090226
Otu13013,0,0,0.00093984962406015,0,0.00469924812030075,0,0,0,0,0,0
Otu433,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0
Otu11910,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu13759,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu284,0.00469924812030075,0,0,0.00093984962406015,0,0,0,0.0037593984962406,0.00281954887218045,0.00281954887218045,0.00093984962406015
Otu677,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu3222,0,0,0,0,0,0,0,0,0.00281954887218045,0,0
Otu1605,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0,0
Otu569,0,0.00093984962406015,0.00281954887218045,0.0037593984962406,0.0018796992481203,0,0.0018796992481203,0,0,0.0018796992481203,0
Otu1682,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu323,0.0216165413533835,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0056390977443609,0.0018796992481203,0.0037593984962406,0.0018796992481203
