,X10_3N_N_N_1,X11_3N_N_N_1,X12_3N_N_N_1,X13_3N_N_N_1,X14_3N_N_N_1,X15_3N_N_N_1,X16_3N_N_N_1,X17_3N_N_N_1,X18_3N_N_N_1,X19_3N_N_N_1,X20_3N_N_N_1
Otu234,0.00657894736842105,0.012218045112782,0.0018796992481203,0.00657894736842105,0.00093984962406015,0.0253759398496241,0.00281954887218045,0.0018796992481203,0.0037593984962406,0.0037593984962406,0
Otu411,0.00281954887218045,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.0018796992481203,0.00281954887218045
Otu47,0.0883458646616541,0.176691729323308,0.121240601503759,0.117481203007519,0.125,0.0582706766917293,0.0610902255639098,0.0451127819548872,0.056390977443609,0.0347744360902256,0.0178571428571429
Otu2383,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu285,0,0,0,0,0,0,0.0018796992481203,0,0,0.012218045112782,0
Otu402,0,0,0,0,0,0,0,0.0018796992481203,0,0.00093984962406015,0
Otu1915,0,0,0,0,0.00093984962406015,0,0.00281954887218045,0,0,0,0
Otu195,0.0150375939849624,0.0178571428571429,0.0150375939849624,0.0169172932330827,0.0244360902255639,0.0253759398496241,0.0159774436090226,0.0272556390977444,0.0291353383458647,0.0169172932330827,0.0216165413533835
Otu13013,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu1019,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu11910,0,0,0.00281954887218045,0.0018796992481203,0.0075187969924812,0,0.00469924812030075,0,0.0037593984962406,0.00093984962406015,0.0018796992481203
Otu13759,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu284,0.00093984962406015,0,0.00469924812030075,0.0037593984962406,0.00657894736842105,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.00281954887218045
Otu677,0.00093984962406015,0,0,0,0,0.0056390977443609,0.00469924812030075,0.0103383458646617,0.0075187969924812,0.00093984962406015,0
Otu1395,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu1605,0,0,0.0018796992481203,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0
Otu569,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0
Otu1000,0,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015
Otu323,0.00469924812030075,0.00657894736842105,0.00657894736842105,0,0.00845864661654135,0.0018796992481203,0.012218045112782,0.0075187969924812,0.00657894736842105,0.0075187969924812,0.0169172932330827
Otu136,0.0385338345864662,0.0592105263157895,0.0169172932330827,0.0075187969924812,0.00281954887218045,0.0103383458646617,0.0018796992481203,0.00657894736842105,0.00845864661654135,0.00657894736842105,0.0112781954887218
Otu8517,0.00093984962406015,0,0.00093984962406015,0.00469924812030075,0,0,0.00093984962406015,0,0,0,0.00093984962406015
Otu108,0.00093984962406015,0.0018796992481203,0.0159774436090226,0.0093984962406015,0.031015037593985,0,0.0075187969924812,0.0037593984962406,0.00281954887218045,0,0.00093984962406015
Otu38,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0.0366541353383459
Otu79,0.037593984962406,0.0234962406015038,0.0169172932330827,0.0103383458646617,0.0075187969924812,0.00281954887218045,0.0093984962406015,0.0150375939849624,0.00469924812030075,0.0093984962406015,0.0075187969924812
Otu140,0.0103383458646617,0.00093984962406015,0.00281954887218045,0.0281954887218045,0.0075187969924812,0.00657894736842105,0.00657894736842105,0.00469924812030075,0.0056390977443609,0.00469924812030075,0.0037593984962406
Otu221,0.00657894736842105,0.00281954887218045,0.0225563909774436,0.012218045112782,0.00845864661654135,0.00281954887218045,0.0093984962406015,0.0112781954887218,0.0131578947368421,0.00281954887218045,0.0103383458646617
Otu12631,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.0037593984962406,0.00093984962406015,0,0,0.0018796992481203,0.0037593984962406,0,0.00093984962406015
Otu219,0.00093984962406015,0.00657894736842105,0.00093984962406015,0,0,0,0.0037593984962406,0,0,0,0
Otu10247,0,0,0.00281954887218045,0.0018796992481203,0,0,0,0.00093984962406015,0,0,0
Otu240,0.00093984962406015,0.0093984962406015,0.0093984962406015,0.0018796992481203,0.0093984962406015,0.0103383458646617,0.0103383458646617,0.0056390977443609,0.00281954887218045,0.00845864661654135,0.0018796992481203
Otu5352,0,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu1490,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015
Otu2370,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu160,0.0140977443609023,0.0140977443609023,0.0140977443609023,0.00845864661654135,0.0018796992481203,0.00469924812030075,0.00281954887218045,0.0131578947368421,0.00469924812030075,0.0075187969924812,0.00845864661654135
Otu86,0,0.00093984962406015,0,0.0018796992481203,0,0,0.00093984962406015,0.0037593984962406,0,0.0159774436090226,0.0733082706766917
Otu1378,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0,0,0.0018796992481203,0,0.00093984962406015,0,0
Otu9158,0,0.00093984962406015,0,0.00281954887218045,0,0,0.0018796992481203,0,0.00093984962406015,0.0018796992481203,0.00093984962406015
Otu1787,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0,0,0
Otu589,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0,0,0,0,0,0
Otu431,0.00281954887218045,0.0018796992481203,0.00469924812030075,0.00469924812030075,0.0112781954887218,0.0037593984962406,0.0093984962406015,0.0112781954887218,0.0056390977443609,0.0131578947368421,0.0075187969924812
Otu437,0.00093984962406015,0,0.0056390977443609,0.00093984962406015,0.0056390977443609,0.0018796992481203,0.00281954887218045,0.00281954887218045,0.00281954887218045,0.00093984962406015,0.00469924812030075
Otu1713,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu2850,0.00093984962406015,0.00093984962406015,0,0,0,0,0.00657894736842105,0.00093984962406015,0.00093984962406015,0.0018796992481203,0
Otu14465,0.00093984962406015,0,0.00469924812030075,0.00093984962406015,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0
Otu652,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu81,0,0,0,0,0,0,0.00093984962406015,0,0,0.0253759398496241,0.0366541353383459
Otu4381,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu145,0.00657894736842105,0.00657894736842105,0.0037593984962406,0.0018796992481203,0.0056390977443609,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.00469924812030075,0.0018796992481203,0.0018796992481203
Otu119,0.0103383458646617,0.0018796992481203,0.0093984962406015,0.0056390977443609,0.00469924812030075,0.0093984962406015,0.0112781954887218,0.0093984962406015,0.0366541353383459,0.0018796992481203,0.0037593984962406
Otu3447,0,0.0018796992481203,0,0,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0
Otu10284,0,0,0,0,0,0,0,0.00281954887218045,0,0,0
Otu168,0.00657894736842105,0.0093984962406015,0.012218045112782,0.00657894736842105,0.0178571428571429,0.00657894736842105,0.0385338345864662,0.0140977443609023,0.0093984962406015,0.0150375939849624,0.0234962406015038
Otu4481,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu1241,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu1111,0.0037593984962406,0.0018796992481203,0.00281954887218045,0.0103383458646617,0.00657894736842105,0.0018796992481203,0.0018796992481203,0.0075187969924812,0.00281954887218045,0.00093984962406015,0.0075187969924812
Otu347,0.00093984962406015,0,0.00093984962406015,0,0.00469924812030075,0.00469924812030075,0,0.00093984962406015,0,0.0018796992481203,0
Otu2090,0.00093984962406015,0.0037593984962406,0.0037593984962406,0.00281954887218045,0.0037593984962406,0.0037593984962406,0.0018796992481203,0.00469924812030075,0.0075187969924812,0.00093984962406015,0.00469924812030075
Otu4375,0.0037593984962406,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0
Otu8397,0,0.00093984962406015,0.0018796992481203,0,0,0.00281954887218045,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0
Otu1006,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0
Otu499,0.00093984962406015,0.0018796992481203,0.0037593984962406,0.00093984962406015,0.00469924812030075,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0,0
Otu666,0,0.0018796992481203,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0,0
Otu206,0.00281954887218045,0,0.00093984962406015,0.00093984962406015,0.00657894736842105,0.0037593984962406,0.00281954887218045,0,0,0.00469924812030075,0
Otu1591,0,0,0.0037593984962406,0.00093984962406015,0.0018796992481203,0.0056390977443609,0,0,0,0.00281954887218045,0
Otu161,0.00469924812030075,0.0206766917293233,0.0206766917293233,0.0150375939849624,0.00657894736842105,0.00469924812030075,0.0037593984962406,0.00469924812030075,0.0056390977443609,0.0018796992481203,0.0018796992481203
Otu11896,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.00469924812030075
Otu204,0.00469924812030075,0,0.00093984962406015,0.00281954887218045,0.0131578947368421,0.00093984962406015,0.00093984962406015,0.0225563909774436,0.0018796992481203,0.00281954887218045,0
Otu970,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu68,0.0112781954887218,0.0150375939849624,0.0197368421052632,0.018796992481203,0.0272556390977444,0.0075187969924812,0.012218045112782,0.0178571428571429,0.0159774436090226,0.0112781954887218,0.018796992481203
Otu115,0.00469924812030075,0.0075187969924812,0.00469924812030075,0.0037593984962406,0.00093984962406015,0.00093984962406015,0.00657894736842105,0.0075187969924812,0.00469924812030075,0.00469924812030075,0.0103383458646617
Otu924,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu4221,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.0018796992481203
Otu1457,0.00093984962406015,0,0.0018796992481203,0,0,0,0,0,0,0,0
Otu636,0.00281954887218045,0.0037593984962406,0.00281954887218045,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00469924812030075,0.00281954887218045
Otu162,0,0.00469924812030075,0.00657894736842105,0,0.0037593984962406,0.00093984962406015,0.00281954887218045,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu828,0,0,0,0.0018796992481203,0,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu1053,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015
Otu1129,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0
Otu2634,0.00093984962406015,0,0,0,0,0,0,0,0,0,0.0018796992481203
Otu941,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.0018796992481203,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.00093984962406015
Otu1063,0.0018796992481203,0.0018796992481203,0,0.00093984962406015,0,0.00093984962406015,0.00469924812030075,0.00093984962406015,0.00281954887218045,0,0
Otu872,0.00093984962406015,0,0,0,0.00281954887218045,0,0,0,0,0.0018796992481203,0
Otu7873,0.0385338345864662,0.0037593984962406,0.00093984962406015,0,0,0.00281954887218045,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu605,0.00281954887218045,0.0140977443609023,0.0112781954887218,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.00657894736842105,0.00281954887218045,0.00281954887218045,0.0018796992481203
Otu756,0,0.00093984962406015,0.00093984962406015,0,0,0,0.0018796992481203,0.00281954887218045,0.00093984962406015,0.00093984962406015,0
Otu540,0,0,0.00093984962406015,0.0075187969924812,0,0,0,0,0,0.00093984962406015,0
Otu575,0.00281954887218045,0,0.00469924812030075,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0.00281954887218045,0,0.00469924812030075
Otu247,0,0.0018796992481203,0,0,0,0,0.00093984962406015,0,0,0.0103383458646617,0.00093984962406015
Otu142,0.00093984962406015,0.00281954887218045,0.00845864661654135,0.00093984962406015,0.00845864661654135,0,0.0056390977443609,0,0.0018796992481203,0.0037593984962406,0.00469924812030075
Otu373,0.0103383458646617,0.0056390977443609,0.00845864661654135,0.00093984962406015,0.00469924812030075,0,0.0037593984962406,0.00281954887218045,0.00093984962406015,0,0.00281954887218045
Otu4789,0,0.0037593984962406,0,0,0,0,0,0,0,0,0
Otu320,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0.00281954887218045,0,0,0.00281954887218045
Otu3273,0,0,0,0,0,0,0.0018796992481203,0,0,0,0.00093984962406015
Otu926,0,0.0018796992481203,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015
Otu299,0.0018796992481203,0.00657894736842105,0.012218045112782,0.0112781954887218,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.00281954887218045,0.0018796992481203,0
Otu2333,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu769,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.00281954887218045,0,0,0,0.0018796992481203,0,0.00281954887218045
Otu686,0,0,0,0,0.00469924812030075,0,0,0.00093984962406015,0,0,0
Otu615,0,0.0018796992481203,0,0,0.00093984962406015,0.00093984962406015,0,0.0056390977443609,0.00093984962406015,0,0
Otu9683,0.0075187969924812,0.00281954887218045,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0.0037593984962406,0
Otu10618,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0,0,0.0018796992481203,0.00281954887218045
