,X10_21N_H_N_2,X11_21N_H_N_2,X12_21N_H_N_2,X13_21N_H_N_2,X14_21N_H_N_2,X15_21N_H_N_2,X16_21N_H_N_2,X17_21N_H_N_2,X18_21N_H_N_2,X19_21N_H_N_2,X20_21N_H_N_2
Otu234,0.0037593984962406,0.0037593984962406,0.0112781954887218,0.0291353383458647,0.00469924812030075,0.00093984962406015,0.0056390977443609,0.00093984962406015,0,0.00469924812030075,0.0018796992481203
Otu411,0,0.00093984962406015,0.0037593984962406,0.0018796992481203,0.00281954887218045,0,0.00093984962406015,0,0,0,0.00093984962406015
Otu47,0.0554511278195489,0.169172932330827,0.116541353383459,0.0902255639097744,0.309210526315789,0.0093984962406015,0.0723684210526316,0.0206766917293233,0.0488721804511278,0.131578947368421,0.0338345864661654
Otu2383,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu285,0,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0.0037593984962406,0,0.00281954887218045
Otu402,0.00093984962406015,0,0,0.00845864661654135,0.00093984962406015,0.0037593984962406,0.00093984962406015,0,0,0,0
Otu1915,0,0,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015
Otu195,0.0075187969924812,0.0169172932330827,0.0150375939849624,0.012218045112782,0.0178571428571429,0.012218045112782,0.0075187969924812,0.0140977443609023,0.0300751879699248,0.0413533834586466,0.0131578947368421
Otu1019,0,0,0,0,0,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0
Otu433,0.0018796992481203,0,0,0.00281954887218045,0,0,0,0,0,0,0
Otu11910,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0.00469924812030075,0,0.0018796992481203
Otu284,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0.0056390977443609,0.0037593984962406,0,0.0018796992481203,0.0018796992481203
Otu677,0,0.00281954887218045,0,0,0,0.0018796992481203,0,0,0.0037593984962406,0,0
Otu3222,0,0,0,0,0,0,0,0,0.0018796992481203,0,0
Otu1395,0,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0
Otu1605,0,0,0,0.0018796992481203,0.00281954887218045,0,0,0,0.00093984962406015,0.00093984962406015,0
Otu569,0.00093984962406015,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu1682,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0.00093984962406015,0
Otu1000,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu323,0.00281954887218045,0,0,0.0018796992481203,0,0.0018796992481203,0.00469924812030075,0.0075187969924812,0.0037593984962406,0.00281954887218045,0.0112781954887218
Otu136,0.0789473684210526,0.018796992481203,0.0103383458646617,0.0112781954887218,0.0319548872180451,0.00469924812030075,0.00845864661654135,0.00281954887218045,0.0075187969924812,0.00281954887218045,0.0037593984962406
Otu108,0.0018796992481203,0.00281954887218045,0.0394736842105263,0.0225563909774436,0.0206766917293233,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.0037593984962406,0.0018796992481203,0.00281954887218045
Otu38,0.00281954887218045,0.00657894736842105,0,0,0,0,0,0,0,0.0112781954887218,0.00093984962406015
Otu79,0.18890977443609,0.031015037593985,0.0197368421052632,0.0075187969924812,0.012218045112782,0.00281954887218045,0.0112781954887218,0.0056390977443609,0.0075187969924812,0.0169172932330827,0.0075187969924812
Otu140,0.00281954887218045,0.00093984962406015,0.0056390977443609,0.012218045112782,0.0018796992481203,0.0225563909774436,0.00469924812030075,0.0056390977443609,0.0037593984962406,0.0075187969924812,0.00281954887218045
Otu221,0.00093984962406015,0.0037593984962406,0,0.0225563909774436,0.00469924812030075,0.00093984962406015,0.00281954887218045,0.0093984962406015,0.0093984962406015,0.00657894736842105,0.0093984962406015
Otu12631,0.00093984962406015,0,0.00281954887218045,0.012218045112782,0,0.0037593984962406,0,0,0.00281954887218045,0,0
Otu219,0.00093984962406015,0.00093984962406015,0.00281954887218045,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0018796992481203,0
Otu10247,0.00093984962406015,0,0,0.00281954887218045,0.00093984962406015,0,0,0,0.0018796992481203,0,0
Otu240,0.00093984962406015,0.0018796992481203,0.00281954887218045,0.0018796992481203,0.0018796992481203,0.0103383458646617,0.00093984962406015,0.0140977443609023,0.0112781954887218,0.00281954887218045,0.0037593984962406
Otu5352,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu2500,0,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0
