,X10_6S_N_C_1,X11_6S_N_C_1,X12_6S_N_C_1,X13_6S_N_C_1,X14_6S_N_C_1,X15_6S_N_C_1,X16_6S_N_C_1,X17_6S_N_C_1,X18_6S_N_C_1,X19_6S_N_C_1,X20_6S_N_C_1
Otu234,0.0169172932330827,0.0075187969924812,0.00845864661654135,0.117481203007519,0.0018796992481203,0.0037593984962406,0.00281954887218045,0.00845864661654135,0.0131578947368421,0.0037593984962406,0.00093984962406015
Otu411,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.0037593984962406,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.0018796992481203
Otu47,0.0780075187969925,0.18984962406015,0.171052631578947,0.135338345864662,0.0413533834586466,0.0704887218045113,0.0479323308270677,0.0347744360902256,0.0479323308270677,0.0554511278195489,0.0263157894736842
Otu2383,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu285,0,0.00093984962406015,0,0,0.00093984962406015,0,0.00093984962406015,0.0037593984962406,0.0037593984962406,0.00281954887218045,0
Otu402,0,0,0,0.00093984962406015,0,0.0018796992481203,0,0,0,0.0018796992481203,0
Otu1101,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1915,0.00093984962406015,0,0,0,0,0,0.0018796992481203,0,0,0,0
Otu195,0.0093984962406015,0.012218045112782,0.0244360902255639,0.0112781954887218,0.0216165413533835,0.00845864661654135,0.0093984962406015,0.0206766917293233,0.0159774436090226,0.0150375939849624,0.0404135338345865
Otu13013,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0
Otu1019,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu433,0.0103383458646617,0.00093984962406015,0,0,0,0,0,0,0,0,0.0018796992481203
Otu11910,0.0056390977443609,0.00657894736842105,0.0018796992481203,0.0037593984962406,0,0,0.00845864661654135,0.00093984962406015,0,0,0.00281954887218045
Otu13759,0,0,0,0,0,0,0,0,0,0,0.0037593984962406
Otu284,0.00093984962406015,0.0018796992481203,0.00657894736842105,0.00093984962406015,0.0037593984962406,0.0037593984962406,0.00281954887218045,0.00469924812030075,0.00469924812030075,0.0056390977443609,0.0018796992481203
Otu677,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015,0.00281954887218045,0.00281954887218045,0.0018796992481203
Otu1605,0,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu569,0,0.00657894736842105,0,0.0037593984962406,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0,0,0
Otu1682,0.0018796992481203,0,0,0,0,0.0037593984962406,0.00281954887218045,0,0,0,0
Otu1000,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu323,0.00657894736842105,0.0018796992481203,0.0103383458646617,0.00657894736842105,0.00093984962406015,0.0037593984962406,0.0056390977443609,0.00657894736842105,0.0056390977443609,0.00657894736842105,0.0093984962406015
