,X10_4S_H_C_2,X11_4S_H_C_2,X12_4S_H_C_2,X13_4S_H_C_2,X14_4S_H_C_2,X15_4S_H_C_2,X16_4S_H_C_2,X17_4S_H_C_2,X18_4S_H_C_2,X19_4S_H_C_2,X20_4S_H_C_2
Otu234,0.0216165413533835,0.0178571428571429,0.0159774436090226,0.0112781954887218,0.0216165413533835,0.00093984962406015,0.0056390977443609,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.00093984962406015
Otu411,0,0.00093984962406015,0,0,0.00469924812030075,0.00093984962406015,0,0,0.00281954887218045,0.0018796992481203,0.00093984962406015
Otu47,0.130639097744361,0.163533834586466,0.158834586466165,0.0770676691729323,0.0338345864661654,0.0103383458646617,0.0253759398496241,0.0159774436090226,0.0592105263157895,0.0422932330827068,0.0056390977443609
Otu2383,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu285,0.00093984962406015,0.00469924812030075,0.0018796992481203,0,0.0018796992481203,0.0103383458646617,0.0103383458646617,0.0037593984962406,0.0037593984962406,0.0075187969924812,0
Otu402,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0.0018796992481203,0.0018796992481203,0,0
Otu1915,0,0,0.00469924812030075,0.00093984962406015,0,0.0018796992481203,0,0,0,0,0
Otu195,0.0140977443609023,0.0159774436090226,0.0103383458646617,0.0159774436090226,0.0216165413533835,0.0178571428571429,0.012218045112782,0.0093984962406015,0.0206766917293233,0.0169172932330827,0.0140977443609023
Otu1019,0.00093984962406015,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu433,0.0018796992481203,0,0,0,0,0,0.0075187969924812,0,0,0,0
Otu11910,0,0.0018796992481203,0,0.00093984962406015,0,0,0,0,0,0.0018796992481203,0
Otu13759,0.0018796992481203,0,0,0,0,0,0,0,0,0,0.0018796992481203
Otu284,0.0018796992481203,0.0018796992481203,0.0056390977443609,0.00281954887218045,0.00281954887218045,0.0037593984962406,0.00093984962406015,0.00093984962406015,0.00469924812030075,0.0037593984962406,0.00093984962406015
Otu677,0.00281954887218045,0,0,0,0.00093984962406015,0,0.0037593984962406,0.00093984962406015,0.0112781954887218,0.00093984962406015,0.00281954887218045
Otu1395,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu569,0,0,0.00093984962406015,0,0.0018796992481203,0,0,0,0.00093984962406015,0,0
Otu1682,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu1000,0.00093984962406015,0,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015
Otu323,0.0056390977443609,0.0075187969924812,0.00469924812030075,0.00657894736842105,0.00093984962406015,0.0018796992481203,0.00281954887218045,0.00093984962406015,0.0093984962406015,0.0075187969924812,0.0037593984962406
Otu136,0.0300751879699248,0.00281954887218045,0.00281954887218045,0.0206766917293233,0.0103383458646617,0.0253759398496241,0.00469924812030075,0.012218045112782,0.0112781954887218,0.0093984962406015,0.018796992481203
Otu8517,0.00093984962406015,0,0.00093984962406015,0.0037593984962406,0,0,0,0,0,0.0018796992481203,0
