,X10_8S_N_C_0,X11_8S_N_C_0,X12_8S_N_C_0,X13_8S_N_C_0,X14_8S_N_C_0,X15_8S_N_C_0,X16_8S_N_C_0,X17_8S_N_C_0,X18_8S_N_C_0,X19_8S_N_C_0,X20_8S_N_C_0
Otu234,0.0093984962406015,0.0093984962406015,0.00845864661654135,0.0056390977443609,0.00845864661654135,0.00845864661654135,0.00657894736842105,0.00093984962406015,0.0037593984962406,0.0216165413533835,0
Otu411,0,0.00093984962406015,0,0.0018796992481203,0,0.00093984962406015,0.0037593984962406,0.00093984962406015,0.0018796992481203,0,0
Otu47,0.0319548872180451,0.113721804511278,0.0554511278195489,0.12593984962406,0.0695488721804511,0.0366541353383459,0.0328947368421053,0.0319548872180451,0.0592105263157895,0.0648496240601504,0.012218045112782
Otu285,0,0,0,0,0,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0
Otu402,0,0,0,0,0,0,0,0.00093984962406015,0,0.0018796992481203,0.0018796992481203
Otu1915,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu195,0.018796992481203,0.00657894736842105,0.0206766917293233,0.0150375939849624,0.0253759398496241,0.0131578947368421,0.0131578947368421,0.0169172932330827,0.0234962406015038,0.0112781954887218,0.0150375939849624
Otu13013,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1019,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu433,0.0056390977443609,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu11910,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00657894736842105,0.0018796992481203,0.00281954887218045,0.0018796992481203,0.0018796992481203,0.00469924812030075,0.0037593984962406,0.0018796992481203
Otu284,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.0056390977443609,0.00657894736842105,0.00845864661654135,0.00469924812030075,0.0037593984962406,0.0056390977443609,0.0037593984962406,0.0018796992481203
Otu677,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0.00281954887218045,0.00657894736842105,0.00093984962406015,0.00281954887218045
Otu1605,0,0.0018796992481203,0,0,0,0,0,0.0018796992481203,0,0,0
Otu569,0,0.00093984962406015,0,0.0018796992481203,0,0,0,0.00469924812030075,0,0,0
Otu1000,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0
Otu323,0.0056390977443609,0.00281954887218045,0.0037593984962406,0.0037593984962406,0.00657894736842105,0.0018796992481203,0.0131578947368421,0.0037593984962406,0.0056390977443609,0.0018796992481203,0.0056390977443609
Otu136,0.0300751879699248,0.0131578947368421,0.0018796992481203,0.00469924812030075,0.00469924812030075,0.00845864661654135,0.00281954887218045,0.0093984962406015,0.0056390977443609,0.0178571428571429,0.031015037593985
Otu8517,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0.0018796992481203,0,0
Otu108,0.00093984962406015,0.018796992481203,0.0404135338345865,0.0150375939849624,0.0112781954887218,0.0075187969924812,0.00281954887218045,0.00093984962406015,0.0112781954887218,0.0037593984962406,0.00093984962406015
Otu38,0,0.00469924812030075,0,0.0037593984962406,0,0,0,0,0,0,0.0018796992481203
Otu79,0.0723684210526316,0.0347744360902256,0.0075187969924812,0.00657894736842105,0.0056390977443609,0.00281954887218045,0.012218045112782,0.00657894736842105,0.0056390977443609,0.00657894736842105,0.00845864661654135
Otu140,0.0018796992481203,0,0.00469924812030075,0.0169172932330827,0.0234962406015038,0.0159774436090226,0.00281954887218045,0.00657894736842105,0.00469924812030075,0.00281954887218045,0.0037593984962406
Otu221,0,0.00093984962406015,0.0140977443609023,0.0075187969924812,0.00469924812030075,0.0056390977443609,0.0112781954887218,0.0056390977443609,0.012218045112782,0.0103383458646617,0.0140977443609023
Otu12631,0,0,0.00281954887218045,0.0150375939849624,0.00093984962406015,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu219,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0
Otu10247,0,0.00281954887218045,0.0037593984962406,0.00281954887218045,0.00469924812030075,0.0018796992481203,0,0.00093984962406015,0.00281954887218045,0,0
Otu240,0.0018796992481203,0.0103383458646617,0.00469924812030075,0.00657894736842105,0.0037593984962406,0.00469924812030075,0.0037593984962406,0.00281954887218045,0.00469924812030075,0.0075187969924812,0.0018796992481203
