,X10_17S_N_C_2,X11_17S_N_C_2,X12_17S_N_C_2,X13_17S_N_C_2,X14_17S_N_C_2,X15_17S_N_C_2,X16_17S_N_C_2,X17_17S_N_C_2,X18_17S_N_C_2,X19_17S_N_C_2,X20_17S_N_C_2
Otu234,0.0216165413533835,0.0112781954887218,0.0281954887218045,0.0300751879699248,0.00281954887218045,0.00093984962406015,0.00657894736842105,0,0.00281954887218045,0.0037593984962406,0
Otu411,0.012218045112782,0.00093984962406015,0.00093984962406015,0,0.0037593984962406,0,0,0,0.00093984962406015,0.0018796992481203,0
Otu47,0.208646616541353,0.131578947368421,0.0761278195488722,0.140977443609023,0.0883458646616541,0.0667293233082707,0.0921052631578947,0.0404135338345865,0.0394736842105263,0.0479323308270677,0.0366541353383459
Otu2383,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu285,0,0.0018796992481203,0,0,0.00093984962406015,0,0.00281954887218045,0.0018796992481203,0,0.00093984962406015,0
Otu402,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0
Otu1101,0,0,0,0,0.00281954887218045,0,0,0,0,0,0
Otu1915,0,0,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0
Otu195,0.00845864661654135,0.0093984962406015,0.0263157894736842,0.00281954887218045,0.0178571428571429,0.00281954887218045,0.0159774436090226,0.0103383458646617,0.0225563909774436,0.0169172932330827,0.0140977443609023
Otu13013,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu1019,0,0,0,0,0,0,0.0018796992481203,0,0.0018796992481203,0,0
Otu433,0,0,0,0,0,0.0328947368421053,0,0,0,0,0
Otu11910,0,0.00281954887218045,0,0.0018796992481203,0.0037593984962406,0.00281954887218045,0,0.0056390977443609,0.0037593984962406,0.00469924812030075,0.0018796992481203
Otu13759,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0
Otu284,0.00093984962406015,0.00281954887218045,0.00469924812030075,0.0056390977443609,0.0037593984962406,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0.00469924812030075,0.00093984962406015
Otu677,0,0,0.00093984962406015,0,0,0.00093984962406015,0.00281954887218045,0.00469924812030075,0,0.00281954887218045,0.00281954887218045
Otu3222,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu1395,0,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0
Otu1605,0,0,0,0,0.0018796992481203,0,0,0.00093984962406015,0,0,0
Otu569,0,0,0,0,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0,0
Otu1682,0,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu1000,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0.00281954887218045,0,0.00093984962406015,0.00093984962406015
