,X10_10N_H_N_1,X11_10N_H_N_1,X12_10N_H_N_1,X13_10N_H_N_1,X14_10N_H_N_1,X15_10N_H_N_1,X16_10N_H_N_1,X17_10N_H_N_1,X18_10N_H_N_1,X19_10N_H_N_1,X20_10N_H_N_1
Otu234,0.00281954887218045,0.0037593984962406,0.0037593984962406,0.012218045112782,0.0545112781954887,0.018796992481203,0.0018796992481203,0.0018796992481203,0.0093984962406015,0.0018796992481203,0.00281954887218045
Otu411,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.00845864661654135,0.0018796992481203,0.0056390977443609,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu47,0.0780075187969925,0.160714285714286,0.115601503759398,0.200187969924812,0.112781954887218,0.0657894736842105,0.0488721804511278,0.018796992481203,0.0667293233082707,0.0338345864661654,0.075187969924812
Otu285,0.00281954887218045,0,0,0,0.00093984962406015,0,0,0,0,0,0
Otu402,0,0,0,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0
Otu1101,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu195,0.0197368421052632,0.0366541353383459,0.0112781954887218,0.0112781954887218,0.0140977443609023,0.0244360902255639,0.0140977443609023,0.0169172932330827,0.0178571428571429,0.0206766917293233,0.0178571428571429
Otu1019,0,0,0,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015
Otu433,0,0.0037593984962406,0,0.00281954887218045,0,0,0,0,0,0,0.00469924812030075
Otu11910,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015
Otu13759,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu284,0.00093984962406015,0.00281954887218045,0,0.0018796992481203,0.00469924812030075,0.00093984962406015,0.0018796992481203,0.00281954887218045,0.00093984962406015,0,0.0018796992481203
Otu677,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0,0,0.0018796992481203,0.00093984962406015,0.0216165413533835,0,0.00093984962406015
Otu3222,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu1395,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu1605,0,0,0,0,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00281954887218045,0,0
Otu569,0.0075187969924812,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.00093984962406015,0,0
Otu1682,0,0,0,0,0,0,0,0,0,0.0018796992481203,0
Otu1000,0.00093984962406015,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu323,0.00281954887218045,0,0.00093984962406015,0.00093984962406015,0,0,0.0056390977443609,0.0037593984962406,0.0056390977443609,0.00281954887218045,0.0056390977443609
