,X10_14S_N_C_2,X11_14S_N_C_2,X12_14S_N_C_2,X13_14S_N_C_2,X14_14S_N_C_2,X15_14S_N_C_2,X16_14S_N_C_2,X17_14S_N_C_2,X18_14S_N_C_2,X19_14S_N_C_2,X20_14S_N_C_2
Otu234,0.0103383458646617,0.0103383458646617,0.00281954887218045,0.00469924812030075,0.012218045112782,0,0.0075187969924812,0.0018796992481203,0.00281954887218045,0.00469924812030075,0
Otu411,0,0.0037593984962406,0.00657894736842105,0.0018796992481203,0,0.0018796992481203,0.0018796992481203,0,0.00093984962406015,0.00093984962406015,0.0018796992481203
Otu47,0.0601503759398496,0.167293233082707,0.0770676691729323,0.056390977443609,0.0648496240601504,0.0234962406015038,0.0761278195488722,0.0413533834586466,0.0488721804511278,0.049812030075188,0.012218045112782
Otu285,0.00093984962406015,0,0,0,0.00093984962406015,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.0037593984962406,0.00093984962406015,0.0037593984962406
Otu402,0,0,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.0056390977443609,0,0,0,0
Otu1101,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu1915,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0,0
Otu195,0.0131578947368421,0.0300751879699248,0.00657894736842105,0.0093984962406015,0.012218045112782,0.0037593984962406,0.0037593984962406,0.00845864661654135,0.0056390977443609,0.012218045112782,0.0394736842105263
Otu13013,0.00093984962406015,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu1019,0,0,0.0018796992481203,0,0.00281954887218045,0.0018796992481203,0.00469924812030075,0.00093984962406015,0,0,0
Otu433,0,0,0,0.00845864661654135,0,0,0,0,0,0,0
Otu11910,0.00093984962406015,0.0037593984962406,0.0075187969924812,0.00281954887218045,0.00281954887218045,0.00281954887218045,0.00093984962406015,0.0056390977443609,0.0018796992481203,0,0
Otu13759,0,0,0,0,0.00093984962406015,0,0,0,0.00281954887218045,0,0
Otu284,0.00093984962406015,0,0.00281954887218045,0.00469924812030075,0.0056390977443609,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.0037593984962406,0.00469924812030075,0
Otu677,0,0,0.0018796992481203,0.00093984962406015,0,0.0018796992481203,0.0018796992481203,0.0037593984962406,0.0018796992481203,0.00093984962406015,0.00281954887218045
Otu1605,0,0.0018796992481203,0,0,0.00093984962406015,0,0,0,0,0,0
Otu569,0.00093984962406015,0.00281954887218045,0,0,0,0,0,0,0,0,0.0018796992481203
Otu1000,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0
Otu323,0.0093984962406015,0.0140977443609023,0.00281954887218045,0.00657894736842105,0.0037593984962406,0.00657894736842105,0.0140977443609023,0.00657894736842105,0.00845864661654135,0.0056390977443609,0.0140977443609023
Otu136,0.0159774436090226,0.0150375939849624,0.0018796992481203,0.0300751879699248,0.0178571428571429,0.00657894736842105,0.0103383458646617,0.0112781954887218,0.00845864661654135,0.00469924812030075,0.018796992481203
Otu8517,0,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu1088,0,0,0.0018796992481203,0,0,0,0,0,0,0,0
Otu108,0.012218045112782,0.0075187969924812,0.00657894736842105,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.00093984962406015,0.0037593984962406,0.00281954887218045,0.00093984962406015,0
Otu38,0.00469924812030075,0.0093984962406015,0,0,0.00093984962406015,0,0,0,0,0.00281954887218045,0.0234962406015038
Otu79,0.0535714285714286,0.0093984962406015,0.0112781954887218,0.0695488721804511,0.018796992481203,0.00469924812030075,0.0037593984962406,0.00845864661654135,0.0112781954887218,0.00845864661654135,0.0159774436090226
Otu140,0.00469924812030075,0,0.012218045112782,0.0103383458646617,0.0338345864661654,0.0225563909774436,0.0103383458646617,0.0103383458646617,0.0056390977443609,0.00845864661654135,0.00469924812030075
Otu221,0.0093984962406015,0.0075187969924812,0.0075187969924812,0.00093984962406015,0.0093984962406015,0.0093984962406015,0.0037593984962406,0.0131578947368421,0.0093984962406015,0.0103383458646617,0.0131578947368421
Otu12631,0,0.0018796992481203,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0
Otu219,0.0056390977443609,0.0150375939849624,0,0.00093984962406015,0.0037593984962406,0,0.0103383458646617,0,0.00281954887218045,0,0.0056390977443609
Otu10247,0.00469924812030075,0,0.00281954887218045,0.0056390977443609,0,0.0018796992481203,0.00469924812030075,0,0.00093984962406015,0.00093984962406015,0
Otu240,0.00469924812030075,0.0075187969924812,0.00469924812030075,0.00093984962406015,0.00657894736842105,0.0056390977443609,0.0075187969924812,0.012218045112782,0.00845864661654135,0.00469924812030075,0.0056390977443609
Otu5352,0,0,0,0.0018796992481203,0,0,0,0,0,0,0
Otu1490,0,0.00281954887218045,0.00093984962406015,0,0,0.00093984962406015,0.0018796992481203,0,0,0,0.00093984962406015
Otu2370,0,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu160,0.0018796992481203,0.0056390977443609,0.0056390977443609,0.0037593984962406,0.00469924812030075,0.00281954887218045,0.00281954887218045,0.00845864661654135,0.0075187969924812,0.0075187969924812,0.018796992481203
Otu86,0.00093984962406015,0,0.00093984962406015,0.0056390977443609,0.0018796992481203,0,0.00093984962406015,0.0037593984962406,0,0.00281954887218045,0.0112781954887218
Otu1378,0.0037593984962406,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00469924812030075,0.0018796992481203
Otu9158,0.00093984962406015,0,0,0,0,0,0,0,0.0018796992481203,0.00469924812030075,0.0018796992481203
Otu1787,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu589,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0,0.00281954887218045,0,0.0018796992481203
