,X10_2N_H_N_0,X11_2N_H_N_0,X12_2N_H_N_0,X13_2N_H_N_0,X14_2N_H_N_0,X15_2N_H_N_0,X16_2N_H_N_0,X17_2N_H_N_0,X18_2N_H_N_0,X19_2N_H_N_0,X20_2N_H_N_0
Otu234,0.0216165413533835,0.0056390977443609,0.0018796992481203,0.00281954887218045,0.00093984962406015,0,0,0.0037593984962406,0,0.00093984962406015,0.00093984962406015
Otu411,0,0,0.0018796992481203,0,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0037593984962406
Otu47,0.0545112781954887,0.140037593984962,0.162593984962406,0.0704887218045113,0.176691729323308,0.0469924812030075,0.0300751879699248,0.0535714285714286,0.0140977443609023,0.049812030075188,0.0714285714285714
Otu2383,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0
Otu285,0.00281954887218045,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu402,0,0,0,0,0,0.00281954887218045,0,0,0,0,0
Otu1915,0,0,0.00281954887218045,0,0,0,0,0,0,0,0
Otu195,0.0479323308270677,0.031015037593985,0.0197368421052632,0.0234962406015038,0.0385338345864662,0.00469924812030075,0.0037593984962406,0.0319548872180451,0.0131578947368421,0.0169172932330827,0.0291353383458647
Otu13013,0,0,0.0018796992481203,0,0,0,0,0,0,0,0
Otu433,0,0.0018796992481203,0,0,0,0.0112781954887218,0,0,0.00093984962406015,0.00093984962406015,0
Otu13759,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu284,0.00093984962406015,0,0,0,0,0.00093984962406015,0.0018796992481203,0.00469924812030075,0.0037593984962406,0.0018796992481203,0.00469924812030075
Otu677,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0.00093984962406015
Otu1605,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203,0,0.00093984962406015,0
Otu569,0.0037593984962406,0,0,0.00281954887218045,0.00281954887218045,0,0.00093984962406015,0.0018796992481203,0.0018796992481203,0.0018796992481203,0.00093984962406015
Otu1682,0,0.0018796992481203,0,0,0,0,0,0,0,0,0
Otu1000,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu323,0.00469924812030075,0.0018796992481203,0.00281954887218045,0.00281954887218045,0,0.0018796992481203,0.0018796992481203,0.0093984962406015,0.0037593984962406,0.0075187969924812,0.0037593984962406
Otu136,0.00657894736842105,0.0385338345864662,0.0112781954887218,0.0140977443609023,0.0291353383458647,0.0150375939849624,0.00469924812030075,0.0056390977443609,0.0253759398496241,0.00657894736842105,0.0075187969924812
Otu8517,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu108,0.0018796992481203,0.0056390977443609,0.0075187969924812,0.00845864661654135,0.0018796992481203,0.0018796992481203,0,0.0103383458646617,0.0037593984962406,0.00281954887218045,0.0037593984962406
Otu38,0.0018796992481203,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu79,0.0216165413533835,0.056390977443609,0.012218045112782,0.0150375939849624,0.0150375939849624,0.0319548872180451,0.0150375939849624,0.0075187969924812,0.0366541353383459,0.0075187969924812,0.0112781954887218
Otu140,0.0075187969924812,0,0,0.00093984962406015,0,0.00469924812030075,0.00093984962406015,0.0056390977443609,0.0075187969924812,0.0075187969924812,0.00281954887218045
Otu221,0,0,0.0112781954887218,0.00657894736842105,0,0.00657894736842105,0.00093984962406015,0.0018796992481203,0,0.0253759398496241,0.0178571428571429
Otu12631,0,0,0.00657894736842105,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0.0037593984962406,0
Otu219,0,0.0018796992481203,0,0.0075187969924812,0.0018796992481203,0,0.00093984962406015,0,0.0037593984962406,0.00093984962406015,0.00093984962406015
Otu10247,0.00281954887218045,0,0,0,0,0,0,0,0,0,0
Otu240,0,0.00469924812030075,0.00657894736842105,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.0093984962406015,0,0.0037593984962406,0
Otu2370,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu160,0.0093984962406015,0.0225563909774436,0.00469924812030075,0.0093984962406015,0.0206766917293233,0.0103383458646617,0.00469924812030075,0.0018796992481203,0.00657894736842105,0.0103383458646617,0.0093984962406015
Otu2271,0,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0
Otu86,0,0,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu1378,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015
Otu9158,0,0,0.00093984962406015,0.0018796992481203,0,0.0018796992481203,0,0,0.0018796992481203,0,0
Otu1787,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu589,0,0.00093984962406015,0,0,0,0,0,0,0,0.00093984962406015,0
Otu431,0.00657894736842105,0.00093984962406015,0.0037593984962406,0.0037593984962406,0.00281954887218045,0.00093984962406015,0,0.00281954887218045,0.00093984962406015,0.00657894736842105,0.0018796992481203
Otu437,0,0.00093984962406015,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.0037593984962406,0
Otu1713,0.0056390977443609,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu2850,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0.00093984962406015,0
Otu14465,0.0037593984962406,0,0,0,0,0,0,0,0,0,0
Otu652,0,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu81,0.0056390977443609,0.0056390977443609,0,0,0,0,0,0,0.375,0.0573308270676692,0.0469924812030075
Otu4381,0.0018796992481203,0.00093984962406015,0.00281954887218045,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015,0,0.0018796992481203,0.0018796992481203
