,X10_22N_H_N_2,X11_22N_H_N_2,X12_22N_H_N_2,X13_22N_H_N_2,X14_22N_H_N_2,X15_22N_H_N_2,X16_22N_H_N_2,X17_22N_H_N_2,X18_22N_H_N_2,X19_22N_H_N_2,X20_22N_H_N_2
Otu234,0.0150375939849624,0.00469924812030075,0.0150375939849624,0.0206766917293233,0.00281954887218045,0.00093984962406015,0.0037593984962406,0.00093984962406015,0,0,0.00093984962406015
Otu411,0,0,0,0.00093984962406015,0,0.00093984962406015,0,0,0,0,0.0103383458646617
Otu47,0.0742481203007519,0.0657894736842105,0.0977443609022556,0.0639097744360902,0.0977443609022556,0.00845864661654135,0.0545112781954887,0.0394736842105263,0.0244360902255639,0.0714285714285714,0.0404135338345865
Otu2383,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu285,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0,0,0
Otu402,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu195,0.0150375939849624,0.0234962406015038,0.018796992481203,0.0075187969924812,0.0432330827067669,0.0131578947368421,0.0140977443609023,0.0103383458646617,0.00657894736842105,0.0263157894736842,0.0103383458646617
Otu13013,0,0,0.0037593984962406,0,0.00093984962406015,0,0,0,0,0,0.0018796992481203
Otu1019,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu433,0,0,0,0.00093984962406015,0,0,0.00281954887218045,0,0,0,0
Otu11910,0.0056390977443609,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203,0,0,0,0.0093984962406015
Otu13759,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu284,0,0.00093984962406015,0.0018796992481203,0,0.0037593984962406,0.00469924812030075,0.00281954887218045,0,0.00093984962406015,0.00469924812030075,0.00093984962406015
Otu677,0.0056390977443609,0,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203,0.00469924812030075,0,0.0018796992481203,0.00093984962406015
Otu3222,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
