,X10_24S_N_C_0,X11_24S_N_C_0,X12_24S_N_C_0,X13_24S_N_C_0,X14_24S_N_C_0,X15_24S_N_C_0,X16_24S_N_C_0,X17_24S_N_C_0,X18_24S_N_C_0,X19_24S_N_C_0,X20_24S_N_C_0
Otu234,0.0131578947368421,0.0140977443609023,0,0.0037593984962406,0,0.0140977443609023,0.00469924812030075,0,0.0018796992481203,0.0037593984962406,0.0018796992481203
Otu411,0.00281954887218045,0,0,0,0,0,0.00093984962406015,0.00281954887218045,0.0018796992481203,0,0.0018796992481203
Otu47,0.0770676691729323,0.101503759398496,0.0488721804511278,0.0545112781954887,0.0432330827067669,0.0347744360902256,0.018796992481203,0.0263157894736842,0.0357142857142857,0.0244360902255639,0.0150375939849624
Otu285,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.00281954887218045,0.0018796992481203,0,0,0.00093984962406015
Otu402,0,0,0,0,0,0,0,0.00093984962406015,0,0.00469924812030075,0
Otu1915,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu195,0.0112781954887218,0.0075187969924812,0.0300751879699248,0.0056390977443609,0.0093984962406015,0.018796992481203,0.0150375939849624,0.0150375939849624,0.0216165413533835,0.0103383458646617,0.0357142857142857
Otu13013,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu1019,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu433,0,0,0.0056390977443609,0.0357142857142857,0,0.0112781954887218,0,0,0,0,0
Otu11910,0.0018796992481203,0.00469924812030075,0,0.00281954887218045,0,0,0.00281954887218045,0.00093984962406015,0.0075187969924812,0,0.00657894736842105
Otu13759,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu284,0.00281954887218045,0.00093984962406015,0,0.00281954887218045,0.0037593984962406,0,0.00093984962406015,0.0018796992481203,0.0056390977443609,0.0037593984962406,0.0018796992481203
Otu677,0.00093984962406015,0.00093984962406015,0,0,0,0.0018796992481203,0,0,0,0,0
Otu1395,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0
Otu1605,0,0,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0,0,0,0,0
Otu569,0,0,0,0.00093984962406015,0,0,0,0.0018796992481203,0,0,0.0037593984962406
Otu1682,0,0,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0
Otu1000,0,0,0,0.00281954887218045,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0.00281954887218045
Otu323,0.00657894736842105,0.00657894736842105,0.00845864661654135,0.00469924812030075,0.0056390977443609,0.00281954887218045,0.0056390977443609,0.0103383458646617,0.00845864661654135,0.0093984962406015,0.0037593984962406
Otu136,0.018796992481203,0.056390977443609,0.0131578947368421,0.0338345864661654,0.00657894736842105,0.012218045112782,0.00845864661654135,0.00281954887218045,0.0037593984962406,0.0234962406015038,0.0178571428571429
Otu8517,0,0,0,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015
Otu108,0.00281954887218045,0.00281954887218045,0.0451127819548872,0.0037593984962406,0.00657894736842105,0.00845864661654135,0.0131578947368421,0.0037593984962406,0.0169172932330827,0.0103383458646617,0.0037593984962406
Otu38,0,0.0103383458646617,0.0018796992481203,0,0,0,0,0.00469924812030075,0,0.0018796992481203,0.00093984962406015
Otu79,0.00657894736842105,0.0479323308270677,0.00469924812030075,0.0140977443609023,0.018796992481203,0.0234962406015038,0.0300751879699248,0.0103383458646617,0.00657894736842105,0.00845864661654135,0.0075187969924812
Otu140,0.0112781954887218,0,0.00657894736842105,0.0197368421052632,0.00845864661654135,0.0178571428571429,0.0159774436090226,0.00281954887218045,0,0.00657894736842105,0.0075187969924812
Otu221,0.00657894736842105,0,0.00281954887218045,0.0075187969924812,0.0169172932330827,0.0056390977443609,0.00469924812030075,0.0037593984962406,0.0056390977443609,0.0150375939849624,0.0169172932330827
Otu12631,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0
Otu219,0.012218045112782,0.0018796992481203,0,0.00093984962406015,0,0.0140977443609023,0,0.00281954887218045,0.00093984962406015,0,0
Otu10247,0,0,0.018796992481203,0.00093984962406015,0.0056390977443609,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0
Otu240,0.00657894736842105,0.00469924812030075,0.0037593984962406,0.0075187969924812,0.0018796992481203,0.0140977443609023,0.00845864661654135,0.0103383458646617,0.0140977443609023,0.0056390977443609,0.00469924812030075
Otu5352,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1490,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu2500,0,0,0,0,0,0,0,0,0,0,0.0018796992481203
Otu160,0.0037593984962406,0.0460526315789474,0,0.0112781954887218,0.00281954887218045,0.0385338345864662,0.0037593984962406,0.0103383458646617,0.0056390977443609,0.0056390977443609,0.0037593984962406
Otu86,0,0,0,0,0,0,0,0.0037593984962406,0.0169172932330827,0.0131578947368421,0.0131578947368421
Otu1378,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0,0,0,0,0.0018796992481203,0
Otu9158,0.00093984962406015,0,0,0.0037593984962406,0,0,0.0018796992481203,0.00281954887218045,0.0018796992481203,0.0056390977443609,0.0018796992481203
Otu1787,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu589,0.00093984962406015,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu431,0.00469924812030075,0.00281954887218045,0.0018796992481203,0.012218045112782,0.0093984962406015,0.012218045112782,0.00657894736842105,0.00469924812030075,0.0056390977443609,0.0159774436090226,0.00469924812030075
Otu437,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0.0018796992481203,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.0037593984962406,0.0037593984962406
Otu1713,0,0,0,0,0,0,0,0,0.0037593984962406,0,0
Otu2850,0.00093984962406015,0.00093984962406015,0,0.0037593984962406,0.00093984962406015,0,0.00093984962406015,0.00281954887218045,0,0.00469924812030075,0
Otu14465,0.00093984962406015,0,0.0037593984962406,0.00469924812030075,0.0093984962406015,0.00281954887218045,0.0037593984962406,0.00281954887218045,0,0,0.00093984962406015
Otu81,0,0,0,0.00093984962406015,0,0.0093984962406015,0,0.00093984962406015,0,0.00281954887218045,0.0018796992481203
Otu4381,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0,0
Otu145,0.0056390977443609,0.0413533834586466,0,0.00469924812030075,0,0.00469924812030075,0,0.0018796992481203,0.0018796992481203,0.0075187969924812,0.00281954887218045
Otu119,0.00469924812030075,0.0018796992481203,0.0075187969924812,0.0112781954887218,0.0037593984962406,0.0103383458646617,0.00469924812030075,0.00845864661654135,0.00469924812030075,0.0056390977443609,0.0103383458646617
Otu3447,0,0.00281954887218045,0,0.00093984962406015,0,0.0018796992481203,0,0,0.00093984962406015,0,0
Otu10284,0,0.0103383458646617,0,0,0,0,0,0,0,0,0
Otu168,0.0093984962406015,0.0037593984962406,0.0056390977443609,0.0075187969924812,0.0206766917293233,0.00845864661654135,0.0093984962406015,0.0206766917293233,0.0159774436090226,0.0225563909774436,0.0159774436090226
Otu4481,0.00093984962406015,0,0,0,0,0,0,0,0,0,0
Otu1241,0,0,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0,0,0,0,0
Otu1111,0.00469924812030075,0,0.00093984962406015,0.00657894736842105,0.0018796992481203,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.00093984962406015,0,0.0018796992481203
Otu347,0.0037593984962406,0,0,0,0,0,0,0,0,0,0
Otu2090,0.00093984962406015,0.00093984962406015,0.00657894736842105,0.00093984962406015,0,0.00281954887218045,0.00093984962406015,0,0,0.0037593984962406,0.0018796992481203
Otu8397,0.0018796992481203,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu1006,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0
Otu499,0.0018796992481203,0.0018796992481203,0,0.0112781954887218,0.00657894736842105,0.0037593984962406,0,0.00093984962406015,0,0,0
Otu3421,0,0,0,0,0,0,0.00093984962406015,0,0,0,0
Otu666,0.0037593984962406,0,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0
Otu206,0.00281954887218045,0,0,0.00657894736842105,0.0056390977443609,0,0.0159774436090226,0.00093984962406015,0.0037593984962406,0.00657894736842105,0
Otu1591,0.00281954887218045,0,0.00845864661654135,0.00281954887218045,0.0056390977443609,0,0.0018796992481203,0.0018796992481203,0,0.00093984962406015,0.00657894736842105
Otu161,0.00845864661654135,0.0159774436090226,0.00281954887218045,0.00469924812030075,0.0018796992481203,0.0018796992481203,0,0,0.0018796992481203,0,0
Otu11896,0.0018796992481203,0,0,0,0,0,0.00093984962406015,0,0,0,0.00281954887218045
Otu204,0.0018796992481203,0,0,0,0.00281954887218045,0.00281954887218045,0.00469924812030075,0.00657894736842105,0.00093984962406015,0,0
Otu911,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu970,0,0,0,0.0018796992481203,0,0,0,0,0,0,0
Otu1867,0,0,0,0,0,0,0,0.00093984962406015,0,0,0
Otu68,0.0197368421052632,0.0037593984962406,0.00281954887218045,0.0018796992481203,0.0197368421052632,0.0056390977443609,0.0178571428571429,0.0216165413533835,0.0197368421052632,0.0169172932330827,0.0093984962406015
Otu115,0.00281954887218045,0.0018796992481203,0.0018796992481203,0.00469924812030075,0.0037593984962406,0.0037593984962406,0.0075187969924812,0.0037593984962406,0.0037593984962406,0.00657894736842105,0.0103383458646617
Otu924,0,0,0,0,0,0,0,0.00657894736842105,0,0,0
Otu4221,0.0018796992481203,0,0,0.00093984962406015,0.00469924812030075,0,0,0,0.00281954887218045,0.00093984962406015,0
Otu636,0.0037593984962406,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0,0,0.00093984962406015,0.0018796992481203,0,0.0018796992481203
Otu162,0.00469924812030075,0.00281954887218045,0,0.00093984962406015,0.00281954887218045,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0.0018796992481203,0
Otu828,0,0,0,0,0.0018796992481203,0,0.0037593984962406,0.0018796992481203,0,0,0.00281954887218045
Otu1053,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0.00281954887218045,0,0,0
Otu1129,0,0,0,0.00093984962406015,0,0,0,0,0.0018796992481203,0.0018796992481203,0.00093984962406015
Otu2634,0,0,0,0,0,0,0,0,0.00093984962406015,0,0
Otu941,0,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0018796992481203,0,0,0.0018796992481203,0,0,0.00093984962406015
Otu1063,0.00281954887218045,0.0075187969924812,0,0,0.00093984962406015,0.00469924812030075,0,0,0.0018796992481203,0.00093984962406015,0
Otu872,0.0018796992481203,0.0018796992481203,0,0.00469924812030075,0.00093984962406015,0.00093984962406015,0,0,0.00093984962406015,0,0
Otu7873,0.00657894736842105,0.0056390977443609,0,0.00093984962406015,0,0.00281954887218045,0,0,0,0,0.0037593984962406
Otu605,0.0178571428571429,0.00657894736842105,0,0.00281954887218045,0.00281954887218045,0.00281954887218045,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0
Otu756,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0,0,0.0056390977443609
Otu540,0.00093984962406015,0.0018796992481203,0,0,0,0.0018796992481203,0,0,0.00093984962406015,0,0
Otu575,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203,0,0,0.00093984962406015
Otu247,0,0,0,0.0112781954887218,0.00281954887218045,0.00281954887218045,0.00657894736842105,0.0037593984962406,0,0.0037593984962406,0.0018796992481203
Otu142,0.0037593984962406,0.00281954887218045,0.00093984962406015,0.0075187969924812,0.0018796992481203,0.00657894736842105,0.0093984962406015,0.0112781954887218,0.0103383458646617,0.0037593984962406,0.0056390977443609
Otu4789,0,0.0018796992481203,0,0,0.0018796992481203,0,0,0.0018796992481203,0,0,0
Otu320,0,0,0.00281954887218045,0.0018796992481203,0,0.0018796992481203,0,0.0018796992481203,0.0103383458646617,0.00093984962406015,0.00093984962406015
Otu3273,0,0,0,0.00093984962406015,0,0,0,0.0018796992481203,0,0.00093984962406015,0.00093984962406015
Otu926,0,0.00093984962406015,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0
Otu299,0.0206766917293233,0.0103383458646617,0.0056390977443609,0.0075187969924812,0.037593984962406,0.00469924812030075,0.0018796992481203,0.00281954887218045,0.00657894736842105,0,0.0018796992481203
Otu2333,0,0,0.00093984962406015,0.00093984962406015,0,0,0,0,0,0,0
Otu769,0,0.0018796992481203,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00281954887218045,0.00093984962406015,0.0037593984962406
Otu686,0,0,0,0,0,0,0.00281954887218045,0,0.00093984962406015,0,0
Otu615,0,0,0,0,0,0,0,0,0,0.0018796992481203,0
Otu9683,0.00281954887218045,0.0056390977443609,0,0,0,0.0244360902255639,0.0037593984962406,0,0,0.00093984962406015,0.00093984962406015
Otu10618,0.0037593984962406,0,0.00093984962406015,0.00281954887218045,0,0,0,0.0018796992481203,0.00093984962406015,0,0.00093984962406015
