,X10_7S_H_C_2,X11_7S_H_C_2,X12_7S_H_C_2,X13_7S_H_C_2,X14_7S_H_C_2,X15_7S_H_C_2,X16_7S_H_C_2,X17_7S_H_C_2,X18_7S_H_C_2,X19_7S_H_C_2,X20_7S_H_C_2
Otu234,0.0112781954887218,0.0911654135338346,0.0864661654135338,0.00281954887218045,0.00469924812030075,0.00469924812030075,0,0,0.0037593984962406,0.0037593984962406,0
Otu411,0.0018796992481203,0.00281954887218045,0.00093984962406015,0,0.00093984962406015,0,0.00281954887218045,0,0.0018796992481203,0.00093984962406015,0
Otu47,0.0554511278195489,0.0827067669172932,0.136278195488722,0.0855263157894737,0.0733082706766917,0.0817669172932331,0.0272556390977444,0.0300751879699248,0.0676691729323308,0.0300751879699248,0.0404135338345865
Otu2383,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0,0
Otu285,0,0,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0
Otu402,0,0,0,0,0,0,0.00281954887218045,0.00093984962406015,0,0,0.00093984962406015
Otu1101,0.00281954887218045,0.0018796992481203,0,0,0.0018796992481203,0,0,0,0,0,0
Otu1915,0,0,0,0,0.00093984962406015,0,0,0.00093984962406015,0,0.0018796992481203,0
Otu195,0.0112781954887218,0.0131578947368421,0.0131578947368421,0.0263157894736842,0.0056390977443609,0.0159774436090226,0.0075187969924812,0.012218045112782,0.0263157894736842,0.0197368421052632,0.00469924812030075
Otu1019,0,0,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0
Otu433,0,0,0,0,0,0,0.0056390977443609,0,0,0,0
Otu11910,0.0075187969924812,0.0018796992481203,0.00281954887218045,0.00657894736842105,0,0.0037593984962406,0.00281954887218045,0,0.00469924812030075,0,0.00093984962406015
Otu13759,0.00093984962406015,0,0,0,0,0,0,0.00093984962406015,0,0,0.0018796992481203
Otu284,0.0018796992481203,0,0,0.0037593984962406,0.00093984962406015,0.0018796992481203,0.00093984962406015,0.0018796992481203,0,0,0.00093984962406015
Otu677,0,0,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0.0037593984962406
Otu3222,0,0,0,0,0,0.00281954887218045,0,0,0,0,0
Otu1395,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0.00281954887218045,0,0.00093984962406015
Otu1605,0,0,0.00281954887218045,0,0,0,0,0.00093984962406015,0,0,0
Otu569,0.00093984962406015,0.00093984962406015,0.0056390977443609,0,0.00093984962406015,0,0.0018796992481203,0.00093984962406015,0.00093984962406015,0.0018796992481203,0.00093984962406015
Otu1682,0,0,0,0,0,0.0018796992481203,0,0.00093984962406015,0,0,0
Otu1000,0,0,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015
Otu323,0.0037593984962406,0.00093984962406015,0.00845864661654135,0.0018796992481203,0.00469924812030075,0.00093984962406015,0,0.0056390977443609,0.00469924812030075,0.0075187969924812,0.0018796992481203
Otu136,0.0112781954887218,0.056390977443609,0.0159774436090226,0.00469924812030075,0.0526315789473684,0.018796992481203,0.0253759398496241,0.0272556390977444,0.0131578947368421,0.0056390977443609,0.0216165413533835
Otu8517,0,0,0.00469924812030075,0,0,0,0.00093984962406015,0,0,0,0
Otu108,0.0018796992481203,0.0253759398496241,0.00281954887218045,0.0131578947368421,0.0103383458646617,0.00281954887218045,0.00093984962406015,0.0037593984962406,0.00281954887218045,0.00093984962406015,0.00281954887218045
Otu38,0.0131578947368421,0,0.0018796992481203,0,0,0,0,0,0,0.00469924812030075,0.0216165413533835
Otu79,0.012218045112782,0.0347744360902256,0.012218045112782,0.0056390977443609,0.219924812030075,0.00469924812030075,0.031015037593985,0.0281954887218045,0.0103383458646617,0.0169172932330827,0.0206766917293233
Otu140,0.0103383458646617,0,0.0197368421052632,0.0103383458646617,0.00657894736842105,0.0075187969924812,0.00469924812030075,0.00845864661654135,0.0018796992481203,0.0037593984962406,0.00469924812030075
Otu221,0.0037593984962406,0,0.0037593984962406,0.00469924812030075,0,0.00281954887218045,0.00469924812030075,0.0018796992481203,0.0112781954887218,0.0112781954887218,0.0037593984962406
Otu12631,0,0,0.0018796992481203,0.0037593984962406,0.00093984962406015,0.0037593984962406,0.00093984962406015,0,0.00093984962406015,0,0
Otu219,0,0.0093984962406015,0,0.00093984962406015,0.0056390977443609,0,0.00093984962406015,0.0357142857142857,0,0,0.00093984962406015
Otu10247,0.0056390977443609,0,0,0,0,0.00093984962406015,0,0,0.00281954887218045,0,0.00093984962406015
Otu240,0.0056390977443609,0.0037593984962406,0.00281954887218045,0.018796992481203,0.00281954887218045,0.0018796992481203,0.00093984962406015,0.0075187969924812,0.0075187969924812,0.00281954887218045,0
Otu1490,0,0,0,0,0,0,0,0,0.00093984962406015,0,0.0018796992481203
Otu2370,0.00093984962406015,0,0,0,0,0,0,0,0,0.00093984962406015,0
Otu160,0.00469924812030075,0.0357142857142857,0.00281954887218045,0.0037593984962406,0,0.0056390977443609,0.0178571428571429,0.0159774436090226,0.0093984962406015,0.0056390977443609,0.0197368421052632
Otu86,0,0,0,0,0,0,0.0037593984962406,0.00093984962406015,0.0056390977443609,0.00093984962406015,0.107142857142857
Otu1378,0.00093984962406015,0.00281954887218045,0,0.0075187969924812,0.0018796992481203,0.00093984962406015,0,0.00093984962406015,0.0018796992481203,0.00281954887218045,0
Otu9158,0.00281954887218045,0,0,0.0018796992481203,0,0.00093984962406015,0.00093984962406015,0,0.00093984962406015,0,0.00093984962406015
Otu12670,0,0,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0
Otu1787,0,0.00093984962406015,0,0,0,0,0,0,0,0,0
Otu589,0,0.00093984962406015,0,0,0,0.0018796992481203,0,0,0,0.00093984962406015,0
Otu431,0.00469924812030075,0.0018796992481203,0.0075187969924812,0.0140977443609023,0.00281954887218045,0.0075187969924812,0.00657894736842105,0.00845864661654135,0.00657894736842105,0.012218045112782,0.00093984962406015
Otu437,0.0018796992481203,0,0.00281954887218045,0.0018796992481203,0.0018796992481203,0,0,0.00093984962406015,0,0,0.00281954887218045
Otu1713,0,0,0.00093984962406015,0,0,0,0,0,0,0,0
Otu2850,0.0018796992481203,0,0,0.0018796992481203,0,0.0018796992481203,0,0,0,0.00093984962406015,0
Otu14465,0.0056390977443609,0,0.00657894736842105,0.00657894736842105,0,0,0.00093984962406015,0.0018796992481203,0.00281954887218045,0,0
Otu81,0,0.00093984962406015,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0.00093984962406015
Otu4381,0,0.00093984962406015,0.00093984962406015,0,0,0.0018796992481203,0.00093984962406015,0.0018796992481203,0,0,0
Otu145,0.0018796992481203,0.00845864661654135,0.00281954887218045,0,0.00281954887218045,0.0075187969924812,0.00845864661654135,0.0056390977443609,0.0037593984962406,0.00093984962406015,0.00281954887218045
Otu119,0.00469924812030075,0.00093984962406015,0.0056390977443609,0.0197368421052632,0,0.00281954887218045,0.00093984962406015,0,0.0056390977443609,0.0018796992481203,0.00281954887218045
Otu4106,0,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu3447,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0,0,0,0
Otu168,0.0206766917293233,0.0103383458646617,0.0206766917293233,0.0112781954887218,0.00281954887218045,0.00281954887218045,0.0093984962406015,0.0056390977443609,0.0159774436090226,0.0206766917293233,0.00657894736842105
