,X10_20N_H_N_1,X11_20N_H_N_1,X12_20N_H_N_1,X13_20N_H_N_1,X14_20N_H_N_1,X15_20N_H_N_1,X16_20N_H_N_1,X17_20N_H_N_1,X18_20N_H_N_1,X19_20N_H_N_1,X20_20N_H_N_1
Otu234,0.0103383458646617,0.00657894736842105,0.00469924812030075,0.0328947368421053,0.00469924812030075,0.0075187969924812,0.0037593984962406,0.0075187969924812,0.0159774436090226,0.00845864661654135,0.0037593984962406
Otu411,0,0,0.00093984962406015,0.00093984962406015,0,0.00657894736842105,0.00281954887218045,0,0.00093984962406015,0,0.0018796992481203
Otu47,0.0535714285714286,0.0723684210526316,0.0930451127819549,0.150375939849624,0.384398496240602,0.0827067669172932,0.0338345864661654,0.0300751879699248,0.0357142857142857,0.0516917293233083,0.0347744360902256
Otu2383,0,0,0,0,0,0,0,0,0,0,0.00093984962406015
Otu285,0.00093984962406015,0,0.00093984962406015,0,0,0.00093984962406015,0.00281954887218045,0.00093984962406015,0.0018796992481203,0,0.0018796992481203
Otu402,0.00093984962406015,0,0,0,0,0.00093984962406015,0,0,0,0.00093984962406015,0
Otu1915,0,0,0,0,0,0,0,0,0,0.0018796992481203,0
Otu195,0.0140977443609023,0.0244360902255639,0.0197368421052632,0.0216165413533835,0.018796992481203,0.0695488721804511,0.0178571428571429,0.0112781954887218,0.0140977443609023,0.0037593984962406,0.018796992481203
Otu1019,0,0,0,0,0,0,0,0.00093984962406015,0.00093984962406015,0,0
Otu433,0,0,0,0,0,0,0,0,0,0.0018796992481203,0
Otu11910,0.00093984962406015,0,0,0.00093984962406015,0,0,0,0,0,0,0.0018796992481203
Otu284,0.0018796992481203,0,0.0075187969924812,0.00093984962406015,0,0.0112781954887218,0.00469924812030075,0.00657894736842105,0.00281954887218045,0.0056390977443609,0.0018796992481203
Otu677,0.0037593984962406,0,0,0,0,0,0,0,0.00281954887218045,0,0.0037593984962406
Otu3222,0,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0,0,0
Otu1395,0,0,0,0,0,0,0.0018796992481203,0.0018796992481203,0,0,0
Otu1605,0,0,0.00093984962406015,0.00093984962406015,0.0056390977443609,0.00281954887218045,0,0,0,0,0.0018796992481203
Otu569,0,0,0,0,0,0.0018796992481203,0.00093984962406015,0,0,0.00093984962406015,0.00093984962406015
Otu1682,0.0018796992481203,0,0,0,0,0,0,0,0,0,0
Otu1000,0,0,0,0,0,0,0,0,0.0056390977443609,0,0.0018796992481203
Otu323,0.0018796992481203,0,0,0.0018796992481203,0,0.00093984962406015,0.0018796992481203,0.00281954887218045,0.00281954887218045,0.00657894736842105,0.0103383458646617
