,X10_13N_N_N_0,X11_13N_N_N_0,X12_13N_N_N_0,X13_13N_N_N_0,X14_13N_N_N_0,X15_13N_N_N_0,X16_13N_N_N_0,X17_13N_N_N_0,X18_13N_N_N_0,X19_13N_N_N_0,X20_13N_N_N_0
493564de8deafaaca9b2ed27d2b6920b,0.601504718184137,0.452945677123183,0.524228513134404,0.366488140780413,0.585437388421321,0.354756439683754,0.236291762305534,0.472073450650344,0.607115531752104,0.561973986228003,0.61132364192808
c0c154e05660037ec3b4a48f7b790364,0.0594236164243815,0.287299158377965,0.240627390971691,0.0578933945422086,0.0984442744197909,0.117827084927314,0.093726090283091,0.0679673552665136,0.0677123182861515,0.0899005355776588,0.0548329507778628
646d5b9062b22a1e3a1ec1986a855f62,0.0476919153277225,0.0589135424636572,0.0415710277990309,0.0657995409334353,0.0328997704667177,0.0513899515429737,0.131599081866871,0.104820198928845,0.0761285386381025,0.0464167304259118,0.0571282836011222
3be82cf832cada69d2385e3ae4d148a9,0.0981892374394287,0.0438663606222902,0.0590410609538383,0.143458301453711,0.0645243560316246,0.131599081866871,0.178653404743688,0.0696250956388676,0.0955113491456261,0.0933435348125478,0.0813567967355266
9d7af83a1e2fc91556d87b6865292a9a,0.023463402193318,0.0877327212445805,0.0575108390716654,0.0154297373119102,0.0423361387401173,0.0142820709002805,0.00229533282325937,0.02014792144861,0.0160673297628156,0.0223157357816883,0.0181076256057128
7cfc4db5e6907cc0ca798828dfa8bf51,0,0,0.000255036980362153,0,0,0,0.000255036980362153,0,0,0,0.000255036980362153
23a112a9a135efefb7832a8891209e74,0.0730680948737567,0.0145371078806427,0.0302218821729151,0.198928844682479,0.0422086202499362,0.21321091558276,0.204539658250446,0.167559296097934,0.0813567967355266,0.0679673552665136,0.0805916857944402
30663607798226a8669ca7c6e3deb903,0.0396582504463147,0.0127518490181076,0.0138995154297373,0.023335883703137,0.0313695485845448,0.0309869931140015,0.0345575108390717,0.0341749553685284,0.0206579954093344,0.050242285131344,0.0321346595256312
7860130e7d02cabbef9dc43635bf2bf3,0.00739607243050242,0.000510073960724305,0.00280540678398368,0.0209130323896965,0.00293292527416475,0.0141545524100995,0.00841622035195103,0.00956388676358072,0.00420811017597552,0.00382555470543229,0.0048457026268809
692d7ee2bb2bddb29ea7c71a17e961a2,0,0,0,0.00191277735271614,0,0,0,0,0,0,0
03f210497c0c675e81fcbb852d4ce60e,0.00114766641162969,0.0026778882938026,0.00191277735271614,0.000510073960724305,0.0108390716653915,0.00127518490181076,0.000255036980362153,0.00369803621525121,0.00178525886253507,0.00612088752869166,0.00586585054832951
d5db5b89d3757cfb56bacc6bd406cae8,0.000382555470543229,0,0,0.00140270339199184,0,0.000510073960724305,0.00140270339199184,0.000892629431267534,0.000510073960724305,0.000637592450905381,0.000255036980362153
79d7fab84f7fc95646fe8f9bc52a4088,0.00599336903851058,0.0112216271359347,0.00599336903851058,0.0132619229788319,0.00382555470543229,0.0230808467227748,0.0146646263708238,0.00306044376434583,0.00471818413669982,0.00561081356796736,0.00255036980362153
5da2d45b0bbd06a8f6fbbce9633fa374,0.00306044376434583,0.000127518490181076,0,0.0075235909206835,0.000510073960724305,0.00255036980362153,0.00102014792144861,0.00153022188217292,0.000382555470543229,0.000637592450905381,0.000510073960724305
7aa38cec7f0ff0da1ec16c8883fd2fc2,0.000127518490181076,0,0.000127518490181076,0,0,0,0,0,0,0,0.000127518490181076
b8de2ca2510e7193c9b40c74e6eb2a0b,0.00306044376434583,0,0.000510073960724305,0.00242285131344045,0.00102014792144861,0.00318796225452691,0.00229533282325937,0.00561081356796736,0.000892629431267534,0.00165774037235399,0.00369803621525121
d73db7165b8f5daaafc14661fd5e514f,0,0,0,0.00114766641162969,0.000382555470543229,0.000255036980362153,0.00561081356796736,0.000127518490181076,0,0.000510073960724305,0
74a97f6c261a13abbb0b5a7e60c93b27,0.000382555470543229,0,0.000382555470543229,0.000382555470543229,0.000765110941086458,0,0.000382555470543229,0.000255036980362153,0.000255036980362153,0.000765110941086458,0.000510073960724305
f718c55cbdf135388d262c8694259841,0,0,0,0.000127518490181076,0,0.000127518490181076,0.000127518490181076,0.000127518490181076,0.000127518490181076,0.000382555470543229,0.000127518490181076
5408d9d7ea48760cc3958cd7f0e0e1e2,0,0.000255036980362153,0.000127518490181076,0,0.00165774037235399,0,0.000127518490181076,0.000510073960724305,0,0.000510073960724305,0
91b403bf28c846b3fed445f419768be0,0.00357051772507014,0.00828870186176996,0.0026778882938026,0.00153022188217292,0.0122417750573833,0.000637592450905381,0.000127518490181076,0.00191277735271614,0.000892629431267534,0.00306044376434583,0.00331548074470798
ea5e872f4f2c06c63d2221b3c78dded3,0.00191277735271614,0.000127518490181076,0.000510073960724305,0.0153022188217292,0.00204029584289722,0.0048457026268809,0.00178525886253507,0.00344299923488906,0.000510073960724305,0.000892629431267534,0.00165774037235399
4108ed12719f89edc78c6ef5246c5625,0.000127518490181076,0,0,0.00204029584289722,0.000382555470543229,0.00153022188217292,0.000255036980362153,0.000765110941086458,0.000510073960724305,0.00204029584289722,0.000255036980362153
5ae18ef98de230850f2e0aa00ffad913,0.00191277735271614,0.000382555470543229,0.000765110941086458,0.000382555470543229,0.000892629431267534,0.000892629431267534,0.00102014792144861,0.000510073960724305,0.000765110941086458,0.00153022188217292,0.00280540678398368
e487145a0664e0118c90d46597f1cc09,0,0,0,0.000892629431267534,0,0,0,0,0,0,0
5a57689f480a337f67b718a66c58c6c0,0.00191277735271614,0.00127518490181076,0.00191277735271614,0.00280540678398368,0.000892629431267534,0.00420811017597552,0.00408059168579444,0.00293292527416475,0.00204029584289722,0.00420811017597552,0.00178525886253507
25a3bbb3b9422aa8140a93985ae467b5,0.00153022188217292,0.00242285131344045,0.00127518490181076,0.000765110941086458,0.00688599846977812,0.000637592450905381,0.000255036980362153,0.00140270339199184,0.00114766641162969,0.00280540678398368,0.00318796225452691
1797dd00499cabae8df156ec4460309f,0.00178525886253507,0.000637592450905381,0.000510073960724305,0.00318796225452691,0.000892629431267534,0.00293292527416475,0.00420811017597552,0.00382555470543229,0.000765110941086458,0.00242285131344045,0.00140270339199184
ec7664d1bdebe77416d7d3b6360be425,0.000127518490181076,0,0,0.000255036980362153,0,0.000510073960724305,0.000637592450905381,0.000127518490181076,0,0,0.000382555470543229
5af7c72c817ba99e2d4a8d1ffde7630a,0,0.000127518490181076,0,0,0,0,0,0.000255036980362153,0,0,0
3067e409641b26763dbc89dd67374a80,0,0,0,0,0,0,0,0,0,0.000127518490181076,0.000127518490181076
dcde1e8e65f73da67beb76bdc3a98fa5,0.00114766641162969,0.000127518490181076,0.000127518490181076,0.0138995154297373,0.000892629431267534,0.00599336903851058,0.0536852843662331,0.000382555470543229,0.000127518490181076,0.00114766641162969,0.00153022188217292
588dc11b19dd0c86b9e33b182667cbdc,0.000765110941086458,0,0,0.000510073960724305,0.000765110941086458,0,0,0.00102014792144861,0,0.000127518490181076,0
d7f271446f8e1bdedddf796cea8831b7,0.000127518490181076,0,0,0,0,0,0,0,0,0,0
561a63fd5767c4f8ce72d35d0f91bc43,0.000892629431267534,0.000765110941086458,0.00102014792144861,0.0021678143330783,0.000892629431267534,0.00127518490181076,0.000510073960724305,0.0026778882938026,0.000892629431267534,0.000765110941086458,0.00153022188217292
073bdf051c36b1911a28cc1d8b41ed15,0,0,0,0.000255036980362153,0.000127518490181076,0.000510073960724305,0.000255036980362153,0.000255036980362153,0.000255036980362153,0.000510073960724305,0.000127518490181076
80493d4c7a8e4b23db27f281d5250604,0.000127518490181076,0.000637592450905381,0.000255036980362153,0.000510073960724305,0,0.00140270339199184,0.000255036980362153,0.000382555470543229,0.000255036980362153,0,0.00127518490181076
43095dd08c0e254c63ecd2c3273ae81e,0.00433562866615659,0,0.000255036980362153,0.00854373884213211,0.00382555470543229,0.00204029584289722,0.000255036980362153,0.00153022188217292,0.000255036980362153,0.000255036980362153,0.00102014792144861
a4a94cdd3d346794b7d40d700b0d426e,0.000765110941086458,0,0.000255036980362153,0.00382555470543229,0.000127518490181076,0.00420811017597552,0.00854373884213211,0.0021678143330783,0.000255036980362153,0.000127518490181076,0.000892629431267534
5aa15e3c8a991c4cd29be3683bc2306e,0,0,0,0.000382555470543229,0,0,0,0,0,0,0.000127518490181076
895cd41c845ad3ad9995047c02f50ac3,0.000765110941086458,0,0,0.00102014792144861,0.000255036980362153,0.000127518490181076,0,0.000255036980362153,0,0,0
829c30d56f6ff1155b84aa585ff6d0f8,0.000255036980362153,0,0,0.00191277735271614,0,0,0,0.00102014792144861,0,0.000127518490181076,0
f140b93ddbd29e6c331be311c88f8519,0.00102014792144861,0.000892629431267534,0.000892629431267534,0.000382555470543229,0.00229533282325937,0.000255036980362153,0.000510073960724305,0.000765110941086458,0.000892629431267534,0.00369803621525121,0.0026778882938026
ea70f4036b09db7288e929e8b938e945,0,0,0,0,0.000127518490181076,0.000127518490181076,0,0,0,0,0
540a8482f86ffaca907c0b0a4e24eebb,0.000127518490181076,0,0,0.000255036980362153,0.000127518490181076,0.00165774037235399,0.000382555470543229,0.000510073960724305,0.000127518490181076,0.000127518490181076,0
e9a45553d33a8b19ec6eaf32488426c9,0,0.000127518490181076,0.000127518490181076,0.000127518490181076,0,0,0,0,0,0,0
519b938f2b33c1e5f011a12a2419074f,0.000765110941086458,0.000765110941086458,0.00191277735271614,0.000255036980362153,0.00191277735271614,0.000127518490181076,0,0.000382555470543229,0,0.00127518490181076,0.000637592450905381
b6e028e29246156c45d06f069c1f2f80,0,0,0,0,0.000127518490181076,0,0,0,0,0,0
f5bf95453f067053403679c792c5bae6,0.00140270339199184,0.00127518490181076,0.00242285131344045,0.000382555470543229,0.00816118337158888,0.000255036980362153,0.000892629431267534,0.00229533282325937,0.00127518490181076,0.00280540678398368,0.00255036980362153
5fa14015ff553528c0ce09de4f8a7db2,0.000510073960724305,0,0,0,0.000127518490181076,0,0,0.000255036980362153,0,0,0
8a9a082c5a4d007f78166de80da95975,0,0,0,0.000382555470543229,0,0,0,0,0,0,0
00edb9eba9c8c85cc38cf02811e0edef,0,0,0,0.000127518490181076,0,0,0.000255036980362153,0,0.000127518490181076,0.000127518490181076,0
817aaf91b23d761a5a37eb00cf2125bb,0.000127518490181076,0,0,0.000382555470543229,0.000127518490181076,0.000382555470543229,0.000255036980362153,0.000255036980362153,0,0.000255036980362153,0.000127518490181076
cab1bc955caff1034b633bf8ff6ab128,0.000765110941086458,0.0048457026268809,0.00229533282325937,0.000382555470543229,0.0154297373119102,0.000127518490181076,0.000255036980362153,0.00242285131344045,0.00178525886253507,0.00650344299923489,0.00471818413669982
c3a5e2566051d8a2932dae494cc47219,0.000255036980362153,0.000510073960724305,0.000255036980362153,0,0.000510073960724305,0,0,0.000127518490181076,0.000255036980362153,0,0.000892629431267534
4bb0db10d6dfd21b9bcdb347b42b5e17,0.000127518490181076,0,0,0,0.000127518490181076,0,0,0,0,0,0.000255036980362153
91813420cdd7a7d9ed1679ccfc2babe8,0.000127518490181076,0.000127518490181076,0,0.000127518490181076,0,0,0.000127518490181076,0,0,0,0
d512a45ac9db68bcd059dcdafaf0a861,0,0.000127518490181076,0,0,0,0,0,0,0,0,0
f42b8ae267e52895f042ab6ef756ac82,0.000382555470543229,0,0,0.00114766641162969,0.000510073960724305,0,0,0.000382555470543229,0,0.00127518490181076,0.000127518490181076
