,X10_2N_H_N_0,X11_2N_H_N_0,X12_2N_H_N_0,X13_2N_H_N_0,X14_2N_H_N_0,X15_2N_H_N_0,X16_2N_H_N_0,X17_2N_H_N_0,X18_2N_H_N_0,X19_2N_H_N_0,X20_2N_H_N_0
493564de8deafaaca9b2ed27d2b6920b,0.510584034685029,0.128666156592706,0.338179035960214,0.218694210660546,0.0473093598571793,0.0772762050497322,0.456261157867891,0.149834225962765,0.212828360112216,0.304386636062229,0.416730425911757
c0c154e05660037ec3b4a48f7b790364,0.167304259117572,0.523590920683499,0.31866870696251,0.0470543228768171,0.354756439683754,0.162586074980872,0.131344044886509,0.16704922213721,0.0638867635807192,0.114511604182606,0.12560571282836
646d5b9062b22a1e3a1ec1986a855f62,0.045141545524101,0.0549604692680439,0.0655445039530732,0.0677123182861515,0.18834480999745,0.174827850038256,0.0570007651109411,0.196888548839582,0.154807447079827,0.0816118337158888,0.0946187197143586
3be82cf832cada69d2385e3ae4d148a9,0.0696250956388676,0.0230808467227748,0.0378729915837797,0.20734506503443,0.0576383575618465,0.110303494006631,0.0914307574598317,0.0461616934455496,0.115914307574598,0.0905381280285641,0.0627390971690895
9d7af83a1e2fc91556d87b6865292a9a,0.0499872481509819,0.118337158888039,0.0390206579954093,0.00816118337158888,0.00178525886253507,0.00178525886253507,0.0135169599591941,0.0209130323896965,0.00191277735271614,0.0186176995664371,0.0225707727620505
23a112a9a135efefb7832a8891209e74,0.0706452435603162,0.066819688854884,0.127008416220352,0.306809487375669,0.259882682989033,0.330782963529712,0.159525631216526,0.294950267788829,0.327595001275185,0.24649324152002,0.180438663606223
30663607798226a8669ca7c6e3deb903,0.0283091048201989,0.0229533282325937,0.018362662586075,0.0170874776842642,0.0170874776842642,0.035195103289977,0.0256312165263963,0.0252486610558531,0.0196378474878857,0.0360877327212446,0.0263963274674828
7860130e7d02cabbef9dc43635bf2bf3,0.00280540678398368,0.00280540678398368,0.00344299923488906,0.0248661055853099,0.00573833205814843,0.0226982912522316,0.0102014792144861,0.0124968120377455,0.0255036980362153,0.0126243305279265,0.00854373884213211
692d7ee2bb2bddb29ea7c71a17e961a2,0,0,0,0,0,0,0,0,0,0.000127518490181076,0
03f210497c0c675e81fcbb852d4ce60e,0.00165774037235399,0.00497322111706197,0.00701351695995919,0.00165774037235399,0.000765110941086458,0.00191277735271614,0.00369803621525121,0.0053557765876052,0.00140270339199184,0.00701351695995919,0.0114766641162969
