,X10_1N_H_N_1,X11_1N_H_N_1,X12_1N_H_N_1,X13_1N_H_N_1,X14_1N_H_N_1,X15_1N_H_N_1,X16_1N_H_N_1,X17_1N_H_N_1,X18_1N_H_N_1,X19_1N_H_N_1,X20_1N_H_N_1
493564de8deafaaca9b2ed27d2b6920b,0.419663351185922,0.270466717674063,0.505610813567967,0.186687069625096,0.0433562866615659,0.368145881152767,0.399005355776588,0.381790359602142,0.300688599846978,0.420938536087733,0.551644988523336
c0c154e05660037ec3b4a48f7b790364,0.161310890079061,0.372098954348381,0.0777862790104565,0.252486610558531,0.32351440958939,0.102779903085947,0.142055598061719,0.0814843152257077,0.150599336903851,0.133129303749044,0.136954858454476
646d5b9062b22a1e3a1ec1986a855f62,0.0341749553685284,0.0846722774802346,0.0733231318541188,0.118592195868401,0.133256822239225,0.0547054322876817,0.0851823514409589,0.0943636827339964,0.130833970925784,0.0624840601887274,0.0480744707982657
3be82cf832cada69d2385e3ae4d148a9,0.102269829125223,0.0462892119357307,0.0637592450905381,0.0756184646773782,0.0790614639122673,0.126880897730171,0.107370568732466,0.103162458556491,0.0700076511094109,0.0553430247385871,0.0455241009946442
9d7af83a1e2fc91556d87b6865292a9a,0.0244835501147666,0.0554705432287682,0.0275439938791125,0.0429737311910227,0.000510073960724305,0.00318796225452691,0.00408059168579444,0.00395307319561336,0.0241009946442234,0.0402958428972201,0.0455241009946442
7cfc4db5e6907cc0ca798828dfa8bf51,0,0,0,0.000127518490181076,0,0,0,0,0,0,0
23a112a9a135efefb7832a8891209e74,0.138867635807192,0.0730680948737567,0.100612088752869,0.194210660545779,0.294822749298648,0.214613618974751,0.168961999489926,0.221882172915073,0.198036215251211,0.10660545779138,0.0758735016577404
30663607798226a8669ca7c6e3deb903,0.0212955878602397,0.0154297373119102,0.055215506248406,0.0441213976026524,0.0263963274674828,0.0297118082121908,0.02843662331038,0.0290742157612854,0.0283091048201989,0.0683499107370569,0.0378729915837797
7860130e7d02cabbef9dc43635bf2bf3,0.00726855394032135,0.00357051772507014,0.00561081356796736,0.0147921448610048,0.0177250701351696,0.00573833205814843,0.00675847997959704,0.0114766641162969,0.0207855138995154,0.00637592450905381,0.00165774037235399
03f210497c0c675e81fcbb852d4ce60e,0.00331548074470798,0.00420811017597552,0.00446314715633767,0.00459066564651875,0.00191277735271614,0.0021678143330783,0.000127518490181076,0.00293292527416475,0.0131344044886509,0.0202754399387911,0.0232083652129559
d5db5b89d3757cfb56bacc6bd406cae8,0.00127518490181076,0.000127518490181076,0.000382555470543229,0.00114766641162969,0.00204029584289722,0.000510073960724305,0.000510073960724305,0.00165774037235399,0.00114766641162969,0.00102014792144861,0.000382555470543229
9ce7e3228fba0278f66c35105f9a1c6c,0,0,0.000127518490181076,0,0,0,0,0,0,0,0
79d7fab84f7fc95646fe8f9bc52a4088,0.0173425146646264,0.0277990308594746,0.0149196633511859,0.0155572558020913,0.0114766641162969,0.023463402193318,0.00956388676358072,0.00280540678398368,0.00293292527416475,0.00701351695995919,0.00357051772507014
5da2d45b0bbd06a8f6fbbce9633fa374,0.00127518490181076,0.000510073960724305,0.0141545524100995,0.000127518490181076,0.00433562866615659,0.00293292527416475,0,0.00306044376434583,0.00280540678398368,0.00688599846977812,0.000892629431267534
b8de2ca2510e7193c9b40c74e6eb2a0b,0.0021678143330783,0.00114766641162969,0.00140270339199184,0.000765110941086458,0.00229533282325937,0.00357051772507014,0.00102014792144861,0.00573833205814843,0.000892629431267534,0.000637592450905381,0.000382555470543229
d73db7165b8f5daaafc14661fd5e514f,0,0,0.000382555470543229,0.000127518490181076,0.000255036980362153,0.00255036980362153,0.000255036980362153,0,0,0.00127518490181076,0
74a97f6c261a13abbb0b5a7e60c93b27,0.000255036980362153,0.000127518490181076,0,0.000127518490181076,0,0.000892629431267534,0.000637592450905381,0.00114766641162969,0.000892629431267534,0.00178525886253507,0
f718c55cbdf135388d262c8694259841,0.000127518490181076,0,0,0,0,0,0,0.000255036980362153,0,0.000127518490181076,0
5408d9d7ea48760cc3958cd7f0e0e1e2,0,0,0,0.000127518490181076,0,0.000127518490181076,0,0.000255036980362153,0.000255036980362153,0.000637592450905381,0.000637592450905381
91b403bf28c846b3fed445f419768be0,0.00102014792144861,0.00178525886253507,0.000765110941086458,0.000765110941086458,0,0.000255036980362153,0.000255036980362153,0.000255036980362153,0.000892629431267534,0.00255036980362153,0.00102014792144861
ea5e872f4f2c06c63d2221b3c78dded3,0.00306044376434583,0.000765110941086458,0.00548329507778628,0.00127518490181076,0.00165774037235399,0.0144095893904616,0.000637592450905381,0.00522825809742413,0.00357051772507014,0.00306044376434583,0
4108ed12719f89edc78c6ef5246c5625,0.000765110941086458,0.000382555470543229,0,0.000127518490181076,0.000255036980362153,0.00204029584289722,0.000127518490181076,0.000127518490181076,0,0.000510073960724305,0
5ae18ef98de230850f2e0aa00ffad913,0.000765110941086458,0,0.00127518490181076,0.000255036980362153,0.000382555470543229,0,0.000127518490181076,0.000892629431267534,0.000127518490181076,0.00331548074470798,0.000382555470543229
5a57689f480a337f67b718a66c58c6c0,0.00280540678398368,0.0108390716653915,0.00816118337158888,0.00522825809742413,0.0104565161948483,0.00624840601887274,0.00637592450905381,0.0048457026268809,0.00153022188217292,0.00714103545014027,0.00191277735271614
25a3bbb3b9422aa8140a93985ae467b5,0.000765110941086458,0.00102014792144861,0.00140270339199184,0.000127518490181076,0.000255036980362153,0.000255036980362153,0,0.000255036980362153,0.0021678143330783,0.00293292527416475,0.00318796225452691
1797dd00499cabae8df156ec4460309f,0.00153022188217292,0.000510073960724305,0.000382555470543229,0.00191277735271614,0.00204029584289722,0.00153022188217292,0.000382555470543229,0.00153022188217292,0.00293292527416475,0.000765110941086458,0.000637592450905381
ec7664d1bdebe77416d7d3b6360be425,0,0,0,0.000382555470543229,0.000637592450905381,0.000255036980362153,0,0.000127518490181076,0,0.000255036980362153,0
5af7c72c817ba99e2d4a8d1ffde7630a,0,0,0,0.000127518490181076,0,0.000127518490181076,0.000127518490181076,0,0,0.000382555470543229,0
dcde1e8e65f73da67beb76bdc3a98fa5,0.0269064014282071,0.00318796225452691,0.00420811017597552,0.0151747003315481,0.0160673297628156,0.0142820709002805,0.0255036980362153,0.0147921448610048,0.0119867380770212,0.00114766641162969,0.0021678143330783
588dc11b19dd0c86b9e33b182667cbdc,0.000127518490181076,0,0,0,0,0,0,0.000510073960724305,0.000637592450905381,0.00102014792144861,0
d7f271446f8e1bdedddf796cea8831b7,0,0,0,0,0,0,0,0,0,0,0.000637592450905381
561a63fd5767c4f8ce72d35d0f91bc43,0.00165774037235399,0.00892629431267534,0.00726855394032135,0.00561081356796736,0.000127518490181076,0.000765110941086458,0.000637592450905381,0.00165774037235399,0.00204029584289722,0.0021678143330783,0.00102014792144861
073bdf051c36b1911a28cc1d8b41ed15,0.000255036980362153,0,0,0.000127518490181076,0.000127518490181076,0.000127518490181076,0.000127518490181076,0,0,0.000255036980362153,0.000255036980362153
80493d4c7a8e4b23db27f281d5250604,0.00127518490181076,0.00331548074470798,0.000892629431267534,0.00306044376434583,0.00114766641162969,0.000892629431267534,0.000127518490181076,0.00165774037235399,0.000892629431267534,0.000510073960724305,0
43095dd08c0e254c63ecd2c3273ae81e,0.00790614639122673,0,0.00943636827339964,0,0.000255036980362153,0.00395307319561336,0.000637592450905381,0.00102014792144861,0.000382555470543229,0.00178525886253507,0.000127518490181076
a4a94cdd3d346794b7d40d700b0d426e,0.00459066564651875,0.00140270339199184,0.00191277735271614,0.00408059168579444,0.00854373884213211,0.00293292527416475,0.00229533282325937,0.00510073960724305,0.00344299923488906,0.000255036980362153,0.000127518490181076
895cd41c845ad3ad9995047c02f50ac3,0.000127518490181076,0,0.000255036980362153,0,0,0,0,0,0.000765110941086458,0.000892629431267534,0
829c30d56f6ff1155b84aa585ff6d0f8,0.000892629431267534,0.000127518490181076,0.000127518490181076,0,0,0.000382555470543229,0,0,0.000127518490181076,0.000637592450905381,0.000127518490181076
f140b93ddbd29e6c331be311c88f8519,0.000255036980362153,0.000127518490181076,0,0,0.000255036980362153,0.000382555470543229,0.000892629431267534,0.0053557765876052,0.000255036980362153,0.000637592450905381,0.00191277735271614
ea70f4036b09db7288e929e8b938e945,0.000127518490181076,0.000127518490181076,0.000127518490181076,0,0,0,0,0,0,0,0.000510073960724305
540a8482f86ffaca907c0b0a4e24eebb,0.000255036980362153,0.000127518490181076,0.00127518490181076,0.000382555470543229,0.000127518490181076,0.000127518490181076,0,0.000510073960724305,0,0.000382555470543229,0
e9a45553d33a8b19ec6eaf32488426c9,0,0.000255036980362153,0.000127518490181076,0.000127518490181076,0,0,0,0.000127518490181076,0.000127518490181076,0,0
519b938f2b33c1e5f011a12a2419074f,0.000382555470543229,0.000382555470543229,0.000255036980362153,0.000127518490181076,0.000510073960724305,0,0.000127518490181076,0.000382555470543229,0.000382555470543229,0.000892629431267534,0.000127518490181076
b6e028e29246156c45d06f069c1f2f80,0,0,0,0.000255036980362153,0,0,0,0,0,0,0
f5bf95453f067053403679c792c5bae6,0.000637592450905381,0.0021678143330783,0.00165774037235399,0.00140270339199184,0.00114766641162969,0.000127518490181076,0.00114766641162969,0.000765110941086458,0.00879877582249426,0.00841622035195103,0.00637592450905381
76f31879645a76f9db8ad3a0a9541d04,0,0,0,0,0,0,0,0,0.000127518490181076,0,0
5fa14015ff553528c0ce09de4f8a7db2,0,0,0,0,0,0,0,0,0,0.000127518490181076,0
8a9a082c5a4d007f78166de80da95975,0,0,0,0,0,0.000382555470543229,0,0.000127518490181076,0,0,0.000382555470543229
00edb9eba9c8c85cc38cf02811e0edef,0,0,0,0,0,0.000127518490181076,0,0,0,0,0
817aaf91b23d761a5a37eb00cf2125bb,0.000382555470543229,0.000127518490181076,0,0.000127518490181076,0.000255036980362153,0.000382555470543229,0.000510073960724305,0,0,0.000255036980362153,0.000382555470543229
cab1bc955caff1034b633bf8ff6ab128,0.000127518490181076,0,0,0.000127518490181076,0,0,0.000382555470543229,0.000382555470543229,0.00114766641162969,0.00178525886253507,0.00140270339199184
c3a5e2566051d8a2932dae494cc47219,0.000255036980362153,0,0,0,0.000127518490181076,0,0,0.000255036980362153,0.000127518490181076,0.000382555470543229,0
4bb0db10d6dfd21b9bcdb347b42b5e17,0,0,0,0,0,0,0,0,0.000637592450905381,0,0
91813420cdd7a7d9ed1679ccfc2babe8,0.000127518490181076,0,0,0.000510073960724305,0,0,0,0,0,0,0
d512a45ac9db68bcd059dcdafaf0a861,0,0.000127518490181076,0,0,0,0,0,0,0,0,0
f42b8ae267e52895f042ab6ef756ac82,0.000127518490181076,0,0.000127518490181076,0,0,0,0,0,0.000127518490181076,0.000127518490181076,0
d3f28a01c92ccca11a72f2b21c6279c8,0,0.00510073960724305,0,0.000510073960724305,0,0,0,0,0.000382555470543229,0,0
f8b5ee61987f11fa1d278f9e14a9e070,0,0,0,0,0,0,0,0,0,0.000255036980362153,0
6b3a562844fc5f7c307c3b59f607bdac,0,0,0.000127518490181076,0,0.000127518490181076,0,0,0,0,0,0
0165ded44fec94faadf0720f09d7c331,0.000127518490181076,0,0.000510073960724305,0.000127518490181076,0.000255036980362153,0,0,0,0,0,0
903c7a47a02f2dfdab13c94cd79da873,0.000127518490181076,0.000127518490181076,0.00229533282325937,0.000637592450905381,0.00204029584289722,0.00114766641162969,0,0.000637592450905381,0.0021678143330783,0.00204029584289722,0
e37e9a3ab89128915b5b75a1e4732949,0.000637592450905381,0.000892629431267534,0.000382555470543229,0.00178525886253507,0.00790614639122673,0.000765110941086458,0.000127518490181076,0.00153022188217292,0.00114766641162969,0.000765110941086458,0
9cbe3fd02e553add171cdd690b2eae7c,0.000510073960724305,0.000127518490181076,0.000255036980362153,0.000127518490181076,0,0.00102014792144861,0.00229533282325937,0.000255036980362153,0.000127518490181076,0.000637592450905381,0
035ba59d166ac1807aee0471101ed085,0,0,0,0,0,0,0,0,0,0.000382555470543229,0
4ff6dfc227e1fadf3a44d1ba3f31c6c0,0.000127518490181076,0,0,0,0,0,0.000255036980362153,0.000127518490181076,0,0.000127518490181076,0
7899017fc84a72afe6316e7de9bca7e8,0.000255036980362153,0,0.000127518490181076,0.000255036980362153,0.000255036980362153,0.000255036980362153,0.000255036980362153,0.00114766641162969,0.000765110941086458,0.00140270339199184,0.000382555470543229
fe1afff4634b4de9b26380e9f3c93dfa,0,0.000382555470543229,0,0,0,0,0,0,0,0,0
db14dcb3065974bc3becfef764ff43c6,0.000510073960724305,0,0,0.000127518490181076,0,0,0,0.000127518490181076,0.000765110941086458,0,0
821891c461dfcdb4ea2e51a9b16e59b6,0,0,0.000127518490181076,0,0,0,0,0,0,0.000255036980362153,0.000127518490181076
fa25e69d40b30c2c02580224421e5974,0,0,0,0,0,0,0,0,0,0.000255036980362153,0
f5e0c96df901a03dd4d083c983219c82,0.000127518490181076,0.000510073960724305,0.000892629431267534,0.000382555470543229,0.00102014792144861,0.000255036980362153,0.000127518490181076,0.000127518490181076,0.000127518490181076,0.000127518490181076,0
997daee4cc47a88bb4885e19f6236849,0,0,0,0,0,0.000127518490181076,0.000127518490181076,0,0,0,0
c9c20dc28ca57dae0915a22368d34d58,0,0,0,0,0,0,0.000127518490181076,0,0,0,0
61bbd589696146657d369616e13f98ce,0,0.000127518490181076,0.000127518490181076,0,0.000127518490181076,0,0,0.000382555470543229,0,0.000637592450905381,0
be3300f0c2433f9fb250833124ec2ad5,0.000255036980362153,0.000382555470543229,0.000127518490181076,0.000127518490181076,0,0.000382555470543229,0,0.000255036980362153,0.000127518490181076,0.000127518490181076,0
88fa18eeb8d0cc5a0aec2b3ddbf61b1f,0,0,0,0,0,0,0.000127518490181076,0,0,0,0.000255036980362153
3a68453e999d51c9c61caeb3a2c46033,0,0,0,0,0,0,0,0,0,0.000127518490181076,0
31b4313a50621a06a35dfe0092e44926,0.000255036980362153,0,0,0.000127518490181076,0.000127518490181076,0.000382555470543229,0.000127518490181076,0.000255036980362153,0.000127518490181076,0.00191277735271614,0.000510073960724305
1bb8fe9c8b0d47ebc961c7731bd5ee24,0.000382555470543229,0.000255036980362153,0.000510073960724305,0.000510073960724305,0.000255036980362153,0,0.000127518490181076,0.000382555470543229,0.000255036980362153,0.000765110941086458,0
b9c094f228942c0d2231e6edb88c88d0,0.000127518490181076,0.000127518490181076,0,0,0,0,0,0.000127518490181076,0.000127518490181076,0,0
a2a8f5925a8cf1f9438cbeec6150f076,0,0,0,0,0,0,0,0,0,0,0.000255036980362153
1575a7efbedc6d57b82497642820cc42,0,0,0,0,0,0,0,0.000382555470543229,0,0.000127518490181076,0.000127518490181076
7661521648b0cb69cfa1b8f27eae5892,0,0,0,0,0,0,0,0,0,0.000255036980362153,0
